id	pos	category	stereotype	lemma	level
FR00067	n	asm	no	baise	conservative
FR00068	v	asm	no	baiser	conservative
FR00069	n	asm	no	baises	conservative
FR00070	n	asm	no	baisé	conservative
FR00071	n	asm	no	biroute	inclusive
FR00072	v	asm	no	biroutier	inclusive
FR00073	n	asm	no	bite	conservative
FR00074	n	asm	no	bites	conservative
FR00075	n	asm	no	bitte	conservative
FR00076	n	asm	no	branle	conservative
FR00077	v	asm	no	branler	conservative
FR00078	n	asm	no	branles	conservative
FR00079	n	asm	no	burne	conservative
FR00080	n	asm	no	burnes	conservative
FR00081	n	asm	no	burné	inclusive
FR00082	n	asm	no	chibre	conservative
FR00083	p	asm	no	concours de bite	inclusive
FR00084	n	asm	no	couille	conservative
FR00085	p	asm	no	couille de loup	inclusive
FR00086	p	asm	no	couille de mammouth	inclusive
FR00087	n	asm	no	couilles	conservative
FR00088	n	asm	no	cul	conservative
FR00089	n	asm	no	culs	conservative
FR00090	v	asm	no	défoncer	inclusive
FR00091	n	asm	no	encule	conservative
FR00092	v	asm	no	enculer	conservative
FR00093	n	asm	no	enculez	conservative
FR00094	n	asm	no	enculé	conservative
FR00095	n	asm	no	enculés	conservative
FR00096	n	asm	no	fdp	conservative
FR00097	n	asm	no	fils-de-puterie	inclusive
FR00098	n	asm	no	filsdeputerie	inclusive
FR00099	n	asm	no	fion	conservative
FR00100	n	asm	no	foutres	conservative
FR00101	p	asm	no	garage à bite	inclusive
FR00102	p	asm	no	garage à bites	inclusive
FR00103	n	asm	no	gland	conservative
FR00104	p	asm	no	gros cul	conservative
FR00105	n	asm	no	gros-cul	inclusive
FR00106	n	asm	no	masturbateur	conservative
FR00107	p	asm	no	peau de couille	conservative
FR00108	p	asm	no	peau de zob	inclusive
FR00109	n	asm	no	peigne-cul	inclusive
FR00110	n	asm	no	peigne-zizi	inclusive
FR00111	n	asm	no	pine	inclusive
FR00112	n	asm	no	pogne-cul	inclusive
FR00113	n	asm	no	popaul	inclusive
FR00114	n	asm	no	popol	inclusive
FR00115	n	asm	no	queue	inclusive
FR00116	n	asm	no	queues	inclusive
FR00117	n	asm	no	quéquette	inclusive
FR00118	n	asm	no	raclure	conservative
FR00119	p	asm	no	raclure de bidet	conservative
FR00120	n	asm	no	rondelle	inclusive
FR00121	n	asm	no	roubignole	inclusive
FR00122	n	asm	no	roupette	inclusive
FR00123	p	asm	no	sac à foutre	conservative
FR00124	p	asm	no	sac à merde	conservative
FR00125	n	asm	no	sguègue	inclusive
FR00126	n	asm	no	suce	conservative
FR00127	v	asm	no	sucer	conservative
FR00128	n	asm	no	teub	conservative
FR00129	n	asm	no	teube	conservative
FR00130	n	asm	no	teubé	inclusive
FR00131	n	asm	no	teuch	inclusive
FR00132	n	asm	no	teucha	inclusive
FR00133	n	asm	no	torche-cul	inclusive
FR00134	n	asm	no	torchecul	inclusive
FR00135	p	asm	no	trou de balle	conservative
FR00136	p	asm	no	trou du cul	conservative
FR00137	p	asm	no	trou du cul du monde	inclusive
FR00138	p	asm	no	trou à bites	inclusive
FR00139	n	asm	no	trouduc	conservative
FR00140	n	asm	no	trouducune	inclusive
FR00141	p	asm	no	trous à bites	inclusive
FR00142	p	asm	no	tête de gland	inclusive
FR00143	p	asm	no	tête de nœud	inclusive
FR00144	v	asm	no	vier	conservative
FR00145	n	asm	no	viédase	inclusive
FR00146	n	asm	no	zboob	inclusive
FR00147	n	asm	no	zboube	inclusive
FR00148	n	asm	no	zguègue	inclusive
FR00149	n	asm	no	zizi	inclusive
FR00150	v	asm	no	zober	inclusive
FR00151	n	asm	no	zobé	inclusive
FR00152	p	cds	no	aller se faire enculer	conservative
FR00153	p	cds	no	aller se faire foutre	conservative
FR00154	p	cds	no	allez vous faire foutre	conservative
FR00155	n	cds	no	baltringue	conservative
FR00156	n	cds	no	batard	conservative
FR00157	n	cds	no	bitch	conservative
FR00158	n	cds	no	bordille	inclusive
FR00159	n	cds	no	boudin	inclusive
FR00160	n	cds	no	boulet	inclusive
FR00161	n	cds	no	branleur	conservative
FR00162	n	cds	no	branleurs	conservative
FR00163	n	cds	no	bâtard	conservative
FR00164	n	cds	no	bâtards	conservative
FR00165	n	cds	no	canaille	inclusive
FR00166	v	cds	no	chier	inclusive
FR00167	n	cds	no	chiotte	conservative
FR00168	n	cds	no	chiottes	conservative
FR00169	n	cds	no	connasses	conservative
FR00170	p	cds	no	couille molle	inclusive
FR00171	n	cds	no	crapule	conservative
FR00172	n	cds	no	crevure	conservative
FR00173	n	cds	no	crevures	conservative
FR00174	p	cds	no	ducon fini	inclusive
FR00175	n	cds	no	emmerdeur	inclusive
FR00176	n	cds	no	emmerdeuse	inclusive
FR00177	p	cds	no	enfant de chienne	inclusive
FR00178	p	cds	no	enfant de garce	inclusive
FR00179	p	cds	no	enfant de putain	conservative
FR00180	p	cds	no	enfant de pute	conservative
FR00181	p	cds	no	enfant de salaud	inclusive
FR00182	n	cds	no	enflure	conservative
FR00183	n	cds	no	enflures	conservative
FR00184	n	cds	no	enfoirage	inclusive
FR00185	n	cds	no	enfoiré	conservative
FR00186	n	cds	no	enfoirée	conservative
FR00187	n	cds	no	enfoirés	conservative
FR00188	n	cds	no	faquin	inclusive
FR00189	p	cds	no	faux cul	conservative
FR00190	p	cds	no	faux derche	inclusive
FR00191	p	cds	no	faux frère	inclusive
FR00192	p	cds	no	faux jeton	inclusive
FR00193	n	cds	no	faux-cul	conservative
FR00194	n	cds	no	faux-derche	inclusive
FR00195	n	cds	no	faux-frère	inclusive
FR00196	n	cds	no	faux-jeton	inclusive
FR00197	n	cds	no	feignasse	conservative
FR00198	n	cds	no	feignasses	conservative
FR00199	p	cds	no	ferme ta gueule	conservative
FR00200	p	cds	no	fermer sa gueule	conservative
FR00201	p	cds	no	fermez vos gueules	conservative
FR00202	p	cds	no	fille de pute	conservative
FR00203	p	cds	no	fils de bâtard	inclusive
FR00204	p	cds	no	fils de catin	conservative
FR00205	p	cds	no	fils de chien	conservative
FR00206	p	cds	no	fils de chienne	conservative
FR00207	p	cds	no	fils de garce	inclusive
FR00208	p	cds	no	fils de putain	conservative
FR00209	p	cds	no	fils de pute	conservative
FR00210	n	cds	no	foutre	conservative
FR00211	n	cds	no	foutu	conservative
FR00212	n	cds	no	foutue	conservative
FR00213	n	cds	no	foutues	conservative
FR00214	n	cds	no	foutus	conservative
FR00215	n	cds	no	fripouille	inclusive
FR00216	n	cds	no	fuck	conservative
FR00217	n	cds	no	fucking	conservative
FR00218	v	cds	no	fumier	conservative
FR00219	n	cds	no	glandeur	conservative
FR00220	n	cds	no	glandeuse	conservative
FR00221	n	cds	no	glandu	conservative
FR00222	n	cds	no	glandue	inclusive
FR00223	n	cds	no	glandus	conservative
FR00224	n	cds	no	goujat	inclusive
FR00225	n	cds	no	goujate	inclusive
FR00226	p	cds	no	grande gueule	conservative
FR00227	n	cds	no	gredin	inclusive
FR00228	n	cds	no	guignol	inclusive
FR00229	n	cds	no	guignols	inclusive
FR00230	p	cds	no	has been	inclusive
FR00231	n	cds	no	has-been	inclusive
FR00232	n	cds	no	hypocrite	inclusive
FR00233	n	cds	no	hypocrites	inclusive
FR00234	n	cds	no	ignare	inclusive
FR00235	n	cds	no	ignares	inclusive
FR00236	n	cds	no	immondice	conservative
FR00237	n	cds	no	incompétent	inclusive
FR00238	n	cds	no	incompétente	inclusive
FR00239	n	cds	no	ivrogne	inclusive
FR00240	p	cds	no	la boucler	inclusive
FR00241	p	cds	no	la fermer	inclusive
FR00242	n	cds	no	laideron	conservative
FR00243	n	cds	no	laideronne	inclusive
FR00244	n	cds	no	laiderons	conservative
FR00245	v	cds	no	loser	conservative
FR00246	n	cds	no	lâche	conservative
FR00247	n	cds	no	lâches	conservative
FR00248	n	cds	no	malandrin	inclusive
FR00249	n	cds	no	menteuse	inclusive
FR00250	n	cds	no	merdeux	conservative
FR00251	n	cds	no	minable	conservative
FR00252	n	cds	no	minables	conservative
FR00253	n	cds	no	misérable	inclusive
FR00254	n	cds	no	moche	inclusive
FR00255	n	cds	no	moches	inclusive
FR00256	n	cds	no	nazes	conservative
FR00257	p	cds	no	nique ta race	inclusive
FR00258	n	cds	no	ordure	conservative
FR00259	n	cds	no	ordures	conservative
FR00260	p	cds	no	petit crisse	inclusive
FR00261	p	cds	no	petit merdeux	inclusive
FR00262	p	cds	no	petite bite	conservative
FR00263	p	cds	no	petite merde	conservative
FR00264	n	cds	no	pitre	inclusive
FR00265	n	cds	no	pleutre	inclusive
FR00266	n	cds	no	pochard	inclusive
FR00267	n	cds	no	pocharde	inclusive
FR00268	n	cds	no	pochetron	inclusive
FR00269	n	cds	no	pochetronne	inclusive
FR00270	n	cds	no	pochtron	inclusive
FR00271	n	cds	no	pochtronne	inclusive
FR00272	n	cds	no	poivrot	inclusive
FR00273	n	cds	no	poltron	inclusive
FR00274	n	cds	no	poltronne	inclusive
FR00275	p	cds	no	pot de merde	inclusive
FR00276	p	cds	no	poule mouillée	inclusive
FR00277	n	cds	no	pourri	inclusive
FR00278	n	cds	no	pourrie	inclusive
FR00279	n	cds	no	pourries	inclusive
FR00280	n	cds	no	pourris	inclusive
FR00281	n	cds	no	pourriture	conservative
FR00282	n	cds	no	pourritures	conservative
FR00283	n	cds	no	raclures	conservative
FR00284	p	cds	no	roi des cons	conservative
FR00285	p	cds	no	sagouin de merde	inclusive
FR00286	n	cds	no	salaud	conservative
FR00287	n	cds	no	salaude	conservative
FR00288	n	cds	no	salauds	conservative
FR00289	n	cds	no	salaupard	inclusive
FR00290	p	cds	no	sale con	conservative
FR00291	p	cds	no	sale gueule	conservative
FR00292	n	cds	no	saligaud	inclusive
FR00293	n	cds	no	saligaude	inclusive
FR00294	n	cds	no	salop	conservative
FR00295	n	cds	no	salopard	conservative
FR00296	n	cds	no	salopards	conservative
FR00297	n	cds	no	saloperie	conservative
FR00298	n	cds	no	salopes	conservative
FR00299	n	cds	no	sans-couilles	inclusive
FR00300	n	cds	no	soiffard	inclusive
FR00301	n	cds	no	soiffarde	inclusive
FR00302	n	cds	no	soulard	inclusive
FR00303	n	cds	no	soularde	inclusive
FR00304	n	cds	no	stupide	conservative
FR00305	n	cds	no	sycophante	inclusive
FR00306	p	cds	no	ta gueule	conservative
FR00307	p	cds	no	ta race	conservative
FR00308	n	cds	no	tache	inclusive
FR00309	n	cds	no	taches	inclusive
FR00310	p	cds	no	taire sa gueule	inclusive
FR00311	p	cds	no	tas de merde	conservative
FR00312	v	cds	no	thénardier	inclusive
FR00313	n	cds	no	tocard	conservative
FR00314	n	cds	no	tocards	conservative
FR00315	p	cds	no	trou de chiotte	inclusive
FR00316	p	cds	no	trou à merde	inclusive
FR00317	p	cds	no	tête de cochon	inclusive
FR00318	p	cds	no	tête de con	conservative
FR00319	p	cds	no	tête de linotte	inclusive
FR00320	p	cds	no	tête de mort	inclusive
FR00321	p	cds	no	tête de mule	inclusive
FR00322	p	cds	no	tête de veau	inclusive
FR00323	p	cds	no	va te faire enculer	conservative
FR00324	p	cds	no	va te faire foutre	conservative
FR00325	n	cds	no	vaurien	inclusive
FR00326	n	cds	no	vaurienne	inclusive
FR00327	n	cds	no	vendu	inclusive
FR00328	n	cds	no	vendus	inclusive
FR00329	p	cds	no	vieille conne	conservative
FR00330	p	cds	no	vieux con	conservative
FR00331	p	cds	no	vos gueules	conservative
FR00332	n	cds	no	voyou	inclusive
FR00333	n	ddf	yes	avorton	conservative
FR00334	n	ddf	yes	baleine	conservative
FR00335	n	ddf	yes	cageot	inclusive
FR00336	n	ddf	yes	cotorep	conservative
FR00337	n	ddf	yes	cul-de-jatte	conservative
FR00338	p	ddf	yes	face de bœuf	inclusive
FR00339	p	ddf	yes	face de craie	inclusive
FR00340	p	ddf	yes	face de rat	conservative
FR00341	n	ddf	yes	handic	conservative
FR00342	n	ddf	yes	mégères	conservative
FR00343	n	ddf	yes	nabot	conservative
FR00344	n	ddf	yes	nabote	conservative
FR00345	n	ddf	yes	nabotte	conservative
FR00346	n	ddf	yes	nez-de-bœuf	inclusive
FR00347	n	ddf	yes	pied-bot	conservative
FR00348	p	ddf	yes	planche à repasser	conservative
FR00349	n	ddf	yes	rombière	conservative
FR00350	n	ddf	yes	rombières	conservative
FR00351	n	ddf	yes	rouquasse	inclusive
FR00352	n	ddf	yes	sorcières	inclusive
FR00353	n	ddf	yes	tignasse	inclusive
FR00354	p	ddf	yes	vieille barbe	inclusive
FR00355	p	ddf	yes	vieille chouette	inclusive
FR00356	p	ddf	yes	vieille peau	inclusive
FR00357	p	ddf	yes	vieux crabe	inclusive
FR00358	p	ddf	yes	vieux croûton	inclusive
FR00359	p	ddf	yes	vieux tableau	inclusive
FR00360	n	ddp	yes	abruti	conservative
FR00361	n	ddp	yes	abrutis	conservative
FR00362	n	ddp	yes	andouille	inclusive
FR00363	n	ddp	yes	archicon	inclusive
FR00364	p	ddp	yes	asile de fous	conservative
FR00365	n	ddp	yes	attardé	conservative
FR00366	n	ddp	yes	attardée	conservative
FR00367	n	ddp	yes	attardés	conservative
FR00368	n	ddp	yes	autiste	inclusive
FR00369	n	ddp	yes	bolos	conservative
FR00370	p	ddp	yes	bête comme ses pieds	inclusive
FR00371	p	ddp	yes	bête comme un camion	inclusive
FR00372	p	ddp	yes	bête comme un chou	inclusive
FR00373	p	ddp	yes	bête comme un cochon	inclusive
FR00374	p	ddp	yes	bête comme un cygne	inclusive
FR00375	p	ddp	yes	bête comme un âne	inclusive
FR00376	p	ddp	yes	bête à pleurer	inclusive
FR00377	n	ddp	yes	con	conservative
FR00378	n	ddp	yes	conasse	conservative
FR00379	n	ddp	yes	conaud	inclusive
FR00380	v	ddp	yes	conchier	inclusive
FR00381	n	ddp	yes	concombre	inclusive
FR00382	n	ddp	yes	connard	conservative
FR00383	n	ddp	yes	connarde	conservative
FR00384	n	ddp	yes	connards	conservative
FR00385	n	ddp	yes	conne	conservative
FR00386	n	ddp	yes	conneau	inclusive
FR00387	n	ddp	yes	connerie	inclusive
FR00388	n	ddp	yes	conneries	inclusive
FR00389	n	ddp	yes	connes	conservative
FR00390	n	ddp	yes	cons	conservative
FR00391	n	ddp	yes	cornichon	inclusive
FR00392	n	ddp	yes	couillon	conservative
FR00393	n	ddp	yes	couillons	conservative
FR00394	n	ddp	yes	cruchon	inclusive
FR00395	n	ddp	yes	crétin	conservative
FR00396	n	ddp	yes	crétinard	inclusive
FR00397	n	ddp	yes	crétine	conservative
FR00398	n	ddp	yes	crétinocratie	inclusive
FR00399	n	ddp	yes	crétins	conservative
FR00400	n	ddp	yes	demeuré	conservative
FR00401	n	ddp	yes	demeurés	conservative
FR00402	p	ddp	yes	du schnoc	inclusive
FR00403	n	ddp	yes	duchnoc	inclusive
FR00404	n	ddp	yes	duchnoque	inclusive
FR00405	n	ddp	yes	ducon	conservative
FR00406	n	ddp	yes	ducon-la-joie	inclusive
FR00407	n	ddp	yes	duconnot	inclusive
FR00408	n	ddp	yes	dugland	inclusive
FR00409	n	ddp	yes	duschnock	inclusive
FR00410	n	ddp	yes	débile	conservative
FR00411	p	ddp	yes	débile mental	conservative
FR00412	p	ddp	yes	débile mentos	inclusive
FR00413	n	ddp	yes	débiles	conservative
FR00414	n	ddp	yes	ganais	inclusive
FR00415	n	ddp	yes	gogol	conservative
FR00416	n	ddp	yes	gogol88	conservative
FR00417	n	ddp	yes	gogole	conservative
FR00418	n	ddp	yes	gogolerie	conservative
FR00419	n	ddp	yes	gogolito	conservative
FR00420	p	ddp	yes	handicapé mental	conservative
FR00421	n	ddp	yes	idiot	conservative
FR00422	p	ddp	yes	idiot de	conservative
FR00423	p	ddp	yes	idiot utile	inclusive
FR00424	n	ddp	yes	idiote	conservative
FR00425	p	ddp	yes	idiote utile	inclusive
FR00426	n	ddp	yes	idiots	conservative
FR00427	n	ddp	yes	imbécile	conservative
FR00428	p	ddp	yes	imbécile heureux	conservative
FR00429	n	ddp	yes	imbéciles	conservative
FR00430	n	ddp	yes	légume	conservative
FR00431	p	ddp	yes	malade mental	inclusive
FR00432	n	ddp	yes	minus	inclusive
FR00433	n	ddp	yes	mongol	conservative
FR00434	p	ddp	yes	mongol à batteries	conservative
FR00435	n	ddp	yes	mongole	conservative
FR00436	n	ddp	yes	mongolien	conservative
FR00437	n	ddp	yes	mongolienne	conservative
FR00438	v	ddp	yes	mongoliser	conservative
FR00439	n	ddp	yes	naze	conservative
FR00440	n	ddp	yes	nigaud	inclusive
FR00441	n	ddp	yes	nul	inclusive
FR00442	p	ddp	yes	nul de chez nul	inclusive
FR00443	p	ddp	yes	nul à chier	conservative
FR00444	n	ddp	yes	nulach	inclusive
FR00445	n	ddp	yes	nulach'	inclusive
FR00446	n	ddp	yes	nulle	inclusive
FR00447	n	ddp	yes	nullissime	inclusive
FR00448	n	ddp	yes	nullité	inclusive
FR00449	n	ddp	yes	nuls	inclusive
FR00450	p	ddp	yes	pauv' con	inclusive
FR00451	n	ddp	yes	schnock	inclusive
FR00452	n	ddp	yes	schnoque	inclusive
FR00453	n	ddp	yes	segpa	conservative
FR00454	n	ddp	yes	stupides	conservative
FR00455	p	ddp	yes	triple andouille	inclusive
FR00456	p	ddp	yes	triple bête	inclusive
FR00457	n	ddp	yes	triso	conservative
FR00458	n	ddp	yes	trisomique	conservative
FR00459	n	ddp	yes	ultracon	inclusive
FR00460	n	dmc	no	anarcho-fasciste	inclusive
FR00461	n	dmc	no	ayatollah	inclusive
FR00462	n	dmc	no	ayatollahs	inclusive
FR00463	n	dmc	no	christo-fasciste	inclusive
FR00464	n	dmc	no	collabo	inclusive
FR00465	n	dmc	no	collaborateur	inclusive
FR00466	n	dmc	no	collaboratrice	inclusive
FR00467	n	dmc	no	collabos	inclusive
FR00468	n	dmc	no	complotiste	inclusive
FR00469	n	dmc	no	droit-de-l'hommisme	inclusive
FR00470	n	dmc	no	droit-de-l'hommiste	inclusive
FR00471	n	dmc	no	droitard	inclusive
FR00472	n	dmc	no	droitarde	inclusive
FR00473	n	dmc	no	droitardé	inclusive
FR00474	n	dmc	no	droiteuse	inclusive
FR00475	n	dmc	no	droiteux	inclusive
FR00476	n	dmc	no	déchet	conservative
FR00477	n	dmc	no	dégénéré	conservative
FR00478	n	dmc	no	dégénérée	conservative
FR00479	n	dmc	no	dégénérés	conservative
FR00480	v	dmc	no	démacroniser	inclusive
FR00481	n	dmc	no	edgelord	inclusive
FR00482	n	dmc	no	enwoké	inclusive
FR00483	n	dmc	no	fachiste	inclusive
FR00484	n	dmc	no	facho	conservative
FR00485	n	dmc	no	fachos	conservative
FR00486	n	dmc	no	fachotte	inclusive
FR00487	n	dmc	no	fasciste	inclusive
FR00488	n	dmc	no	fascistes	inclusive
FR00489	p	dmc	no	fils de pétain	inclusive
FR00490	n	dmc	no	féminazi	conservative
FR00491	n	dmc	no	féminazie	conservative
FR00492	n	dmc	no	féminazis	conservative
FR00493	n	dmc	no	féminazisme	inclusive
FR00494	n	dmc	no	gauchiasse	conservative
FR00495	n	dmc	no	gauchiasses	conservative
FR00496	n	dmc	no	gauchisant	inclusive
FR00497	n	dmc	no	gauchiste	inclusive
FR00498	n	dmc	no	gauchistes	inclusive
FR00499	n	dmc	no	gaucho	inclusive
FR00500	n	dmc	no	gauchofachiste	inclusive
FR00501	n	dmc	no	gauchofasciste	inclusive
FR00502	n	dmc	no	gauchos	inclusive
FR00503	p	dmc	no	homme soja	inclusive
FR00504	n	dmc	no	islamo-gauchisme	inclusive
FR00505	n	dmc	no	islamo-gauchiste	inclusive
FR00506	n	dmc	no	islamogauchiste	inclusive
FR00507	n	dmc	no	journalopes	conservative
FR00508	n	dmc	no	kapo	inclusive
FR00509	n	dmc	no	karen	inclusive
FR00510	n	dmc	no	laïcard	inclusive
FR00511	n	dmc	no	laïcarde	inclusive
FR00512	n	dmc	no	laïcardise	inclusive
FR00513	n	dmc	no	macronade	inclusive
FR00514	n	dmc	no	nazi	inclusive
FR00515	n	dmc	no	nazillon	inclusive
FR00516	n	dmc	no	nazillonne	inclusive
FR00517	n	dmc	no	nazillons	inclusive
FR00518	n	dmc	no	nazis	inclusive
FR00519	n	dmc	no	parasite	conservative
FR00520	n	dmc	no	parasites	conservative
FR00521	n	dmc	no	poutinesque	inclusive
FR00522	n	dmc	no	poutino-pétainiste	inclusive
FR00523	n	dmc	no	poutinolâtre	inclusive
FR00524	n	dmc	no	poutinolâtrie	inclusive
FR00525	n	dmc	no	pseudo-féministe	inclusive
FR00526	n	dmc	no	pseudo-gauche	inclusive
FR00527	n	dmc	no	quisling	inclusive
FR00528	n	dmc	no	sjw	inclusive
FR00529	n	dmc	no	social-traître	inclusive
FR00530	n	dmc	no	sociale-traître	inclusive
FR00531	n	dmc	no	souchien	inclusive
FR00532	n	dmc	no	souchienne	inclusive
FR00533	n	dmc	no	tankie	inclusive
FR00534	n	dmc	no	trumpisation	inclusive
FR00535	v	dmc	no	trumpiser	inclusive
FR00536	n	dmc	no	vatnik	inclusive
FR00537	n	dmc	no	vichyard	inclusive
FR00538	n	dmc	no	victimisme	inclusive
FR00539	n	dmc	no	woke	inclusive
FR00540	n	dmc	no	wokelangue	inclusive
FR00541	n	dmc	no	wokipedia	inclusive
FR00542	n	dmc	no	wokipédia	inclusive
FR00543	n	dmc	no	wokisation	inclusive
FR00544	v	dmc	no	wokiser	inclusive
FR00545	n	dmc	no	wokisme	inclusive
FR00546	n	dmc	no	wokistan	inclusive
FR00547	n	dmc	no	wokiste	inclusive
FR00548	n	dmc	no	zemmouristan	inclusive
FR00549	n	dmc	no	éco-fasciste	inclusive
FR00550	n	dmc	no	écofasciste	inclusive
FR00551	n	is	no	allocs	inclusive
FR00552	n	is	no	baltringues	conservative
FR00553	n	is	no	beauf	conservative
FR00554	n	is	no	beaufs	conservative
FR00555	n	is	no	bourgeois	inclusive
FR00556	n	is	no	bouseuse	inclusive
FR00557	n	is	no	bouseux	inclusive
FR00558	n	is	no	bouzeux	inclusive
FR00559	n	is	no	caillera	inclusive
FR00560	n	is	no	cassos	inclusive
FR00561	n	is	no	cassosserie	inclusive
FR00562	n	is	no	clodo	inclusive
FR00563	n	is	no	colon	inclusive
FR00564	n	is	no	cul-terreux	inclusive
FR00565	n	is	no	gueuse	inclusive
FR00566	n	is	no	gueuserie	inclusive
FR00567	n	is	no	gueux	inclusive
FR00568	n	is	no	habitant	inclusive
FR00569	n	is	no	habitante	inclusive
FR00570	n	is	no	habitantes	inclusive
FR00571	n	is	no	habitants	inclusive
FR00572	n	is	no	harki	inclusive
FR00573	v	is	no	lascar	inclusive
FR00574	p	is	no	pas d'allure	inclusive
FR00575	n	is	no	pecque	inclusive
FR00576	n	is	no	pignouf	inclusive
FR00577	n	is	no	pignoufe	inclusive
FR00578	n	is	no	plouc	inclusive
FR00579	n	is	no	ploucasse	inclusive
FR00580	n	is	no	prolo	inclusive
FR00581	n	is	no	prolos	inclusive
FR00582	n	is	no	pécrasse	inclusive
FR00583	n	is	no	péquenaud	inclusive
FR00584	n	is	no	péquenaude	inclusive
FR00585	n	is	no	péquenot	inclusive
FR00586	n	is	no	péquenote	inclusive
FR00587	n	is	no	racaille	conservative
FR00588	n	is	no	racailles	conservative
FR00589	p	is	no	sans allure	inclusive
FR00590	n	is	no	sans-dents	inclusive
FR00591	n	is	no	sans-dessein	inclusive
FR00592	n	is	no	sans-génie	inclusive
FR00593	n	is	no	thug	inclusive
FR00594	n	is	no	zonard	inclusive
FR00595	n	is	no	zonarde	inclusive
FR00596	p	om	yes	cancer gay	conservative
FR00597	p	om	yes	femme trans-identifiée	conservative
FR00598	p	om	yes	femme transmasculine	conservative
FR00599	n	om	yes	fif	conservative
FR00600	n	om	yes	fifi	conservative
FR00601	n	om	yes	fiotte	conservative
FR00602	n	om	yes	fiottes	conservative
FR00603	n	om	yes	gayrope	conservative
FR00604	n	om	yes	gaystapo	conservative
FR00605	n	om	yes	gestapette	conservative
FR00606	n	om	yes	gouinasse	conservative
FR00607	n	om	yes	gouine	conservative
FR00608	n	om	yes	gouinerie	conservative
FR00609	n	om	yes	gouinette	conservative
FR00610	p	om	yes	grande folle	conservative
FR00611	n	om	yes	homintern	conservative
FR00612	p	om	yes	homme trans-identifié	conservative
FR00613	p	om	yes	homme transidentifié	conservative
FR00614	n	om	yes	homopropagande	conservative
FR00615	n	om	yes	homosexualisme	conservative
FR00616	n	om	yes	lgbtiste	conservative
FR00617	n	om	yes	lgbtqazerty	conservative
FR00618	n	om	yes	lopard	conservative
FR00619	n	om	yes	lope	conservative
FR00620	n	om	yes	lopette	conservative
FR00621	p	om	yes	mafia lavande	conservative
FR00622	n	om	yes	makoumé	conservative
FR00623	n	om	yes	moumoune	conservative
FR00624	n	om	yes	pd	conservative
FR00625	p	om	yes	propagande lgbt	conservative
FR00626	n	om	yes	pédale	conservative
FR00627	n	om	yes	pédales	conservative
FR00628	n	om	yes	pédoque	conservative
FR00629	n	om	yes	pédoule	conservative
FR00630	n	om	yes	pédé	conservative
FR00631	p	om	yes	pédé comme un grec	conservative
