lemma	category	level
公共汽车	pr	conservative
公干	cds	inclusive
公廁	pr	conservative
公狗	an	conservative
六畜	an	conservative
共匪	dmc	inclusive
共贼	cds	inclusive
具具	asm	conservative
册那	cds	inclusive
冚家富貴	cds	inclusive
冚家拎	cds	inclusive
冚家祥	cds	inclusive
冚家鏟	cds	inclusive
军妓	pr	conservative
冥顽不化	ddp	conservative
冲爆	cds	inclusive
几八	asm	conservative
几叭	asm	conservative
几巴	asm	conservative
几芭	asm	conservative
击佬	cds	inclusive
切糕党	ps	conservative
刚度	cds	inclusive
删洨	cds	inclusive
到屌	cds	inclusive
刹笔	cds	inclusive
剥光	cds	inclusive
剩女	is	inclusive
剩男	is	inclusive
劲干	cds	inclusive
劲操	cds	inclusive
勥跤	qas	inclusive
勾八	cds	inclusive
勾當	dmc	inclusive
包皮	asm	conservative
包皮佬	ps	conservative
包茎	asm	conservative
包頭佬	ps	conservative
北佬	cds	inclusive
北姑	pr	conservative
北港香爐——人人插	pr	conservative
北漏洞拉	ps	conservative
北烂	cds	inclusive
北狄	ps	conservative
十三点	qas	inclusive
十恶不赦	dmc	inclusive
半瓶子醋	qas	inclusive
卑视	cds	inclusive
卑贱	dmc	inclusive
卑躬屈膝	dmc	inclusive
卑躬屈节	dmc	inclusive
卑鄙无耻	dmc	inclusive
卖b	pr	conservative
卖春	pr	conservative
卖比	pr	conservative
卖淫	pr	conservative
卖骚	pr	conservative
南棒	ps	conservative
南满	ps	conservative
南蛮	ps	conservative
南蠻	ps	conservative
卢洨	cds	inclusive
卧槽	cds	inclusive
卧艹	cds	inclusive
卧草	cds	inclusive
印度佬	ps	conservative
印度阿三	ps	conservative
卵蛋	asm	conservative
卵袋	asm	conservative
厌女	dmc	inclusive
厕奴	cds	inclusive
厲害國	rci	conservative
去予儂姦	cds	inclusive
去死	cds	inclusive
去舔	cds	inclusive
友女	cds	inclusive
双乳	asf	conservative
双峰微颤	asf	conservative
反白	cds	inclusive
反铜	cds	inclusive
反黑	cds	inclusive
反默	cds	inclusive
变态	cds	inclusive
口交	cds	inclusive
口区	cds	inclusive
口射	cds	inclusive
口活	cds	inclusive
口淫	cds	inclusive
口爆	cds	inclusive
口肯	cds	inclusive
叫妈	cds	inclusive
叫床	cds	inclusive
叫春	cds	inclusive
召妓	pr	conservative
台奸	dmc	inclusive
台巴子	ps	conservative
台毒	ps	conservative
台蛙	ps	conservative
吃屄	cds	inclusive
吃屌	cds	inclusive
吃屎	cds	inclusive
吃洨	cds	inclusive
吃精	cds	inclusive
吉拔	cds	inclusive
吊丝	cds	inclusive
吊样	cds	inclusive
后庭	cds	inclusive
后穴	cds	inclusive
吓大	cds	inclusive
吗的	cds	inclusive
吞精	cds	inclusive
吟叫	cds	inclusive
吮癰舐痔	dmc	inclusive
吱八	cds	inclusive
吸精	cds	inclusive
吸血虫	an	conservative
吸血鬼	an	conservative
吹功	cds	inclusive
吹潮	cds	inclusive
吹箫	cds	inclusive
吹萧	cds	inclusive
吼干	cds	inclusive
呆丸	rci	conservative
呆子	ddp	conservative
呆瓜	ddp	conservative
呆胞	qas	inclusive
呷了	cds	inclusive
呷洨	cds	inclusive
呷赛	cds	inclusive
呸	cds	inclusive
呸呸	cds	inclusive
呻叫	cds	inclusive
和奸	cds	inclusive
咕喱	is	inclusive
咸家伶	cds	inclusive
咸家富貴	cds	inclusive
咸家鏟	cds	inclusive
哄干	cds	inclusive
哇擦	cds	inclusive
哇肏	cds	inclusive
哇靠	cds	inclusive
哈巴狗	an	conservative
哭么	cds	inclusive
哭吗	cds	inclusive
哭啥	cds	inclusive
哭爸	cds	inclusive
哼叫	cds	inclusive
唬洨	cds	inclusive
唬烂	cds	inclusive
唱雙簧	dmc	inclusive
啞狗	ddf	conservative
啥卵	cds	inclusive
啥小	cds	inclusive
啥洨	cds	inclusive
喀洨	cds	inclusive
喝洨	cds	inclusive
喷子	qas	inclusive
喷死	cds	inclusive
喷潮	cds	inclusive
喷精	cds	inclusive
嗝屁	cds	inclusive
嘴炮	cds	inclusive
嘴臉	qas	inclusive
嘴贱	cds	inclusive
嘿休	cds	inclusive
嘿咻	cds	inclusive
嘿哥	cds	inclusive
嘿枸	cds	inclusive
嘿比	cds	inclusive
嘿爹	cds	inclusive
嘿狗	cds	inclusive
嘿畜	cds	inclusive
嘿皮	cds	inclusive
嘿砸	cds	inclusive
嘿硅	cds	inclusive
嘿虫	cds	inclusive
嘿蛆	cds	inclusive
嘿贵	cds	inclusive
嘿逼	cds	inclusive
嘿鬼	cds	inclusive
噴子	qas	inclusive
四眼狗	ddf	conservative
四眼田雞	ddf	conservative
四腳仔	ps	conservative
四跤仔	ps	conservative
回子	ps	conservative
因奸	cds	inclusive
国楠	cds	inclusive
国铝	cds	inclusive
國男	ps	conservative
土包子	is	inclusive
土婊	ps	conservative
土番	ps	conservative
土老冒	is	inclusive
土老帽	is	inclusive
土豹子	is	inclusive
土鳖	is	inclusive
圣母	dmc	inclusive
地呷	cds	inclusive
地痞	cds	inclusive
坏蛋	cds	inclusive
坐井观天	qas	inclusive
坐住個腦	ddp	conservative
坡縣	rci	conservative
坨屎	cds	inclusive
垃圾	cds	inclusive
基8	asm	conservative
基佬	om	conservative
基八	asm	conservative
塌马	cds	inclusive
塔綠班	dmc	inclusive
塞你公	cds	inclusive
塞你娘	cds	inclusive
塞你母	cds	inclusive
塞你爸	cds	inclusive
塞你老师	cds	inclusive
塞你老母	cds	inclusive
墓垢	cds	inclusive
墨人	cds	inclusive
壁肉	cds	inclusive
声妈	cds	inclusive
夏蟲不可語冰	qas	inclusive
外國佬	ps	conservative
外國雞	pr	conservative
外贼	cds	inclusive
外阴	asf	conservative
多屌	cds	inclusive
够屌	cds	inclusive
够干	cds	inclusive
够蠢	cds	inclusive
够贱	cds	inclusive
大乳	asf	conservative
大內宣	dmc	inclusive
大卵子	asm	conservative
大卵泡	asm	conservative
大外宣	dmc	inclusive
大奶	asf	conservative
大媽	qas	inclusive
大屌	asm	conservative
大懒	cds	inclusive
大撒幣	dmc	inclusive
大男子主義者	dmc	inclusive
大粪	cds	inclusive
大脚盆族	ps	conservative
大陸仔	ps	conservative
大鸡巴	asm	conservative
天ㄚ	cds	inclusive
天兵	qas	inclusive
天呐	cds	inclusive
天杀	cds	inclusive
天花亂墜	dmc	inclusive
天那	cds	inclusive
太屌	asm	conservative
失你媽	cds	inclusive
夹射	cds	inclusive
奈美	cds	inclusive
契弟	om	conservative
套弄	cds	inclusive
女奴	cds	inclusive
女忧	cds	inclusive
女拳	dmc	inclusive
女犬	cds	inclusive
女穴	asf	conservative
女贼	cds	inclusive
女醛	cds	inclusive
奴才	dmc	inclusive
奴顏媚骨	dmc	inclusive
奶奶的熊	cds	inclusive
奶子	asf	conservative
奶炮	cds	inclusive
奸你	re	conservative
奸夫	cds	inclusive
奸宿	cds	inclusive
奸得	cds	inclusive
奸情	cds	inclusive
奸时	cds	inclusive
奸杀	cds	inclusive
奸死	cds	inclusive
奸污	cds	inclusive
奸贼	cds	inclusive
奸魔	cds	inclusive
她妈	cds	inclusive
她妈地	cds	inclusive
她妈的	cds	inclusive
她马的	cds	inclusive
好人卡	qas	inclusive
好嫩	cds	inclusive
好屌	cds	inclusive
好洨	cds	inclusive
好逸惡勞	dmc	inclusive
如喪考妣	qas	inclusive
妈b	cds	inclusive
妈个B	cds	inclusive
妈个比	cds	inclusive
妈个老比	cds	inclusive
妈吧	cds	inclusive
妈呢	cds	inclusive
妈妈的	cds	inclusive
妈比	cds	inclusive
妈爽	cds	inclusive
妈的	cds	inclusive
妈的B	cds	inclusive
妈真	cds	inclusive
妈逼	cds	inclusive
妓女	pr	conservative
妓者	pa	inclusive
妓院	pr	conservative
妖婆	qas	inclusive
妖孽	cds	inclusive
妖性	cds	inclusive
妖精	cds	inclusive
妖裡妖氣	qas	inclusive
妳吗	cds	inclusive
妳她妈的	cds	inclusive
妳妈的	cds	inclusive
妳娘的	cds	inclusive
妳老母的	cds	inclusive
妳马的	cds	inclusive
妹啊	cds	inclusive
姆坦	asm	conservative
姆搐	asm	conservative
姆的	asm	conservative
姆蛆	asm	conservative
姘头	pr	conservative
姣西	qas	inclusive
姦恁娘	cds	inclusive
姦恁娘母	cds	inclusive
姦恁娘母臭膣屄	cds	inclusive
姬巴	asm	conservative
姬芭	asm	conservative
姹女	cds	inclusive
娇乳	asf	conservative
娇吟	asf	conservative
娈宠	om	conservative
娈童	om	conservative
娘个比	cds	inclusive
娘养	cds	inclusive
娘娘腔	om	conservative
娘氣	om	conservative
娘炮	om	conservative
娘的	cds	inclusive
娼妇	pr	conservative
娼妓	pr	conservative
婆娘	qas	inclusive
婊	pr	conservative
婊子	pr	conservative
婊子养的	pr	conservative
婊子養的	pr	conservative
婊生	pr	conservative
婦人之仁	dmc	inclusive
媚功	cds	inclusive
媚嘿	cds	inclusive
媚外	ps	conservative
媚日	ps	conservative
媚术	cds	inclusive
媚洋	ps	conservative
媚白	ps	conservative
媚蛊	cds	inclusive
媚黑	ps	conservative
媽了個屄	cds	inclusive
媽賣屄	cds	inclusive
媾合	cds	inclusive
嫖了	pr	conservative
嫖妓	pr	conservative
嫖娼	pr	conservative
嫖客	pr	conservative
嫖的	pr	conservative
嫩乳	asf	conservative
嫩壁	asf	conservative
嫩女	asf	conservative
嫩妻	asf	conservative
嫩穴	asf	conservative
嫩逼	asf	conservative
嫩鲍	asf	conservative
孙杂	cds	inclusive
孝孤	cds	inclusive
孤盲	ddf	conservative
孬种	cds	inclusive
學究	qas	inclusive
孽畜	cds	inclusive
它妈地	cds	inclusive
它妈的	cds	inclusive
守財奴	dmc	inclusive
安南人	ps	conservative
安妇	cds	inclusive
完犢子	cds	inclusive
宏干	cds	inclusive
宿娼	pr	conservative
寄吧	asm	conservative
寄生虫	an	conservative
密洞	asf	conservative
密穴	asf	conservative
对干	cds	inclusive
射你	cds	inclusive
射爽	cds	inclusive
射精	cds	inclusive
射给	cds	inclusive
射重	cds	inclusive
射颜	cds	inclusive
将废	cds	inclusive
小三	pr	conservative
小乳头	asf	conservative
小仙女	qas	inclusive
小兔崽子	qas	inclusive
小卵子	asm	conservative
小卵泡	asm	conservative
小學雞	qas	inclusive
小屁孩	qas	inclusive
小屄	asf	conservative
小日本	ps	conservative
小日本兒	ps	conservative
小泬	asf	conservative
小瘪三	is	inclusive
小秘	cds	inclusive
小穴	asf	conservative
小粉紅	dmc	inclusive
小聰明	qas	inclusive
小肉粒	asf	conservative
小蜜	pr	conservative
小赤佬	qas	inclusive
小越南	ps	conservative
小逼	asf	conservative
小骚比	asf	conservative
小骚货	asf	conservative
小鬼	qas	inclusive
小鬼子	ps	conservative
小鬼頭	qas	inclusive
小鸡巴	asm	conservative
小鸡鸡	asm	conservative
小黑	cds	inclusive
尖嘴猴腮	ddf	conservative
尸位	dmc	inclusive
尸位素餐	dmc	inclusive
尸利素餐	dmc	inclusive
尸骨无存	cds	inclusive
尻屄	asf	conservative
尻杯	asf	conservative
尼哥	ps	conservative
尼嘎	cds	inclusive
尼玛	cds	inclusive
尼葛	cds	inclusive
尿性	dmc	inclusive
屁事	cds	inclusive
屁咧	cds	inclusive
屁啊	cds	inclusive
屁头	cds	inclusive
屁孩	qas	inclusive
屁屁	cds	inclusive
屁是	cds	inclusive
屁洨	cds	inclusive
屁眼	cds	inclusive
屁精	om	conservative
屁股眼	cds	inclusive
屁话	cds	inclusive
屄	cds	inclusive
屄儿	asf	conservative
屄内	asf	conservative
屄唇	asf	conservative
屄屄	asf	conservative
屄屄叨叨	asf	conservative
屄樣	asf	conservative
屄毛	asf	conservative
屄水	asf	conservative
屄洞	asf	conservative
屄眼	asf	conservative
屄肉	asf	conservative
屌	cds	inclusive
屌ˋ	cds	inclusive
屌上	cds	inclusive
屌事	cds	inclusive
屌他	cds	inclusive
屌作	cds	inclusive
屌你	cds	inclusive
屌你老味	cds	inclusive
屌你老母	cds	inclusive
屌克	cds	inclusive
屌到	cds	inclusive
屌剁	cds	inclusive
屌卖	cds	inclusive
屌压	cds	inclusive
屌友	cds	inclusive
屌吃	cds	inclusive
屌呛	cds	inclusive
屌咬	cds	inclusive
屌哩	cds	inclusive
屌喝	cds	inclusive
屌喷	cds	inclusive
屌嘴	cds	inclusive
屌大	cds	inclusive
屌射	cds	inclusive
屌干	cds	inclusive
屌康	cds	inclusive
屌开	cds	inclusive
屌抽	cds	inclusive
屌换	cds	inclusive
屌撞	cds	inclusive
屌操	cds	inclusive
屌收	cds	inclusive
屌救	cds	inclusive
屌斯	cds	inclusive
屌暴	cds	inclusive
屌曬	cds	inclusive
屌样	asm	conservative
屌炒	cds	inclusive
屌爷	cds	inclusive
屌用	cds	inclusive
屌破	cds	inclusive
屌砸	cds	inclusive
屌秀	cds	inclusive
屌絲	qas	inclusive
屌若姆	cds	inclusive
屌虐	cds	inclusive
屌课	cds	inclusive
屌赚	cds	inclusive
屌赢	cds	inclusive
屌输	cds	inclusive
屌逼	cds	inclusive
屌酸	cds	inclusive
屌震	cds	inclusive
屌顶	cds	inclusive
屌鸭	cds	inclusive
屎忽	cds	inclusive
屎蛋	cds	inclusive
屠同	cds	inclusive
屠嘿	cds	inclusive
屠黑	cds	inclusive
屠默	cds	inclusive
山东葱	is	inclusive
山炮	is	inclusive
山猴	ps	conservative
山番	ps	conservative
山越猴	ps	conservative
島夷	ps	conservative
島蛙	ps	conservative
崇日	ps	conservative
崇洋	ps	conservative
崇洋媚外	dmc	inclusive
崽子	qas	inclusive
川鼠	ps	conservative
工賊	dmc	inclusive
左膠	dmc	inclusive
巨乳	asf	conservative
巨奶	asf	conservative
巨嬰	ddp	conservative
巨尻	asf	conservative
巴兒狗	an	conservative
巴基躝癱	ps	conservative
巴子	is	inclusive
巴巴閉閉	qas	inclusive
巴膠	ps	conservative
巴閉	qas	inclusive
師奶	qas	inclusive
幕√	cds	inclusive
幕人	cds	inclusive
幕刃	cds	inclusive
幕勾	cds	inclusive
干x娘	cds	inclusive
干七八	cds	inclusive
干他	cds	inclusive
干你	cds	inclusive
干你妈	cds	inclusive
干你娘	cds	inclusive
干你老母	cds	inclusive
干你良	cds	inclusive
干倒	cds	inclusive
干几	cds	inclusive
干化	cds	inclusive
干古	cds	inclusive
干啊	cds	inclusive
干啥	cds	inclusive
干她	cds	inclusive
干妳	cds	inclusive
干妳妈	cds	inclusive
干妳娘	cds	inclusive
干妳老母	cds	inclusive
干妳马	cds	inclusive
干小	cds	inclusive
干屌	cds	inclusive
干恁	cds	inclusive
干您	cds	inclusive
干您娘	cds	inclusive
干意	cds	inclusive
干我	cds	inclusive
干操	cds	inclusive
干机掰	cds	inclusive
干死	cds	inclusive
干死CS	cds	inclusive
干死GM	cds	inclusive
干死你	cds	inclusive
干死客服	cds	inclusive
干洨	cds	inclusive
干炮	cds	inclusive
干爆	cds	inclusive
干画	cds	inclusive
干瞧	cds	inclusive
干穴	cds	inclusive
干翻	cds	inclusive
干话	cds	inclusive
干谯	cds	inclusive
干走	cds	inclusive
干逼	cds	inclusive
幹你媽	cds	inclusive
幼交	pr	conservative
幼女	pr	conservative
幼男	pr	conservative
床声	cds	inclusive
床技	cds	inclusive
床照	cds	inclusive
废人	cds	inclusive
废才	cds	inclusive
废材	cds	inclusive
废渣	cds	inclusive
廁妹	is	inclusive
开干	cds	inclusive
开苞	cds	inclusive
开骂	cds	inclusive
弄你媽	cds	inclusive
弄死	cds	inclusive
弟子孩兒	cds	inclusive
弱指	ddf	conservative
弱智	ddf	conservative
弱智者	ddp	conservative
弱爆	qas	inclusive
强奸	re	conservative
强奸你	re	conservative
强奸犯	re	conservative
强奸罪	re	conservative
强奸者	re	conservative
强暴	re	conservative
强裸	cds	inclusive
彈冠相慶	dmc	inclusive
彎彎	rci	conservative
很屌	cds	inclusive
很骚	cds	inclusive
微贱	dmc	inclusive
德棍	qas	inclusive
心机女	dmc	inclusive
心機婊	dmc	inclusive
忘八	qas	inclusive
快滚	cds	inclusive
快肏	cds	inclusive
怂包	qas	inclusive
怂货	qas	inclusive
怂逼	qas	inclusive
思密達	ps	conservative
性交	cds	inclusive
性器	cds	inclusive
性奴	cds	inclusive
性无能	ddf	conservative
性爱	cds	inclusive
性虐	cds	inclusive
恁娘	cds	inclusive
恁爸	cds	inclusive
恐龍妹	ddf	conservative
恐龙妹	ddf	conservative
恶婆婆	dmc	inclusive
恶棍	cds	inclusive
恶贼	cds	inclusive
恶鬼	cds	inclusive
惡雞婆	qas	inclusive
惨无人道	dmc	inclusive
想上你	cds	inclusive
想肏	cds	inclusive
惹祸精	dmc	inclusive
愚蠢	ddp	conservative
愚蠢者	ddp	conservative
慕√	cds	inclusive
慕人	cds	inclusive
慕刃	cds	inclusive
慕勾	cds	inclusive
慕洋犬	dmc	inclusive
憨屌	ddp	conservative
憨憨	ddp	conservative
憨批	ddp	conservative
憨货	ddp	conservative
懆您妈	cds	inclusive
懆您娘	cds	inclusive
懒8	asm	conservative
懒八	asm	conservative
懒叫	asm	conservative
懒教	asm	conservative
懒趴	asm	conservative
懒较	asm	conservative
懶骨頭	dmc	inclusive
戇卵	ddp	conservative
我呸	cds	inclusive
我尻	cds	inclusive
我干	cds	inclusive
我操	cds	inclusive
我操你祖宗十八代	cds	inclusive
我擦	cds	inclusive
我日	cds	inclusive
我肏	cds	inclusive
我艹	cds	inclusive
我草	cds	inclusive
我靠	cds	inclusive
戰狼	dmc	inclusive
戰狼外交	dmc	inclusive
戰螂	dmc	inclusive
手交	cds	inclusive
手贱	cds	inclusive
打拳	dmc	inclusive
打炮	cds	inclusive
打飞机	cds	inclusive
扩肛	cds	inclusive
扯洨	cds	inclusive
扯淡	cds	inclusive
扯蛋	cds	inclusive
扯谈	cds	inclusive
找援	pr	conservative
抄屌	cds	inclusive
抓猴	cds	inclusive
抓胸	cds	inclusive
抠逼	cds	inclusive
抹洨	cds	inclusive
抽插	cds	inclusive
抽送	cds	inclusive
拉圾	cds	inclusive
拉踩	dmc	inclusive
拎北	cds	inclusive
拖泥帶水	qas	inclusive
招妓	pr	conservative
招鸡	cds	inclusive
拜鬼	dmc	inclusive
拳交	cds	inclusive
拳畜	an	conservative
拳虱	an	conservative
拼胸	cds	inclusive
指交	cds	inclusive
指技	cds	inclusive
指鹿為馬	dmc	inclusive
按圖索驥	qas	inclusive
挑肥揀瘦	qas	inclusive
挖操	cds	inclusive
挖耖	cds	inclusive
挖肏	cds	inclusive
挨肏	cds	inclusive
捋管	cds	inclusive
捏奶	cds	inclusive
推普機	dmc	inclusive
掰穴	cds	inclusive
揉乳	cds	inclusive
揉奶	cds	inclusive
揉胸	cds	inclusive
插b	cds	inclusive
插你	cds	inclusive
插坏	cds	inclusive
插她	cds	inclusive
插妳	cds	inclusive
插屄	cds	inclusive
插干	cds	inclusive
插弄	cds	inclusive
插我	cds	inclusive
插抽	cds	inclusive
插暴	cds	inclusive
插死	cds	inclusive
插死你	cds	inclusive
插比	cds	inclusive
插炮	cds	inclusive
插烂	cds	inclusive
插逼	cds	inclusive
插阴	cds	inclusive
援交	pr	conservative
搅屎棍	dmc	inclusive
摇尾乞怜	an	conservative
摩囉差	ps	conservative
摩羅	ps	conservative
摸奶	cds	inclusive
摸胸	cds	inclusive
撈仔	ps	conservative
撈佬	ps	conservative
撈女	ps	conservative
撈翔	ps	conservative
撈鬆	ps	conservative
撑同	cds	inclusive
撒幣	asf	conservative
撒洨	cds	inclusive
播狗	an	conservative
撸动	cds	inclusive
撸友	cds	inclusive
撸片	cds	inclusive
撸管	cds	inclusive
操你	cds	inclusive
操你全家	cds	inclusive
操你奶奶	cds	inclusive
操你妈	cds	inclusive
操你娘	cds	inclusive
操你祖宗	cds	inclusive
操你老妈	cds	inclusive
操你老母	cds	inclusive
操她	cds	inclusive
操妳	cds	inclusive
操妳全家	cds	inclusive
操妳妈	cds	inclusive
操妳娘	cds	inclusive
操妳祖宗	cds	inclusive
操屄	cds	inclusive
操干	cds	inclusive
操我	cds	inclusive
操掉	cds	inclusive
操机掰	cds	inclusive
操死	cds	inclusive
操比	cds	inclusive
操烂	cds	inclusive
操爽	cds	inclusive
操蛋	cds	inclusive
操逼	cds	inclusive
操骚	cds	inclusive
操黑	cds	inclusive
擼动	cds	inclusive
擼管	cds	inclusive
支人	ps	conservative
支女	cds	inclusive
支語	ps	conservative
支贱	cds	inclusive
支那	ps	conservative
支那人	ps	conservative
支那猪	ps	conservative
支那語	ps	conservative
支那豬	ps	conservative
支那贱畜	ps	conservative
支那贱种	ps	conservative
放尿	cds	inclusive
放屁	cds	inclusive
放荡	dmc	inclusive
敗柳殘花	dmc	inclusive
斯坦	rci	conservative
斯米達	ps	conservative
施虐	dmc	inclusive
无头苍蝇	qas	inclusive
无恶不作	dmc	inclusive
无耻	dmc	inclusive
无耻之尤	dmc	inclusive
无耻之徒	dmc	inclusive
无赖	dmc	inclusive
日他娘	cds	inclusive
日你	cds	inclusive
日你妈	cds	inclusive
日你媽	cds	inclusive
日你老娘	cds	inclusive
日你老母	cds	inclusive
日寇	ps	conservative
日批	cds	inclusive
日本仔	ps	conservative
日本囝	ps	conservative
日本狗	ps	conservative
日本鬼子	ps	conservative
日杂	cds	inclusive
日烂	cds	inclusive
日逼	cds	inclusive
昆仑奴	ps	conservative
昏蛋	cds	inclusive
昏话	cds	inclusive
普信	qas	inclusive
智残	ddf	conservative
智障	ddp	conservative
暗娼	pr	conservative
暗送秋波	qas	inclusive
暴奸	cds	inclusive
暴淫	cds	inclusive
暴發	qas	inclusive
曱甴	an	conservative
曲蹄	ps	conservative
最屌	cds	inclusive
有大病	ddp	conservative
有屁快放	cds	inclusive
木勾	cds	inclusive
机八	asm	conservative
机巴	asm	conservative
机掰	cds	inclusive
机机歪歪	dmc	inclusive
机歪	cds	inclusive
杀b	cds	inclusive
杀人不眨眼	dmc	inclusive
杀小	cds	inclusive
杀洨	cds	inclusive
杀默	cds	inclusive
杂毛	cds	inclusive
杂皮	cds	inclusive
杂碎	cds	inclusive
杂种	an	conservative
来干	cds	inclusive
来肏	cds	inclusive
来舔	cds	inclusive
東亞病夫	ps	conservative
東夷	ps	conservative
東洋鬼子	ps	conservative
東食西宿	dmc	inclusive
柒頭	asm	conservative
柒頭皮	asm	conservative
染紅	dmc	inclusive
染艾	cds	inclusive
校鸡	cds	inclusive
样爽	cds	inclusive
根屌	cds	inclusive
椒乳	cds	inclusive
榨精	cds	inclusive
樂不思蜀	dmc	inclusive
橹管	cds	inclusive
欠干	cds	inclusive
欠操	cds	inclusive
欠肏	cds	inclusive
欲女	cds	inclusive
欲照	cds	inclusive
