split	label	text
development	clean	100명 ㅍ 정용환 6-700명정도 왔다는데.. 역시 거품이었어
development	clean	100원우 왜저래 생긴거같이노네
development	clean	100퍼 성형.내팔모가지와 전재산을 건다.
development	clean	100퍼센트 사망인가요?? 90퍼센트가 이니고????
development	clean	100프로 빨간당 찍었을 걸 ㅋㅋㅋ
development	clean	100프로 틀림 과 여자애들 데리고 계곡 간다 ㅋㅋㅋ 쿵짝쿵짝
development	clean	102호 딘딘 잘생긴 버전같닼ㅋㅋ
development	clean	104 106이 잘되거 다행임 103호눈 넘 착해보임 더좋은분 만나세요!!!
development	clean	106호 진짜 내이상형에 가까운데 남자들아무도관심없네 ~지난번 약사 여자분도 내스탈인데 인기하나도없고.내 취향이 그리 비주류인지 새삼놀람.아담귀여운여자가좋다ㅜ
development	clean	10~20대들은 좋겠다~~~~ 대놓고 문재인 지지하잖아~원하는대로 되네
development	clean	10개월 만에 방송 복귀라니 이건 아니지...
development	clean	10년 전이면 저 얼굴로 배우못함 지금이야 개성시대라서 그렇지
development	clean	10년 지나 사과했다고요 그다음날도 아닌헐 너무하네요
development	clean	10년? 오.. 대박. 한 번도 못봤는데.
development	clean	10년도 부족하다 생사람잡는게 겨우 1년이냐?
development	clean	10년만 지나면 인피니트는 해체, 방탄은 비틀즈, 마이클잭슨 급의 레전드가 되어 있을 것이다
development	clean	10년만의 축구공을 잡든말든ㅋㅋ뭘 그거가지고 낱낱이파헤쳐ㅋㅋ웃기다
development	clean	10년은 너무했다
development	clean	10년이 지나면 방탄은 케이팝의 지존으로 역사에 남고 인피니트는 지금 남아있는 한 줌의 팬들마저 사라져서 중국집에서 일하고 있을지도 모른다. 방탄은 이미 탈 아시아 급이다. 거의 비틀즈 급이다
development	clean	10년이면 강산도 변한다했다유명인도 아니라 권력행사하고 압력을 넣을만한 힘도 없을텐데 그걸 이제와서 하는꼴이 그여자 진정성이 의심되네..그렇게 말하고 싶었음 경찰서 찾아서 진위조사를 하지..여태 본인한테도 피해갈까봐 쳐 가만있다가, 좀 뜨니까 인생종치게 하려는 의도가..당신이 살아온 거에 비해 너무 가혹하지 않냐??미투? 웃기지마
development	clean	10년전 남자의 자격 도배자격증딸때 말했잖아. 5급인데 장애특혜받을라니까 도배원장이 그런거없이 해보라고 말했잖아.
development	clean	10년전 내 우측부랄 툭 치고간 여편네 자수하여광명 찾아라
development	clean	10년전 술먹고 한 일인데 봐주자
development	clean	10년전 일갖고 그러냐ㅡㅡ
development	clean	10년전 일을 너무키우네 이번에 뭐덮으려고 마녀사냥중?
development	clean	10년전 일이 들추어서..성폭행도 아니고..그때 해결하지..무서워서 살겠나!!!
development	clean	10년전 회식자리에서 더듬었다.. 10년동안 고통속에 살았다?ㅋㅋㅋㅋㅋ 개 코미디냐 ㅋㅋ
development	clean	10년전...어쩔수없지뭐
development	clean	10년전에 추행한걸 지금에서 터트리네...그땐 뭐하고 지금터트림? 걍 돈이나 달라고 하지 여자 하나 때문에 남자 인생 바로 골로가네 ㅋㅋㅋ
development	clean	10년전에는 결혼전 아닌가
development	clean	10년전이면 성유리 완전 개발연기 시절인데 출연료가 팔천이라 이래서 가수들이 욕먹어가며 연기 하는구나
development	clean	10년전일을 굳이 지금뜨니칸 복수...김생민씨 안됬네요 잘보고있었는데..
development	clean	10년전일을..징하다징해고만좀해라 미투.
development	clean	10대,20대를 위한드라마..
development	clean	10대가 제일 적네 승기 팬줌마들 많네
development	clean	10대들은 자기가모르면 다사재기고 다듣보인가보네요 세상에 10대뿐이랍니까
development	clean	10대때부터 봐온 가수인데.. 걍 갠적인 이미지로 일본에선 걍 인기쫌잇는 가수 이미진데 한국에선 너무 비싼척하는?이미지
development	clean	10대보다 더 이쁘고 풋풋 하고만 속을만 하네
development	clean	10만대도아니고 첫날 5만때가 일위 쪽팔리는 언플 오늘부터 툼레이더 승!
development	clean	10만원 줫다매
development	clean	10만원 흑자라고 쓰지 마세요.거기서 일한 연예인들을 최저임금이라도 줬다면 적자죠.식당을 운영하는 사람으로 인건비와 재료에 대한 비용도 생각안하고 흑자라니 어처구니없네요더이상 이런식으로 기만하지 맙시다.
development	clean	10명인데 그정도 나온거 보면 이재진이 현명하네
development	clean	10살도 안된 힘 약한 어린 남자애가 여성분들을 성추행한다면 어떻게 대응하시겠어요? 공포감이 느껴질까요? 현실에서 남자들은 아주머니들이 극중 장면처럼 희롱을 해도 저런 반응 안보입니다 힘의 차이가 극명하니까요 오히려 내가 성적매력이 있구나 하는 증명으로 생각해 유쾌하게 반응하는 사람도 있습니다 결론부터 말씀드리면 시장에서의 아주머니들의 성추행은 그저 범죄일뿐 의미없는 장면입니다 이해 못하는 남자들을 납득시킬 장면을 구상한거라면 성범죄로 여자들이 느끼는 공포감은 힘의 의한 굴욕감이 가장 크다는 점을 부각해서 연출했어야한다는 겁니다
development	clean	10살차이는좀너무심함
development	clean	10억 짜리 열매 총대 꽉 들어매 내가 배워 선생님...
development	clean	10억물어내라 개
development	clean	10자 읽으면서 몇번이나 더듬덩듬 했ㅈ을까 ㅋ
development	clean	10주년도 아니구 8주년 ? 이상하이ㅋㅋ
development	clean	10주년이네 우와우
development	clean	10키로 뺏는데 어째라고??
development	clean	10회 키스씬 그렇게나 안이쁜정도가 아닌 더자넣고싶은 키스씬보고 식겁해서 안봤던 일인
development	clean	110번 졸라 귀엽네 몸매도 이뿌고 사랑스럽네
development	clean	119무대 슈퍼비 키드밀리 존나잘하네 진작 이렇게 하지
development	clean	11년간 모든활동곡 1위ㄷㄷㄷ
development	clean	11년대박! 축하드려요!!
development	clean	11년만난 여친 있으신데 왜 불청나왔을까요그땐 헤어졌었나 ㅜㅜ
development	clean	11년아니고10년입니다 ㅡㅡ
development	clean	11년이면.. 가족이네 가족
development	clean	11등까지 정의구현되는줄 알았는데 1명이 그룹전체 망쳤네
development	clean	11마리나 먹혔으면 거기가 맛집이였던듯?
development	clean	11명낳자 가즈아~~~
development	clean	11살 차이, 그것도 여자가 많이 ㅎㄷㄷ
development	clean	11월달 출생 조민기형 조민기씨 무척 외로운 우울증생기기 쉬운 달에 태어났어 왜
development	clean	123456seven ㅋㅋㅋ
development	clean	127높은거아니다..호들갑은..ㅉㅉ지욕심에 ㅈㅇㅈㅇ
development	clean	12개팔고 장사접는 버거집..덤벙대고 산만하고 간절함은 없고 눈물만 많음
development	clean	12등만 아니엇음 ㅉㅉ 옥의 티네
development	clean	12시간 공복 유지하면 위산 때문에 문제 생기는거 아니가? 의사 게이 있으면 답해봐라
development	clean	13.8밖에 안나오니 종영해야지 ㅋㅋㅋㅋ
development	clean	13년이면 띠동갑 이상이네 ㅋㅋㅋ
development	clean	13살 많은 남자가 사랑스러워질 수 있군요. 여자 평균 수명은 남자보다 10살 더 오래 산다는데, 그럼 저 커플은 통계적으로는 23살 여자가 더 오래사는거군요. 헐~그냥 좀 같은 또래끼리 살지, 젊은 여자를 너무도 좋아랏내. 남자들이란~참고로 난, 남자다ㅎ
development	clean	13살이면 ㅋ 난 8살 남자애랑 하는거네 ㅋㅋ 개꿀 영계 조치요 ~
development	clean	13세 연하라도... 38인데.. 노처녀지 ㅎㅎ 82년생... 누님이시구만 큭..
development	clean	13일은 화요일
development	clean	14년이면 오래 살았네
development	clean	14만명 민주당해체청원 하루만에 15만명 딱떨어지는데? ㅋ
development	clean	14살 차이 맞아??? 24살 차이 아니야???
development	clean	14살이 20살 여대생이랑..
development	clean	14살차는 너무했다.... 니가 생각해봐라 서른살에 44살만나고싶냐 작가야?
development	clean	14샬 많은 아재랑..ㅋㅋ결혼...흠..
development	clean	150 만 봅니다
development	clean	1500억이라도 증여 상속세 3번만내도 100억대돼는데
development	clean	150kg는되보이는디
development	clean	153에 50키로여도 55입어요.ㅠ.ㅠ170에 60후반대면 괜찮은거 아닌가?
development	clean	155 가 현역 갈수 있나??
development	clean	15년도더된 이야기에 모텔같이가서 잠바벗겨주고살닿았다고 개범에 파렴치범에 참 세상 개같이무섭다 저런거보니까 여자친구한테 이제모텔갈때마다5천원씩 내라해야겠다그래야 나중에말안나오겠네 무섭네진짜
development	clean	15명중 12명이 여자라네 불지르고 찌르는 그 와중에 여자만 골랐네
development	clean	15세 등급은 아니다 마약 가슴노출 19세이상 등급으로 해야 정상인데 쩝;;;;
development	clean	15일이라니ㅜㅡ그랟느 볼수있어서좋음ㅠ
development	clean	163cm 52kg 면 그냥 일반인 보통 체형이거나 살짝 평균 체중 미달.
development	clean	165 52 b 34 24 35
development	clean	166에 42kg이었다는게 너무 충격인데....
development	clean	16년 함께한 우리행돌이가 벌써 무지개 건넌지10개월이라니ㅠ보고싶다 행돌이♡
development	clean	16년만인데도 한국말 잘하네..ㅎㅎ
development	clean	16년이면 한국 얼마나 오고싶을까 .이제 좀 용서해주자.휴.관용의 미덕도 다 사라지면 야박해서 이나라 어째 사누.
development	clean	16부작이라니요 너무 짧아요 160부작으로 바꿔주세요ㅜㅜ
development	clean	16살에게 무슨짓이냐30대가 만나서 뭐하게 미쳤나? 미성년자에게 협박해? 강력조사해라
development	clean	16살은 너무 도둑놈심보 아니냐?ㅋㅋㅋ
development	clean	16억과 12억의 싸움이네
development	clean	16억원은 솔직히 혼인생활하지도않았는데 과하고자기새끼니까 달달이 양육비는 줘야지
development	clean	16연하...와 ..좋겠다 ㅋ
development	clean	16키로ㄴㄴ 20키로는 더 빼야할듯~~살빼면 엄청 이뻐질거임~홧팅!!!
development	clean	173에 59인데 몸매 완전 좋아 보이네 여자들 지금까지 몸무게 거짓말 한거였냐
development	clean	17년3월에 양산에서 결혼식올리고 바로 헤어진거임?????? 헐 ㅡ
development	clean	17년후 여자는 60살 남자는 42살^^
development	clean	17살 연하남이랑 스캔들 기사 떴었던 이미숙이랑 장자연이 무슨 관계인가요?
development	clean	17살? 딸이야? 간병 제대로 해주겠네
development	clean	17살차이 나는 어린 여자를 남자가 사귀면 여자들은 도둑놈이라고 하는데 여자가 17살차이나는 어린 남자 사귀면 뭐임? 도둑년임?
development	clean	17주면 성별 나왓을텐데... 딸인가보네요
development	clean	17했으면좋겠지만 왠지...시즌16 로 끝낼듯.. ㅠ
development	clean	18 곽형 지킵시다. 이것들 대충하자. . . .
development	clean	18..저 여자분 우리엄마 나이뻘이네 ㅋㅋㅋ 미쳣다 진심
development	clean	18년 나에게 최고로 재밌는 드라마!
development	clean	18년 만이라니 세상에
development	clean	18년도는 박나래 대상이다 진심 ㅎㅎ
development	clean	18년동안 제대로 못벌었다면서 제대로 벌 생각을 해야지 돈 벌생각 없음 에휴.. 이분은 그냥 알아서 하라 하고 다른분 돕는게 나을듯
development	clean	18만원 짜리 시술받으러 갔습니다.일반인 들이 생각하는거 아닙니다.
development	clean	18살 연하가 남자로 보이는구나 대단하다 8살 연하도 되게 세대차이 느껴지고 부담스러울거 같은데
development	clean	18살..너무하다 딸뻘이다...ㅜ
development	clean	18색깔 크레파스....
development	clean	18키로 쪄도 살찐게아니라 운동해서 벌크업한느낌이네 신기하다
development	clean	1905년 을사늑약이 강제로 조인되었던 덕수궁과 회의실은 중무장한 일본군에 포위됐다
development	clean	1960년대 남한으로 표류된 북한 어선 이름 느낌ㅋㅋㅋㅋ태항호...
development	clean	1987 꼭 봐야죠!!!
development	clean	1987 때 예뻣음. 청순하게
development	clean	1987 보러가야지 이번주에는
development	clean	1987보자 꼭 두번보러감
development	clean	1987영화는 솔직히 보는 내내 전반적으로 사건에 대한 것들과 알게 될수록 다가오는 감동에 대해 느껴볼 수 있어서 좋았던 영화였고 신과 함꼐는 웹툰이 원작이다보니 잘 표현할 수 있을까 싶었는데 나쁘지 않았던 영화였던 것 같습니다.
development	clean	1987은 김윤석이 연기다했다. 나머지 배우들은 조연느낌..
development	clean	1987은 망함.이미 소문다났는데 언론 댓글에서만 다른소리.신과함께는 진짜 재미있게봄 2편도 기대중
development	clean	1987이 더 감동적이고 잼나더라 신과함께 천만까지 갈 급은 아닌데.... 독점지리네
development	clean	19금 영화한번찍고 주연되는 김태리 김사랑이 서브 하지마 사랑씨
development	clean	19금인데..낮에 재방할땐..설마 다 나온건 아니져?
development	clean	19살이면 자식뻘이랑 결혼하는 수준이네 ㅎㄷㄷㄷ
development	clean	19살짜리 어린신부는 아무것도 모를순 있지만 19살어린 27살짜리 여잔 다안다
development	clean	1남 2녀아냐?? 기자야 정보력이 딸려서 기자 하겠냐?
development	clean	1년 안에 깨진다에 내 존슨을 건다
development	clean	1년 자숙 하고 내년에 봐요
development	clean	1년넘게 다듬고 다듬어서 외워나온 대사아닌가? 수천번 고치고 다듬어서 정작 아무 내용도 없는...이혼이 죄는 아니지만 정말 얘기대로 듣고 있는게 시간낭비다.
development	clean	1년만 빠짝 벌어서 줘도 캐나다에 빌딩 하나 사겠구만.... 좀 도와줘라..
development	clean	1년에 평균 5명씩이니 두달에 한번꼴로 여자를 바꿨네
development	clean	1년이고 11년이고 너흰 누구냐?
development	clean	1년정도 사귀고 결혼하는게 가장 적당한듯!
development	clean	1도 관심없어요..지발 좀 그만..
development	clean	1등
development	clean	1등만 했을텐데 이상윤의 깊은 내면의 고통을 알것도 같다 남들의 평가를 무시할수도 없는 직업이고 행복한 생각만 하고 내려놓고 사시기를바래요 더 못한 스펙 천지인 사람도 즐겁게 살아갑니다 위만 보고 살면 늘 궁핍하고 가난해요
development	clean	1등만들어준 장원영. 알고보니 대만화교 ㅜㅜ 국적ㄷᆢ 대만 ㅜㅜ
development	clean	1등아닌가.
development	clean	1박 1기멤버 다 데리고 정글 가면 재밌겠다 승기도 제대했으니 ㅋㅋㅋ
development	clean	1박 시즌1때처럼 멤버들 끼리 좌충우돌 하면서 장난치고 미션하고 하는 모습 좀 보고싶다.요즘은 억지감동 유발할려고 다큐만 만드니 너무 노잼이다
development	clean	1박 안본지 몇년됐다. 원년 멤버로 다시 했으면. 논란있는 멤버는 빼고
development	clean	1박2일 출연했던 적이 벌써 10년전..소름..
development	clean	1박2일 토크쇼가 되려나? 호텔이라 ㅋㅋㅋㅋㅋㅋㅋㅋ
development	clean	1박2일도 그랬잖어 어차피 재미만있음 다본다
development	clean	1박2일도 많이 변했지. 나영석이 할 때는 진짜 여행 예능이었는데 여행지 드론 돌려서 꼭 설명넣어주고 기상미션해서 유적지 보내고. 멤버 조화와 국내 여기저기 여행다니는거 보는 재미가 있었지. 10년이면 다닐곳 다 다녔겠지만 약간 아쉬움이 있다
development	clean	1박2일에서 김대중이가 노벨상 받았다고 했을 때도 토끼눈이던데ㅋㅋ
development	clean	1박2일의 저주
development	clean	1박2일처럼 되는건가?
development	clean	1빠
development	clean	1빠 무시함? 듣보잡인데 무플아닌것만해도 감사해야지!!!!
development	clean	1사단 11연대 2대대 gop, 일월성 전역자임
development	clean	1세대 아이돌 에쵸티. 2세대 빅뱅 ㅇㅈ?
development	clean	1세대 아이돌들은.......돈이 없을수 있긴하지..문희준은 몰라도.............이재진은 돈 없을거 같은데......yg가 돈을 그냥 주지는 않을텐데.
development	clean	1시간 전 특급미션인데도, 정말 잘해낸 조세호 대단하다. 당황하면 떨기 마련인데.. 대단.
development	clean	1시간이 정말 순삭~~주말은 "대군"으로 채널고정!!
development	clean	1억. 누군 몇년을 벌어야 버는 돈이고 그게 없어서 집도 없고 생활도 못하는 돈인데. 못생긴게 죄고 옌예인 아닌게 죄네. 어떤 연예인은 100억자리 집 부모한테 사줬단 효도기사 올랐던대. 100억 집이 효도구나~ 100억은 평생 만저도 못볼텐데
development	clean	1억만 있어도 :::부넙네요 진심!!
development	clean	1억으로파산을... 쯧쯧쯧요즘 20대들도 학자금대출없는 학생이없고졸업해서는 결혼이다머다 전세자금대출에...아이낳고 또 빚지고... ㅠㅠ 1억정도 빚을 못 갚아서파산신청이라니... 머사정이야있겠지만... 힘든건 하기싫고 무대서 노래나하고 싶고 배째라같네요ㅠ 더 힘든일하면서 더 많은 빚 갚고 사는 사람들 엄청 많아요ㅠ
development	clean	1위가능?
development	clean	1인가구는 청약이고 뭐고 어휴 진짜 서울 집값 너무해
development	clean	1인기획사 하지마라 리얼 망한거보면 모르겠니 ㅠㅠ
development	clean	1일 1인 족치기.
development	clean	1절만 하자. 2절부터는 재앙이야.
development	clean	1조... 미친...
development	clean	1편 재미 없던데 배급사,기획사들의 여론 몰이로 된거지 무슨 천만 어림 없는 영화였다.
development	clean	1편도 별로였는데, 2편도 별로 기대가 안되는데
development	clean	1편만한 2편은없다
development	clean	1편은 스릴있고, 잼나게봤는데, 2편은 스토리가 답답하고,넴 아쉽네요~
development	clean	1픽 노무현
development	clean	1학년인데 너무 큰애가 나온게 아쉬웠음 비교하고 싶진않지만 일드아역이 딱 1학년맞음 갖 유치원나온 애들의순수함이 더 마음 아팠음 이보영 연기 잘 하네요 일본주인공도 말할거 없고 용이자X에서 연기 좋았는데...
development	clean	1화는 잘 모르겠더라. 유동근 장미희 만나면 꿀잼될 거 같은데. 난 오작두가 더 재밌드라.
development	clean	1화부터 노잼이라 안봄 40대 아줌마들은 재밌다던데 ㅋㅋㅋ
development	clean	1화에서 바로 빽하면 될 걸 18부 동안 그 난리를 치면서 두 가정 파탄 시키고 사람 죽이고 이제와서 빽하기 졸잼 ㅋㅋㅋㅋ
development	clean	1회당 천만원이나 받는 배우가 뭐가 아쉬워서 하차하겠어요? 이유가있겠죠 기자님들 너무 sbs 편들어서 말하는거아니에요?
development	clean	1회보고 이상해서 안봄 드라마가 개연성도 없고 스토리도 엉망
development	clean	1회보다 시청률 더 떨어짐
development	clean	1회부터 마지막회까지 본방사수해슴돠아.남주배우님 짱 !!!!!
development	clean	1회출연료 몇백일텐데 그정도못하냐
development	clean	2,3 차가해하지말라고하는 애들보면 미개하다는 생각밖에안듬 왜 미투운동에 지목됐다고 성범죄자 라며 욕하는건 2,3 가해라고 생각하지않는걸가?? 말이란건 그렇게 믿을만한게아닌데 나는 꾸준히 믿을만한 증거또는자백이나오기전까진 피해자 가해자를 나누면안된다 마녀사냥하지말고 일단 기다려라라고 말하고있지만 결과는 비공폭탄뿐임 미개하다 라는 말 밖에안나옴..
development	clean	2,30대 느그들은 안 늙을거라고 생각하나? 나 20대인데, 정도껏하자
development	clean	2-30대 지지안해. 전교조에 세뇌당한 40대 여자들만 조금.
development	clean	2.24거만 보면된다.나머진 과정.
development	clean	20 30대 남성은 이미 맘 돌아선지 오래
development	clean	20 30대 여성분들이 아직 문씨를 지지해서...
development	clean	2000년 초반활동에 현제 나이가 30이라고? 어리둥절@-@
development	clean	2000년대 X맨도 아니고 뭔 놈의 댄스타임?
development	clean	2000년대 중반 바이브는 참 대단했었는데...
development	clean	2000년대에 유행하던 일진과찐따의사랑 오대천왕과나 이런 인터넷소설같아 ^^; 절필해도 무방하다
development	clean	2000년대초반 청순미녀의 대명사같은분 여전한 미모시네요 ㅋㅋ
development	clean	2000년쯤인가 애들 다 지오디로 갈아탈때 혼자 에쵸티 좋아하던 우리반 여자애 맨날 왕따당하고 울고 그랬었는데..
development	clean	2005년 데뷔 봄날OST 이후 탄탄대로 걸을줄알았는데 사라져서 아쉬웠습니다.이제부터라도 좋은일만 가득하시길 진심으로 바래요.
development	clean	2006-2009시절 무도 그립네..
development	clean	2006냔? 기자 졸면서 기사씀?
development	clean	2007 년이라.. 지금껏 있다 지금 폭로하는 이유가 뭘까?
development	clean	200만원대면 불법이라고 무식한것들아 .. 감쌀게 따로있지
development	clean	200명 하객을 스몰이라고 하질 않나축의금 안받은걸 개념이라고 하질 않나아이고 ㅋㅋ
development	clean	200번째
development	clean	200짜리 폰사면서 주름 신경안쓰면 성인군자지
development	clean	2011년 음주 상태로 택시를 탔다가 기사를 폭행한 사건으로 물의를 빚고 활동을 전면 중단했다. ' 하나님의 정의로운 심판을 받은게지. 예수천국 불신지옥. 하나님믿으면 천국갑니다. 회개하십시오.
development	clean	2011년인데 하나도 안촌스럽고 세련됨
development	clean	2016년 국수의신때도 스탭손댔던데 이번엔 어떻게잘참았나보네?
development	clean	2016년부터면 박통때 시작했구만 이건 이명박근혜 때문인건 아닌가요?
development	clean	2016년이면 그네 시절이네 에휴
development	clean	2017 연예대상 신인상 지수 줬어야해요~~~!!아흑~오늘 엄마 아빠랑 자면서 이야기하는데너무 슬펐어요~~~친딸과 차별없이 키워줘서 감사합니다ㅠㅠ지안이한테 사랑한다고 전해달라고~~~초반에는 지안이밖에 안보였는데이젠 서지수밖에 안보여요♡♡♡
development	clean	2017년 원톱 여가수~!!
development	clean	2017년이래잖아. 2018년땐 어마무시하게 벌겠지. 워너원팬들 진짜 별나긴하네. 팬들 때문에 얘들 싫어하는 사람들 생길정도네. 적당히 편들고 팬이라면 팬답게 행동해라. 과잉보호하는 부모들도 아니고.
development	clean	2018 연말 시상식 때 돈꽃 잊지말아라~~~~
development	clean	2018년 김승현 최창민 대박나라!!!!!
development	clean	2018년 도에 처음으로 본 영화..매우 재밌게 봤습니다..
development	clean	2018년 잘 되길 바래요^^
development	clean	2018년 한해도 대박 나시길 바랄게요
development	clean	2019 년은 남투운동?
development	clean	2019년은 돼지해인데 무슨년이라고 부르나요?
development	clean	2020년에 사는 우파 아직도 일제치하에서 헤메이는 좌파
development	clean	2030 여성들은 언제까지 안보 무임승차 시켜줘야하나요
development	clean	2030 여성들은 찬성~~~
development	clean	2030대 여성이 이언주 의원님을 지지합니다!
development	clean	2030여자들은 아직도 문재인지지중
development	clean	20kg만 더 빼면 턱선이 살듯
development	clean	20~30대 남자들 심정 대변ㅋㅋ
development	clean	20~30대 얼굴 예쁜여자를 원하니까
development	clean	20~30대들이 분노하는 소리가 안 들리는가요? 문재인 씨!!!!
development	clean	20년뒤에나 고발하고 그땐 만져주는게 좋았다가 남잘되는꼴 보기 싫으니까 이제서야 ㅋㅋㅋ골로보내네
development	clean	20년에 냉동했어요,지창욱이랑 같이 냉동20년이,저도 원해요,대박!
development	clean	20년이나 18년이나 근무 내용보면 그래도 부장 달아야 될만한 사람 아닌가? 전 정권이랑 김태호랑 뭐가 잇엇나? 이유가 뭐냐?
development	clean	20년전 부터써먹던 방송컨셉 ㅋㅋㅋ
development	clean	20년전 일어난일이고 오달수가 분명잘못했고 잘못을 시인하고 반성한다는데 무슨 악질살인마가 살인이라도 저질린듯 인생 쫑낼려고 달려드네 다들
development	clean	20년전만핻 커피타러 온 여자 엉덩이 만지는거는 서보스였다
development	clean	20년전이라 이게 증거가 될만한것인지
