split	label	text
development	clean	"Anladım ki, insanlar; susanı korkak. Görmezden geleni aptal. Affetmeyi bileni çantada keklik sanıyorlar. Ama yanılıyorlar."   | Şems
development	clean	"Anlamıyorum. Oyun nerede bitiyor, hayat nerede başlıyor? Hiç anlamıyorum."
development	clean	"Aptalca sırıtarak mesajlaştığın kişi olmak istiyorum."
development	clean	"Artık yol alırken yanımda biri var mı diye, bakmıyorum.İnandığım yolda yürümeyi öğrendim."
development	clean	"Aslında insanlar seni hayal kırıklığına uğratmıyor.. Sadece sen yanlış insanlar üzerinde hayal kuruyorsun." - Montaigne
development	clean	"Atmacanın serçeye tasallutu, onun kabiliyyetlerini inkişaf ettirir."   Onlar saldırdıkça biz güçleniyoruz...      #YaŞehadetYaHürriyet
development	clean	"Ayıptır söylemesi..." veya "Zahmet olcak ama..." diye başlayan cümlelerden nefret ediyorum. Ayıp olcaksa söyleme kardeşim Allah Allah.
development	clean	"Aziz Yıldırım"      Önce kendine sor bakalım       1-neden beni kimse sevmiyor.    2-ülkede polis arabası yakılan tek yerdir.    3-arası kurşunlanan tek takımdır.    4-şike ile per perişan olan tek takımdır.    5-kendi seyircisine pavalı köpek diyen tek başkandır.    6- sevilmiyorsunuz.
development	clean	"Ağlamak ki zekatıdır, tüm anlatamadıkları mızın"   (Cahit  Zarifoğlu)   #BuGeceRuhHalim
development	clean	"Aşk başlı başına güzel bir şey olabilir; ama arkadaşlık çok daha yüksek duygular ister. Doğrusu, yeryüzünde sadık arkadaştan daha soylu, daha az bulunur bir şey bilmiyorum." Oscar Wilde #MutluPrens
development	clean	"Babalar, kızlarının fırtınaya kapıldıklarında sığınıcakları liman olmalı. Sığınacak liman aramasına sebep olan fırtına değil."
development	clean	"Batılılaşacağız tabii. Çaresiz Batılılaşacağız. Çünkü yenildik. (...) Hilal de yenildi, komünizm de. Hazinelerimizi gün ışığına çıkarmayı beceremedik, kaybettik #pazartesi
development	clean	"Bazen HAYAT, umutlu bir bakışı yakalamaktır  bir çocuğun gözlerinde. Dostun sıcak bir dokunuşudur acıyan yüreğine. Bazen HAYAT, gülümsemektir hayatın acımasızlığına...! "
development	clean	"Bazen için çıkarda sesin çıkmaz."
development	clean	"Bazı hataları erken yapmanın hayatınıza çok büyük yararları olacaktır."
development	clean	"Bağlanmayacaksın bir şeye    öyle körü körüne"   diye bağıran o adam,şimdi çöllere düşmüş "Leyla orada değil burada" diye bağırıyor...
development	clean	"Başkalarının bilgisi ile bilgin olsak bile ancak kendi aklımızla akıllı olabiliriz."   Montaigne  ait olan bu sözle  bir final sorusu olarak tanışsamda bazı  insanlara  anlamımı kolaylaştırıyor. Kulağa iyi bir küpedir zat-ı muhterem.
development	clean	"Belki ömrüm ömrüne yetmez ama son saniyem bile senin elini tutarken olsun."
development	clean	"Ben Hayriye Hanım'ı ilk ne zaman öptüm bilir misiniz çocuklar? Meram'daki evlerinin bahçesinde." Sonra hınzır bir ifade belirdi yüzünde. Kısık sesle ekledi. "Nikahlanmamıştık daha."    Koca adam afacan çocuklar gibi kıkırdadı şuna.😂 Sonra da devam etti anlatmaya. #HiLeon
development	clean	"Ben bütün bu manasız iç sıkıntılarından senin var olduğunu hatırlayarak sıyrılıyorum."   #ArBah #FeyyazDuman #Arif #Kadın
development	clean	"Ben giderim adım kalır, dostlar beni hatırlasın.''      Büyük şair ve halk ozanı    #AşıkVeysel'i, 124. doğum yıl dönümünde rahmet ve saygıyla anıyoruz.
development	clean	"Ben hepinizi affettim. Zerre kadar hak ettiğinizden değil, sadece ben bu öfkeyle hiçbir yere sığamıyorum. Artık tek istediğim sakinlik ve kendi halindelik."
development	clean	"Ben şimdi sana kalk gel demem. Beklerim hep ama gel demem, diyemem. Çünkü öyle öğrendim. Canım çok yanıyor şuan. Eğer gelirsen, sarılırsan bana, yapıştırırsan kafamı göğsüne, ortalığı ayağa kaldırırcasına ağlarım. Ama gel demem, diyemem."
development	clean	"Beni ilgilendirmez" demeyi bilen çok az insan var. Öyle değil ama varsayalım ki AVM'de şort giymek yersiz. 100 kere de savunacağız, 1000 kere de savunacağız. Gericiliği rahatsız eden her şeyi savunacağız.
development	clean	"Benim sanırım bazen hiç kimsem yok."
development	clean	"Bildiklerim değil yüreğimdir bana bütünüyle ait olan."
development	clean	"Bildiğimle hissettiğim arasında daima bir çatışma olacak."
development	clean	"Bilemezsin ki; dilin zekatı da sükût'tur belki de.."
development	clean	"Bir ben kaldım ortasında kavganın,birde karanfil yürekli çocuklar"
development	clean	"Bir gülüşün denize kıyısı olabileceğini sen öğrettin bana, ben şimdi nasıl gemileri yakayım ?"
development	clean	"Bir insan kendini arıyorsa,    kaybettiği yere bakmalıdır..."
development	clean	"Bir insanın mimiklerini ezberleyip konuşma esnasında içinden birazdan şunu yapacak diye geçirmek..."
development	clean	"Bir kaza geçirip tüm geçmişimi unutmak istiyordum.. Tanrı beni duymuş olmalı ki, o an seninle çarpıştım." /A Lot Like Love/
development	clean	"Bir Şarkı Söyle Yağmur Kokusunda...🌙"
development	clean	"Bir Şarkısın Sen ömür boyu sürecek dudaklarımdan yıllarca düşmeyecek."      #DuenyaFenerbahcelilerGuenue müz kutlu olsun çok şükür ki Fenerbahçeliyiz senin sevdan değişilmez hiçbir şeye
development	clean	"Bir şey ters gitmeye başladı mı, insanı ağlatana kadar ters gider."
development	clean	"Bir şey ya bizzat güzeldir, ya neticeleri itibariyle güzeldir..."
development	clean	"Bir şeyi yapmak isterseniz, bir yolunu bulursunuz. İstemezseniz de bir bahane bulursunuz." - Jim Rohn
development	clean	"Bir şeyi çok istersen olur" sözüne tepki olarak yaşıyorum. Çok istediğim ne varsa benden uzak.
development	clean	"Birinin hayatında her şeyden önce gelmek mükemmel değil mi ya? Tonla güzelliğin arasından seni koymuş en öne."
development	clean	"Biz yanlış çağın iki çiçeği"
development	clean	"Bon sono hor zomon mosoutum yovrommm" diyen kim varsa ihtiyaç anında ortadan kaybolur. Net bilgi, yayabilirsiniz! 🤷‍♀️
development	clean	"Boşver ya, önemli değil zaten." dediğimiz ne varsa asfalttan gökyüzüne kadar önemliydi.
development	clean	"Bu dünyanın cefâsından sefâsına sıra gelmez, gâfil olmayın, ilme çalışın, geçen günler geri gelmez."      Süleyman Hilmi Tunahan
development	clean	"Bu yapılanlar yetmez. 6284 Kadın beyanı esas deyip kadını ilah yerine koydunuz. Biz bir de erkekler sabah aksam karılarına secde etmeli yoksa evden atılır kanun maddesi bekliyoruz.Bunu da yapmazsanız  eksik kalır. "
development	clean	"Bu çeşit insanlar için onların herkesi sevdiklerini , kötü niyetli olmadıklarını söyleseler de yanlıştır bu ; hiç kimseyi sevemezler onlar , iyi yürekli olmaları da yalnızca kötü niyetli olmadıklarındandır"
development	clean	"Bunca zaman bana anlatmaya çalıştığını,   Kendimi bulduğumda anladım."
development	clean	"Bunu da yaşamaya dayanamam" diyerek korktuğun her şey bir bir yaşayacak ve aslanlar gibi dayanacaksın.
development	clean	"Dengeli diyetin en önemli temeli, patates kızartması kadar ketçap yemektir"                                 Gastronot SIMSEK.
development	clean	"Ders çalışıyorumdur"   Beynim: Ara ver    Ben: niye    Beynim: ver işte
development	clean	"Dibe battıkça bir dip daha olduğunu keşfediyordu insan"
development	clean	"Dostunu söyle kim olduğunu söyleyeyim" demişler eskiler...
development	clean	"Dönmek ne mümkün düştüm sevdana."
development	clean	"Dünya süreksiz bir sürekliliktir. Süreksizdir, çünkü her an yeni bir şey oluyor ve bununla birlikte süreklidir, çünkü tümüyle yeni değildir." Osho
development	clean	"Dünyadaki en güçlü insanlar kimlerdir diye sorsalar; kendi başının çaresine bakmayı öğrenmiş kadınlardır derim."      Cemal Süreya
development	clean	"Dünyanın gösterişli halleri, yapmacık çıkarcı insanları çekmiyor dikkatimi. Bana bir parça, yüreği güzel samimi insan lazım."
development	clean	"Düşüncelerimin bir iz bırakmadan dağılmasını bekliyordum. Ortalığı bir duman kaplamıştı. Düşünceler, anılar, istekler birbirine karışıyordu. Şimdi bir durgunluk var."      Oğuz Atay- Tutunamayanlar
development	clean	"Edebim elvermez edepsizlik edene,susmak en güzel cevap edebi elden gidene."    YUNUS EMRE
development	clean	"Elbet bir gün bir şekilde yollarımız kesişir, gözlerimiz bir sokakta denk düşer."
development	clean	"En kötüsü de gülmeyi unuttuk bee... Sinirli, öfkeli, mutsuz ve kimseye güvenmeyen insanlar olduk. Ya da öldük farkında değiliz."
development	clean	"En çok nerede yanıldınız? Ben sevdiğim insanların bana kıyamayacağını düşünerek."
development	clean	"Erdoğan, 'Belediye başkanlarının atamayla göreve gelmesi daha doğru, 2019'dan sonra gündeme gelecek'
development	clean	"Eski bir eve gitseniz ne kadar değer verirsiniz oradaki insanlara"
development	clean	"Esselatu hayrun minen nevm"   Namaz uykudan hayırlıdır      “Ey imanlı muhataplar, (evinizi, yurdunuzu ) sabah namazıyla nurlandırınız. Çünkü sabah namazının ecri çok büyüktür.” (Hadisi Şerif)       Günümüz nurlu olsun İnşallah!
development	clean	"Ey Rabbimiz! Bizden kabul buyur, hiç şüphesiz Sen işitensin, bilensin."      (Bakara, 2/127)
development	clean	"Ey özgürlük! Seni seviyorum..."      (Kendini Devrimci Yetiştirmek, Dr. Ali Şeriati)
development	clean	"Ey ϜϓſϞ Üstte mavi gök çökmedikçe, altta yağız yer delinmedikçe, senin ilini ve töreni kim bozabilir?"      Bilge Kağan
development	clean	"Eğer sizi üzen kişilere hala selam verebiliyorsanız, bu vicdanınızın sadakasıdır." - Mevlana
development	clean	"Farklılıklar içinde yaşamanın güzelliğini, mutluluğunu tadacağız. Tek tip insan, tek tip kafa ancak faşist sistemlerde olur. Herkes aynı düşüncede, aynı kalıplarda, aynı görüntüde, aynı nizamı istikamette olacak diyemeyiz."   Rahmetle...   #RecepYazıcıoğlu
development	clean	"Farz et ki yaktım kendimi,   Kendi göz yaşımla söndüm    eyvallah."
development	clean	"Füsun Demirel" gidin dağa bir terörist pkk nın annesini oynnayın sana orada iş verirler,he bu arada o dağlardada artık pek terörist kalmadı üzülmüşsünüzdür ama yiğit vatan evlatları hepsini temizledi çok şükür...
development	clean	"Geçmiş veya gelecek yoktur; sadece sonsuz bir şimdi vardır."
development	clean	"Gökyüzü... belki de insanlardan uzak olduğu için bu kadar güzeldir.’’
development	clean	"Gönlüm uçmak isterken semavî göklere ayağım takılıyor yerdeki bölgelere..."      --Emrah Tokyılmaz--
development	clean	"Gün geçtikçe herkesten beklentim azalıyor, sabrım da öyle.Ciddiye alıp önemsediğim insanlardan herhangi bir şeyin arkasında durmasını beklerken,daha nerede durması gerektiğini bilmedikleriyle yüzleşiyorum, inandığım zamana yazık.."
development	clean	"Hakikati söyleyen tek bir ses donanmalardan ve ordulardan daha büyük bir güçtür."  Karanlığın Sol Eli - U. K. LeGuin
development	clean	"Hayal kurmayı bırakın yaw" gibi bi çomar cümlesi kurmayacam. Hayal kurmayan insan yoktur, olamaz. Bilinç açık olduğu sürece hayal kurulur. O hayale insan kendini fazla kaptırmamalı ve yukarda dediğim gibi onun "hayal" olduğunu kesinlikle aklında bulundurmalı.
development	clean	"Hayat zihnimin sandığı kadar ciddi birşey değil."
development	clean	"Hayatimin ne kadar surecegini bilmiyorum, tadini cikarmak zorundayim. Ayni sizin gibi" diye bir cumlen vardi her seyi ozetliyordu, verdigin isik icin binlerce tesekkur, o guzel gulusunle hatirlanacaksin. #neslicantay
development	clean	"Hayatta kimseyi değiştiremezsin ve kimse için değişmemelisin. Ne sen başkası için mecburi istikametsin; ne de başkası senin için. Yorma kendini; bırak hayatına eşlik etmek isteyenler seninle gelsin.
development	clean	"Hayattaki en güzel şey; tüm kusurlarınızı bilmesine rağmen sizin hâlâ muhteşem olduğunuzu düşünen birisinin olmasıdır."      Ernest Hemingway
development	clean	"Her gün aklımdan geçiyorsun, insan bir selam verir."       #AşıkVeysel
development	clean	"Her insan bir kere vurulur sırtından bu hayatta. Çünkü her kardeş, her dost, her sevgili bir parça vicdansızdır." - Suskunlar
development	clean	"Her sabah yeryüzüne iki melek iner. Biri: -Ya Rabbi, infak edip iyilik edenin malının yerine yenisini ver, der. Diğeri de: -Ya Rab cimrilik edenin malını telef et, diye dua eder."      (Buhârî, "Zekat", 27; Müslim, "Zekat", 57)      Günaydın hayırlı sabahlar...
development	clean	"Her şey düzelecek diye bekliyorsun, ömrün geçiyor."
development	clean	"Her şeyi kontrol etmeye çalışmaktan vazgeç, bırak ne olacaksa olsun." - Fight Club
development	clean	"Herkes başka bir şeyden    Kaçırmış kendini    Bazen yaşlı gözlerle    Kabullenmiş gerçekleri    Bazen memnun gibi 🎶
development	clean	"Herkesle konuşabilirsin ama sadece bir kişiyle rahatça saçmalayabilirsin."       - Ruby Blue
development	clean	"Hey" mi? O ne la? 😁
development	clean	"Hiç bir şarkı senin için çalmaz artık, hiç bir şiir senin için yazılmaz. Bende hiç dönmem sana artık."
development	clean	"Hiç kimseyi yalan söylediğini anlayacak kadar tanımak istemiyorum."
development	clean	"Hiçbir yerde değilim ama her yerden gitmek istiyorum." #EkremBaşkanDiyeceksiniz #MartinLinnes #FatihTerim #Drogba #DilekÖzçelik #herşeyseninlegüzel #TecavüzcüProfesör #NefessizAnlatmaKaradeniz #PortakalCiceğiKarnavalı #FarkKapanmıyor #mutluhaftasonları #birsarkiyaz
development	clean	"Hiçbir şey planladığın, sevdiğin, hissettiğin gibi kalmıyor.Küçüklü büyüklü o kadar çok parçan kopup gidiyor,o kadar çok hayal kırıklığı yaşıyorsun ki bir süre sonra ben bundan daha fazla eksilemem deyip hissiz ve tepkisiz bir halde,olanlara şaşırmadan devam ediyorsun her şeye."
development	clean	"Iki defa pilates yaptim ve vucudumda acayip degisimler hissediyorum" diyen hanimlarla cevrelendigimde, bu degisimle cok ilgileniyormus gibi gorunup caktirmadan ucak fotosu bakiyorum.
development	clean	"Kadınlar Duyduklarına Aşık Olur,   Erkeklerse Gördüklerine.   O Yüzden Kadınlar Makyaj Yapar,   Erkekler İse Yalan Söyler."   Demiş   Cemal Safi...   Sizce Bu Doğru Mu?
development	clean	"Kazananlar hatasız olanlar değil, pes etmeyenlerdir!"    O yelken bir gün benim bulunduğum limana gelecek. 🙏🏻
development	clean	"Kendime dahi tahammülüm olmadığı bu zamanlarda karşımdakini alttan alıyorsam bu kendimden daha çok kıymet verdiğimdendir. Ve hâlâ bırakmadıysam bir takım şeyleri bu da kıymet verdiklerime kıyamadığımdandır. Anlayın ve daha fazla üzmeyin."
development	clean	"Kendime sözümdür; Bir daha yüzüme kapanan hiçbir kapının arasına elimi koymayacağım."
development	clean	"Kendimi bir balkondan aşağı daha rahat bırakabilirim,bir insana bırakmaktansa.Öyle çok korkuyorum insandan" diyen Sabahattin Ali çaresizliğini içimde hissettiğim günlerdeyim sanırım..
development	clean	"Kimseye küsemedim, sonunda kendime küstüm."
development	clean	"Kişinin olgunlaşması için insanların eziyet ve cefasına sabretmesi gerekir."      İmâm-ı Rabbânî (k.s)
development	clean	"Klein'a gore bilincdisi fantezi faaliyeti dis dunyada yer alan olaylara sizar ve bunlara anlamini verir. Bir baska deyisle dis dunyada kurulan iliskiler daima ic dunyada yer alan bilincdisi fantastik iliskiler cercevesinde degerlendirilir, duygusal olarak yorumlanir."
development	clean	"Kutsal hayatın ereğinde bir anlam görüp onun peşinden gidenden daha sorumlu kim olabilir"   Selam olsun sana Jonothan hem de en güzelinden :)
development	clean	"Kötülüklerin büsbütün egemen olduğu   Namussuz bir çağ bu,   biliyorsun. "     "Cemal Süreyya "      Hayırlı Cumalar...
development	clean	"Kız ağlıyorsa sevmiştir"   Eğer ağlayan erkekse, o kızı bir daha öyle kimse sevmeyecektir.
development	clean	"Madem ki yokluğumla daha mutlusun..  O halde yokluk; benim bu aşk için  büründüğüm son kimlik olsun.." Cezmi Ersöz
development	clean	"MinceDenEk 40BinÖğrtmn" tag dan dolayı twit atmayan var ya hey allahım
development	clean	"Mustafa Kemal'in Askerleriyiz" demek...   Onun yolunda yürümek değildir..   Soruyorum sözde ATATÜRK'çülere..   Kemalizm yolunda ne yaptın bu ülke için...   Neyi egosuz,   Kendini bir yere koymadan   Çıkarın, konumun olmadan   Salt toplumun geleceği için   YAPTIN?
development	clean	"Mutluluk sadece paylaşıldığında gerçektir." - Into the Wild
development	clean	"Müslüman olarak yolumuz birbirimizi anlamaktan geçmiyorsa, hiçbir yere de varmayacak demektir."
development	clean	"Ne diye beni bir aşağı bir yukarı çekiştiriyorsunuz? Ben sizin için değil, beni anlayanlar için çalıştım. Benim gözümde bir insan üç bin kişiye değer. Sayısız kalabalık ise bir tek kişi bile etmez.”      Heraklitos
development	clean	"Ne işin var olum senin aşkla sevgiyle   Hayatın boyunca bir kere adam gibi sevilmemişsin   Demle çayını,yakala o en sevdigin şarkının nakaratını,yak sigaranı   bak işine.."
development	clean	"Ne oldu Tahir mazim kirli diye kurtarman gereken bir prenses değil miyim artık?    Ama Vedat aynı Vedat,zulüm aynı zulüm,zalim aynı zalim.Mesele mazlum da mı?    Konuşsana Tahir kurtarılmaya değmiyor muyum artık yeterince masum bir mazlum değil miyim?"
development	clean	"Ney Meşkleri"   2018/2018 sezonu cok degerli sanatseverlerin katılımıyla başlamış oldu . . .   Meşkimize icâbet buyuran tüm dostlara ,sanatseverlere  şükranlarımızla  . . .
development	clean	"Nietzsche, 'ceza insanı eğitmez, sadece evcilleştirir' der. Çünkü suç işleme dürtüsü ya da kötülük sadece dışardan gelmez. Suçun ya da kötülüğün kaynağı içimizdedir."
development	clean	"O kadar yanında oldum üzgün olduğunda" diye yüzünüze vuran arkadaşlarınız varsa hayat gerçekten çok zor.Yanımda falan olmayın ...
development	clean	"O" üzer seni demedi hiç kimse,,,
development	clean	"Ona olan aşkımı 'asla sözcüklere dökememiştim,' ama eğer bakışlarında bir dili varsa, dünyanın en aptal insanı bile onun için deli divane olduğumu anlayabilirdi."      - Emily Bronte
development	clean	"Onlardan birinde ben oturuyorum,ben gülüyorum diye geceleri gökyüzüne baktığında sana bütün yıldızlar gülüyormuş gibi gelecek.Gülmeyi bilen yıldızların olacak senin."      @USER
development	clean	"Oysa ben konuşmayı   Senden öğrendim."...      Yine...#PabloNeruda
development	clean	"Peki siz güvensizliğin verdiği acının, bedene işlediği sızının, duygularını nasıl uyuşturduğunu ve bu acıyı hiçbir şeyin geçiremeyeceğini biliyor musunuz?"
development	clean	"Peygamber (sav) bir gün Hz. Ali (r.a.) a şöyle dedi:   "Ey Ali muhakkak ki cennette senin için bir köşk vardır. Bir bakışa ikincisini ekleme. Birincisi senin için mubahtır. Fakat başkaca bakma hakkın yoktur." (16)
development	clean	"Rab", bir şeyi aşama aşama kemale ulaştıran varlıktır. Bu sebeple, çocuğun tüm bakım ve sorumluluklarını üstlenmesinden dolayı anne-babaya Araplar "rab" der. Unutulmamalıdır ki asıl "Rab", her an bizimle olan, âlemlerin ve ceza gününün sahibi kadir-i mutlak Allah’tır.
development	clean	"Rabbimiz! Bizim günahlarımızı ve işlerimizdeki taşkınlıklarımızı bağışla ve (yolunda) ayaklarımızı sabit kıl, kâfirler güruhuna karşı da bize yardım et!"      (Âl-i İmrân sûresi, 3/147)
development	clean	"ReisKGMAlımına ElAt" tüm kurumlar aldı sıra sizde    @USER @USER @USER @USER    @USER @USER @USER @USER @USER @USER
development	clean	"Sanki bilmediğim bir yere giden bir otobüse binmişim de inemiyormuşum gibi bir duyguya kapılmışım."
development	clean	"Sen kendine bak sözü" şeytanın istismar ettiği    doğru sözlerdendir.   Hatasız insan yoktur!   Fakat tebliğ ve uyarı mümine farzdır!
development	clean	"Sen öyle çağırmasan ben böyle gelmezdim.   Ben böyle çağırmasam sen öyle gelmezdin."   #NazanBekiroğlu #NarAğacı
development	clean	"Seni seviyorum, çünkü bütün evren sana ulaşmam için işbirliği yaptı "   Poulo Coelho
development	clean	"Senin tek nefeste kurduğun bir cümle, benim kaç gece nefesimi kesti bilmiyorsun."
development	clean	"Seninle konuşabilmem için çok kitap okumuş olmam gerekiyor galiba" dedi.   Aldığım  en güzel iltifattı.. 📚
development	clean	"Sesindeki huzuru kimse bilmesin. Kıskanırım."
development	clean	"Sevmek zaman ayırmaktır. Boş zamanları doldurmak değil."
development	clean	"Seçim sonuçları yaklaşık olarak referadum haritasını bir kez daha ortaya çıkardı. Türkiye’nin, üretim, bilgi ve kültürel merkezlerinin göbeğinde olduğu bir muhalefet kuşağı belirginleşti. Bu dalganın ilk işareti Haziran direnişinde ortaya çıkmaya başlamıştı."
development	clean	"Sinirlendiğim zaman patlamamak için kırmızı kabloyu kesiyorum..."
development	clean	"Sonra bir kalp buldum    Benimkini ona koydum    Yorulmadım düşünce tutmaktan    Ama sarılmadım canıma estikçe"
development	clean	"Sosyal medya, Amerika’nın ve dünyanın başlıca haber kaynaklarından biri. Buna rağmen kullanıcılar hala komplo teorileri, tık tuzakları, kurgulanmış haber metinleri, sözdebilim ve siyasi propaganda gibi doğruluğu şüpheli içeriklere maruz kalıyor." (Yazıdan alıntı)
development	clean	"Sözleşmeliye KadroVerin"      Kamuda çalışan sözleşmeliler kadro bekliyor.
development	clean	"Sır" ip gibidir; bir ucunu başkasına verirsen, başkalarının sırtında kazak olarak görürsün...
development	clean	"Tek güvencemiz Allah'tır.   Başka hiçbir güvencemiz yoktur."      Şair #CahitZarifoğlu'nu Rahmetle saygıyla Anıyorum.      #7haziran  #şair #şiir  #yaşamak
development	clean	"Tek isteğim okulu bitirip beni kimsenin tanımadığı bir yerde yeni bir başlangıç yapmak."
development	clean	"Tüm muhteşem hikayeler iki şekilde başlar:   ya bir insan bir yolculuğa çıkar, ya da şehre bir yabancı gelir.."
development	clean	"Tüm saldırıların üstesinden, sadece ve sadece milli iradeye olan bağlılığımız ve güvenimiz sayesinde geldik."      #VakitTürkiyeVakti      @USER  @USER  @USER @USER @USER @USER @USER  @USER
development	clean	"Türkiye emekleyen değil yürümeye başlayan bir yaşındaki ya da üç yaşındaki çocuk gibi. Ama biz olimpiyatlara katılan atlet gibi değiliz. Olabilir miyiz? Tabi zaman içerisinde olabiliriz."   Prof. Dr. Hüseyin Bağcı
development	clean	"Vatandaşın MesajıAF"      Mayıs. Af gelecek    Haziran.secim sonrası af gelecek   Temmuz. Af gelecek   Ağustos af gelecek   Eylül af gelecek    ...     Mart seçim sonrası af gelecek      Ha geldi ha gelecek   Gözümüz yolllaarda kaldı    @USER   @USER   @USER
development	clean	"Vatanını en çok seven, görevini en iyi yapandır."      Mustafa Kemal Atatürk
development	clean	"YE KÜRKÜM YE"   boşuna mı demiş Nasreddin Hoca yıllar önce...
development	clean	"Ya sen nicesin ömrümün varı? Sensiz ne olur, ne olabilir, onu unutmamalıyım oysa. Her adımdan, her düşünden, her düşten önce seni karşıma alır, bakar, sorarım, bunu bilir miydin? Başkaca dövüşemem ki, yenilmemenin tılsımı..."
development	clean	"Yakınlık uzaklıktan daha sıkıntılıdır.    Her yakınlıkta kaybetme korkusu vardır.Uzaklıkta ise kavuşma ümidinden başka bir şey yoktur. "                       Paulo Coelho
development	clean	"Yapılması gereken tek şey toplumda giderek yaygınlaşan değerler ittifakını siyasette de etkin hale getirmek." 👏👍       LEVENT GÜLTEKİN   @USER
development	clean	"Yaralandığı yerden güçlenen kadınlara hayranım. Çiçek açamaz belki ama dimdik duran bir gövdesi var hep. Asla solduramayacaksınız, asla."
development	clean	"Yazık ki birbirlerine aşıklarmış. Fakat sevmeyi bilemeyecek kadar gençlermiş." (Le Petit Prince)
development	clean	"Yazıklar olsun bana,   keşke falanı dost edinseydim.!"   (Furkan suresi 28. Ayet)
development	clean	"Yeniden yaşamak istediğim anlar var."
development	clean	"Yeryüzünün gözyaşları sonsuzdur. Biri ağlamaya başladığında, bir başka yerde, bir başkasının gözyaşları diner."
development	clean	"Yok yok sen bensiz duramazsın,    yok yok bensiz yapamazsın.." ne alaka bu şarkı şimdi..😏
development	clean	"Yol onun, varlık onun, gerisi hep angarya"
