lemma	category	level
सूअर	an	conservative
सूअरों	an	conservative
हगना	cds	inclusive
हब्शी	ps	conservative
हरामख़ोर	dmc	conservative
हरामखोर	dmc	conservative
हरामज़ादा	dmc	conservative
हरामज़ादी	dmc	conservative
हरामजादी	dmc	conservative
हरामि	dmc	conservative
हरामियों	dmc	conservative
हरामी	dmc	conservative
हरिजन	ps	inclusive
हिजड़ा	om	conservative
हिजड़े	om	conservative
हिजड़ों	om	conservative
हैवान	an	inclusive
