split	label	text
development	clean	   Keine andere, aber eine ergänzte: dass nämlich Transfer- und Haftungsunion, Euro-Zonen-Budget usw. weiter ausgeschlossen sind. Das ist realpolitisch bedeutsamer, weil man dafür uns bräuchte. Beim Zurückfahren des ESM bräuchte umgekehrt die FDP eine Mehrheit bei anderen. CL
development	clean	   Liebe Sawsan...so sehr du dich auch bemühst deutsch sein zu wollen, so sehr gehst du anderen damit auf den Keks. |LBR| Ändere deine Taktik..unterstütze lieber andere Nationalitäten sich zu ihrer Herkunft zu bekennen. |L
development	clean	   Man hat in #Deutschland / #Europa zu lange toleriert, dass antisemitische #Muslime &amp; ihre hiesigen Helfershelfer mit #Antisemitismus durchkommen. Und wie? In dem man das Wort »#Israelkritik« erfunden hat. Die Hetze gegen #Israel dient lediglich für #Judenhass gegen #Juden.
development	clean	   Marco...du warst schon vorher raus....hast es nur nicht gemerkt...!!
development	clean	   Margarete...ja wo warst den du die ganze Zeit?😃😃
development	clean	   Meine Güte, wenn er lebt wirst du das noch mitbekommen. Solange ist er tot.
development	clean	   Mich interessiert ob in den muslimischen Ländern auch Christen in der Regierung/Ämtern sitzen?😎😜
development	clean	   Nach einigem Nachdenken: Besser als Schlechtreden! :-)
development	clean	   Nein, so sieht es nicht das Gesetz. Es gibt das Strafrecht und das Asylrecht. Straftäter sollten hier vor Gericht.
development	clean	   Nicht in der Lage!? Ich denke sie verkennen die Situation, die Absicht die dahinter steckt ist wohl nicht mehr zu verkennen, der Kalergi Plan wird gerade umgesetzt, sie sollten langsam in die Gänge kommen, oder es ist nichts mehr übrig ‼️
development	clean	   Noch ein Fehlgesteuerter mehr, der Mut mit Leichtsinn verwechselt u. eine zerstrittene EU aufwerten will 😂😂😂
development	clean	   Okay, ich verzichte und überlasse ihn Dir 😂😂😂
development	clean	   Ralf, es bewahrheitet sich immer wieder, der Religion gehört generell eine "Nebenrolle" ZUGEWIESEN!
development	clean	   Richtig...wir sind nicht schuld |LBR| Die vor uns allerdings schon..!
development	clean	   Sigi ich geb dir recht...allerdings wenn ich von solchen Urteilen nich selber schon mehrfach gelesen hätte würde ich es auch nicht glauben!
development	clean	   So erging es mir damals mit der CDU....zu meiner Entschuldigung: nach Schröder hätte ich alles gewählt..!!
development	clean	   Uiiii....hier hängt ein Ralf am anderen...😃 |LBR| So seit ihr SPDler alle...durch die Bank...sich zuerst über 280 Zeichen beschweren, sie aber dann in vollem Umfang nutzen..😂😂
development	clean	   Vorbehalte gegen Nawalnij, die NYT, den Fotografen, der Fotos freigibt oder das Foto? Oder die Nawalnij-Kampagne?
development	clean	   Was laberst du jetzt von.inzucht schau mal an was dein schönes multikulti mit Deutschland gemacht hat
development	clean	   Weil er sich nur mit melden währen kann Kamerad
development	clean	   Wenigstens hat Lindner Eier in der Hose gehabt und seine Wähler nicht verraten. Und ich hab diese Partei nie gewählt. Aber für diese Entscheidung muss man ihm Respekt zollen.
development	clean	   Wenn Almans das Internet entdecken.immer wieder lustig
development	clean	   Wir wissen nicht, was Sie an dieser Stelle von uns wollen. Wir haben ein Interview einmalig hier gepostet. Wenn Sie das nicht interessiert, zwingt Sie keiner, unsere Tweets zu lesen.
development	clean	   Wo war das Merkel‘sche Entsetzen beim „Unfall“ in Cuxhaven? Wahrscheinlich weil kein Politiker betroffen war!
development	clean	   Wäre es zustande gekommen, wäre es ein „historisches Projekt“ gewesen. Aber Sie haben schon Recht, auch um 04:30 Uhr muss man noch präziser formulieren, damit wohlmeinende Beobachter wie Sie nicht irgendwann irritiert sind. 😂 CL
development	clean	   damit, dass, wenn Organe knapp werden, die Ärtzte auf einmal sagen, dass der Tote keinen Widerspruch dabei hatte, obwohl er doch einen hatte. Dann wird er halt zwangsläufig nicht gefunden. Wer will das denn hinterher beweisen?
development	clean	   das Thema ist emotional genug, es wäre doch schön, auf persönliche Angriffe verzichten zu können.....
development	clean	   das fragen sie dann bitte frau roll. wenn die afd es tut, und um diese partei ging es in dem artikel, dann ist es legitim das zu schreiben.
development	clean	   melde dich doch, ich war noch da 😎
development	clean	   offensichtlich ist es nicht legitim, einen politiker oder eine partei kritisch zu hinterfragen, die ihnen gefällt... sofort links, grün, rot, mimimi
development	clean	   schade. das nächste mal meldest du dich rechtzeitig 👍
development	clean	   wenn man humor nicht versteht (s. kurz übrigens schon).
development	clean	   wenn sie das so sehen, ist das ihr problem. mir jedenfalls geht es nicht ums vorführen.... |LBR| stellen sie sich eine person im studio vor, die sie sehr kritisch sehen. da wollen sie dann doch auch, dass wir ordentlich nachfragen. die gegenseite einnehmen. oder nicht?
development	clean	  ...eine furchtbare Person....das einzige was die Linken aufrecht hält ist 
development	clean	  ...nicht "vor der Tür", sondern im Haus. Es wird HÖCHSTE Zeit, dass es eine Grundreinigung des Hauses gibt 😜
development	clean	  A) ist die BRD kein Staat, und B) es interessiert die auch nicht was die Bewohner des Vereinigten Wirtschaftsgebiets denken, denn die sind nur selbsternannte Sklaven die immer wieder den gleichen Fehler machen!
development	clean	  Abends kommen immer Themen für Ältere. Und dann Bernd das Brot 🍞😉
development	clean	  Abwarten. Was halten Sie übrigens von der guten alten Verfassungsbeschwerde? CL
development	clean	  Ach so. Inhaltlich ist die Veranstaltung aber durchaus breiter aufgestellt, u.a. spricht eine Vertreterin des Istanbul Pride.
development	clean	  Ach, die ist noch nicht nach Anatolien ent...schwebt?
development	clean	  Alles steht schon in den Startlöchern ....der deutsche wird regelrecht entmannt und immer noch keine Gegenwehr.
development	clean	  Alles zu spät und verlogen, der Schaden ist angerichtet, alle Parteien müssen weg, das Volk ans Ruder.
development	clean	  Also ich höre das nicht. Schlechte Ton Qualität
development	clean	  Also, wie macht man es richtig, wenn man gefragt wird? Man antwortet doch mit der bekannten Position, oder? Und die ist unverändert... CL
development	clean	  Arbeitet auch eng mit der Amadeu Antonio Stiftung zusammen. Anette Kahane langjähriges Mitglied der Stasi hat dort eine ganze Abteilung die nichts anderes macht als das Netz zu durchsuchen.
development	clean	  Auch Antifaschisten und Linksradikale sind der deutschen Gerichtsbarkeit unterworfen.
development	clean	  Auch wir im ENBW -Land haben viel zu hohe Stromkosten ,dank erneuerbarer Energie,hast du Wind hast du Strom ,hast du kein Wind hast du hoffentlich Kerzen !
development	clean	  Aufstand der deutschen? |LBR| Niemals! |LBR| Mit der Wahl wäre es möglich gewesen...aber für einige war das zu anstrengend oder gar überfordernd!
development	clean	  Bei denen ist nichts zu retten. Dumpfnazitum gibt es da, also Assis, die sich beim Fußball prügeln und antisemitische Parolen brüllen. Die vaterlosen deutschen Jungen lassen sich derweil von Salafisten anwerben. #Kulturpessimismus 😥
development	clean	  Besser kann man ein Bild des Grauens nicht malen.... |LBR| Was kommt als nächstes..?
development	clean	  Besser sie machen es sich hier nicht zu gemütlich
development	clean	  Bin viel gereist hab viel gesehen war und bin immer überall willkommen...den ich reise wieder ab..!
development	clean	  CDU soll mit Merkel und SPD weiterhin mit Schulz...!! |LBR| Nur so kann das endgültig beendet werden.....😃😃😃😃
development	clean	  Da bin ich ja beruhigt, ansonsten hätte ich mit 60 der Liebe abgeschworen und mich gänzlich zurückgezogen 😜
development	clean	  Danke, dass ihr  verlinkt habt. Allerdings haben 286 Menschen vermittelt und nicht 80!
development	clean	  Dann müssten die Grünen nur noch eben schnell erklären, wie es ohne Import während Dunkelflauten wie am Freitag um 1700 Uhr gehen soll. 👍 CL
development	clean	  Das ist auf so viele Weisen absurd, dass 280 Zeichen für eine Antwort nicht ausreichen würden. Mehr Aufwand sind Sie uns an dieser Stelle aber nicht wert, so ehrlich müssen wir sein. In jedem Fall Glückwunsch zu Ihrer blühenden Phantasie.
development	clean	  Das ist dann ein seltsamer Einstieg in eine Debatte um Familiennachzug für subsidiär Schutzberechtigte.;) Jedenfalls: Angehörige in Griechenl. haben auch bei subs. Geschützten (&amp; sogar im laufenden Verfahren) Anrecht auf Zusammenführung. Anders, als der Text den Eindruck erweckt.
development	clean	  Das liebe Geld....schade das es die Falschen haben ..und noch Falscherer die darüber verfügen dürfen ....
development	clean	  Das mag alles sein,. Möchte aber nicht wissen, wieviel Steuern unser Staat insgesamt aus dem Aufblühen des Tennis-Zirkus durch unsr "Bobbele" kassiert hat über die Jahre. Ich mag das Kratzen an unseren wenigen Helden nicht. #StandwithBoris
development	clean	  Das schlimme daran ist, das dieser sogenannte Eid, nicht mehr als ein Lippen Bekenntnis ist und man Merkel bei zuwiederhandlung nicht einmal Strafrechtlich belangen kann.
development	clean	  Das sehe ich auch so....Hilfe nur dem der sich selbst helfen kann..! |LBR| Es wird sich bald einstellen das unsere Polizei bei Verbrechen garnicht anreisen wird....bald
development	clean	  Das sind tatsächlich kluge junge Köpfe am Werk, die kriegen es hin..und das sogar gut...! |LBR| Oder ist Fußballweltmeister doch eine höhere Auszeichnung...?
development	clean	  Das sitzt die doch aus - Teflon-Merkel ist ihr Spitzname in der Schweiz - an der prallt alles ab.
development	clean	  Das wird das Problem sein, statt Bildung bekommen sie „Aus-bildung“
development	clean	  Dem deutschen größter Feind in Deutschland ist dein deutscher Nachbar...
development	clean	  Den Gedankengang müssen Sie uns wirklich nochmal in Ruhe erklären.
development	clean	  Der Brenner ist die Grenze zwischen Österreich und Italien
development	clean	  Der Mann heißt Sarrazin! Er hat in seinem Buch 2010, schondie heutigen katastrophalen Zustände in den meisten deutschen Städten beschrieben!
development	clean	  Der ist auch älter und anscheinend noch nicht so verstrahlt und lässt mit sich reden
development	clean	  Der nächste Bundesverdienstkreuz-Nominierte....ist gerade enVogue bei den dejtsche.... |LBR| Irrsinn Wahnsinn Schwachsinn Blödsinn....ja ein Land verblödet!
development	clean	  Der „Beamte“ , du meinst einen bewaffneten Uniformierten von der Firma mit der Wortmarke POLIZEI ‼️
development	clean	  Die Anzahl der Flüchtlinge in Deutschland ist vollkommen irrelevant für unsere "Einnahmen", da diese sich aus Spenden generieren. Besser informieren vorm posten!
development	clean	  Die Deutschen kamen mir heute ganz normal vor.... jedenfalls ausserhalb des Regierungsviertels.
development	clean	  Die Sicherheit und auch die soziale Sicherheit der Deutschen ist nicht unabhängig von der Stabilität und dem Zusammenhalt der EU.
development	clean	  Diese Gesichter kamen zum Vorschein weil sich Deutschland uneinig ist....und jetzt wird alles nur noch schlimmer..!
development	clean	  Diese verquere Argumentation war ja niemandem bekannt. Es ist auch nicht üblich "Anzeige" zu erstatten, erst recht nicht zu Vorfällen, die bekannt und im Spielbericht des Schiedsrichters vermerkt sind. |LBR| Ein offener Brief des  wurde aber als Anzeige gewertet.
development	clean	  Dummheit kann sehr hässlich sein, wie man hier sieht!
development	clean	  Eine wird geschlossen, 2 an anderer Stelle geöffnet, 4 neu gebaut u. d. Kölner Dom durch d. CDU umfunktioniert 😜
development	clean	  Endlich fangen auch Richter an ihr auferlegtes Schweigen zu brechen!!!
development	clean	  Er behält seine Einbürgerung trotzdem..? |LBR| Oder nur wegen statistischer Aufhellung..?...😃😃
development	clean	  Er hat heute morgen auch Schäuble getroffen. Das ist einfach nur unfassbar
development	clean	  Es bedeutet das bei der groko auch die selben Minister im Amt bleiben und Schulz Vizekanzler..?
development	clean	  Es gibt schon blöde Menschen...unverständlich das sich deutsche immer vordrängeln müssen....
development	clean	  Facebook ist nur für Bilder und Urlaubsvideos geeignet....es hatte nie andere Absichten ..!
development	clean	  Fall Gustl Mollath - tolles GG mit Recht auf körperliche Unversehrtheit!
development	clean	  Frau Will, wieviel haben ihnen die drei deutschfeindlichen Altparteien gezahlt, das sie Frau Weidel einfach kaltstellten?
development	clean	  Für mich alten "Ossi" ist der BER ein Gradmesser für das Niveau von Bundespolitik und -wirtschaft 😂😂😂
development	clean	  Gauweiler vor ein paar Monaten im ZDF-Interview; |LBR| Gauweiler:Man kann nicht Millionen Leute ins Land lassen und die Deutschen dabei vergessen. |LBR| Reporter:Ist das denn geschehen? |LBR| Gauweiler:Das wissen wir doch alle.
development	clean	  Genau😃😃 |LBR| Und beide sind fähiger...das wurmt Die Grünen....!
development	clean	  Gibt es irgendwann irgendwo auch fähiges Personal?...da könnte man doch glatt Absicht unterstellen
development	clean	  Haha...der Schmock  hat sich geschminkt und mich gesperrt... |LBR| Dann habe ich was richtig gemacht...
development	clean	  Hetze haben weder Fakten noch Argumente je ersetzt.
development	clean	  Hier sieht man wie die Polizei in DE angesehen ist
development	clean	  Hm...in einem Punkt hat er recht...😃 |LBR| Ein anständiger Moslem ein Jude u ein Christ würden tatsächlich eine Lösung finden..!!
development	clean	  Hochgeschwindigkeitszüge, die die Kontinentalflüge ersetzen. Ein Ziel. Wurde auf der COP in Bonn zu den Massnahmen gezählt, die grosse Reduktion von Treibhausgasen bringen können.
development	clean	  Hoffentlich Bürgen sie auch dafür ,wenn das böse Erwachen kommt, kommt meine Schadensfreude!
development	clean	  Ich freue mich .Es gibt manchmal doch Gerechtigkeit!
development	clean	  Ich glaube das nicht....🇩🇪ist nur ein Land der Bewährungsstrafen....!!
development	clean	  Ich lach mich bucklig , Was für ein Hype wegen einem Geschenkpaket .Wir sind halt im Terroristenzeitalter.
development	clean	  Ich liebe Österreich,seit ihrer neuen Regierung.Werde als Rentner übersiedeln,wenn sich bei uns nichts ändert.
development	clean	  Ich weiß jetzt nicht genau, ob ich weinen oder mich freuen soll?
development	clean	  Ich wette es gibt trotzdem noch Deutsche die das glauben!
development	clean	  Ich wünschte AfD wäre schon soweit große Verantwortungen zu übernehmen.... |LBR| Ich wünschte ich würde meinen Wunsch nicht bereuen....!
development	clean	  Ihr wisst wer die Drahtzieher und Hauptprofiteure sind oder !?
development	clean	  Im Harz schmeckt es Weltklasse.  Da fülle ich mir immer hunderte Flaschen ab. 😘
development	clean	  In Mannheim scheint es ja immer Action zu geben. 😨
development	clean	  Ist aufgezeichnet, euch kann man wirklich alles erzählen ‼️
development	clean	  Ist eben ein Dackel, macht meiner auch so &gt; baut sich dann noch auf, wie ein "Rotti" 😂😂😂
development	clean	  Ja Politik kann eine schöne Sache sein...wenn man Ahnung davon hat...!
development	clean	  Ja die Welt oder N24....hat jemand geglaubt nach der Wahl wird es aufrichtiger..? |LBR| 😃😃😃
development	clean	  Ja irre...hier wird alles geboten damit der Moslem sein Islam weiterleben darf...
development	clean	  Ja, viele sind seit geraumer Zeit Zwitter out
development	clean	  Ja. Wenn ich Geld hätte,  würde ich ein Heim bauen für all die Assikinder. Mit geregelten Mahlzeiten, Tischgebet, Hausmusik, Frühsport, Gartenarbeiten...
development	clean	  Jaja...es wird noch schlimmer bevor es richtig schlimm wird... |LBR| Mal ehrlich: Denis Yücel hatte irgendwie recht
development	clean	  Jamaika...ist mit Verlierern nicht möglich |LBR| Groko...ist mit Verlierern nicht möglich...wird aber möglich gemacht..!
development	clean	  Kinder wie Sternschnuppen. Kommen unerwartet. Verbreiten Freude. Verglühen. Immer bleibt ein Wunsch übrig. Was für ein tapferer kleiner Junge.
development	clean	  Kleinstaat Tschechei läßt keine Moslems in Land. Die #EU schon. Also lieber Kleinstaat der Interessen seiner Bürger vertritt
development	clean	  Kompliment, dass Sie für mehr E-mobility arbeiten! Ich werbe seit 5 Jahren dafür. Brauchen E-Cars für Städte!
development	clean	  Köln ist dem Abstieg geweiht....nicht nur im Fußball.. |LBR| 😃😃
development	clean	  Lest mal die neue COMPACT, da gibt es einen ausgiebigen und interessanten Bericht über die Kahane und ihre Stiftung!
development	clean	  Leute regt euch nicht auf...er redet doch nur von Merkel Roth von der Leyen Göring Chebli und ein paar weiteren....😃
development	clean	  Lieber  , es ist schön dass Sie - entgegen der ersten Reaktion - nun doch Möglichkeiten ausloten, dieses Verhalten Ihres mutmaßlichen Mitarbeiters nicht so durchgehen zu lassen. Wir sind gespannt, was Ihre Prüfung ergibt.
development	clean	  Macht die SPD das ist sie für immer erledigt.
development	clean	  Man kann und sollte es tun, darf jedoch nie eine gewisse Ausgewogenheit gegenüber seiner Wähler vergessen 😜
development	clean	  Man sollte Merkel, wegen mittelbarer Unterstützung, einer Terroristischen Gemeinschaft Anzeigen. Denn sie hat erst möglich gemacht, das solche Menschen unkontrolliert gekommen sind.
development	clean	  Merkel bekommt Angst und versucht jetzt mit allen Mitteln ihre Macht zu erhalten!!
development	clean	  Merkel und Göring -Eckardt sind auch Links - habt ihr deren Vita vergessen? Stasi-Schnur hat sie groß gemacht!
development	clean	  Mir egal....soll sie es mit ins Grab nehmen...
development	clean	  Mit „Plagiaten“ kennt sich der 🇩🇪Staat samt seiner Führungspositionen bestens aus....
