source_id	language	toxic	text
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000012	ar	1	 يحماره يا ثوره يا بقره على زق مسويه نفسك تفهمين اقري التغريده زين وشوفي عن ايش تكلمت انا اقصد اللقطه اللي خلف الكواليس مو المسلسل ناقصة عقل
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000013	ar	0	 تأكدي انك وجعتيهون وهني عم يحاولو يضربو رموز بالحراك ويبلشو التشكيك.الله يحميكي يا حرة ولكنهم عبيد ما بيعرفو الحرية
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000014	ar	1	 وانت مال اهلك يا سمج يا للى بتتخن على السب وقلة والادب ما تخليك فى حالك دا لما الواحد يحب يشتمك يقولك يا مشجع نادى البوابييييييين المختلط قلالات الادب ياللى كبيركم مرتضى وده كفاية عليك
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000015	ar	0	فكرة جدتي جزائرية مولودة القبايل جات استقرت باباها اخواتها تونس جزااري اخطاك
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000016	ar	1	 عنجد صايرة تافهة و انفضحت عالتقيل كيف منحازة
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000017	ar	0	يا ربي علي نقائك يا تريكة!<>تريكة مكانه في الصفوف الأولي مع أساطير أفريقيا ولكن للأسف مطرود من بلده ورغم دا كله شوفوا بيقول إيه!..<>تريكة يا عظيم ♥️. 
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000018	ar	0	 يا ريتك حكيتي شي صادق بحياتك يا اعلامية
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000019	ar	1	يعجبني ابو نظارات معطيهم وضعية صنم وثني ولكن في الاخير موها انشهر من مقفا اخته نجود وانتهى... الله يعينهم بشخلهم التمساح... 
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000020	ar	1	@User.IDX إن نصارى مصر اليوم هم رأس الحربة في المشروع الصليبي ضد الإسلام وأهله، وهم ليسوا بأهل ذمة ولا أهل عهد <url> دفاع النصر 151 #النصر_الاتحاد🚁 -4-h 
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000021	ar	0	صحيح ثبت معلومه استغنات جنسيه تونسيه نحتها معندهاش جواز سفر تونسي قانون تونسي يسمح جنسيتين تقدر تستغنى جنسيه بحكم قضائي موجوده بلد عالم نحات جنسيه تونسيه
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000022	ar	0	خلاص يا سيتي يا حبيبي بقى متعيطش 
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000023	ar	0	العلاقة القائمة بيننا وبين رئيس الجمهورية لم تتزعزع مطلقاً مبنية على الثقةنحن حزبين إثنين ولسنا مطلقاً حزباً واحداًأ…
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000024	ar	0	طالما الدليل عند القاضي ليش ما بقول وبخلصنا لازم نعرف القاتل
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000025	ar	0	أعوذ الجزائر بالله قذارة أعداء ورسوله
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000026	ar	1	العهر اختك الجزائرية القحبة امك ولاد القحبة بناتكم الخليج عاهرات
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000027	ar	1	 ��� يعني انتي وهل كم اهبل اكتشفت البارود ليش وين في جيش بلبنان المحرر غير جيش لبناني يا هبلة
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000028	ar	0	   والله انها تسوى معممينكم كلهم ولابيجوا صرمايتها ياتابع كذا عبيد ايران
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000029	ar	1	" سبحان الله. رجعتي من مطرح ما جيتي
بنت شارع �"
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000030	ar	1	" _ انت تمثلي بعض الأنذال
ما بعتقد إنك لبنانية صافية
اعملي فحص الحمض النووي"
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000031	ar	1	 يا انت غبي يا انا طريقة تغريدتي غبيه 😂
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000032	ar	0	يعرض الباجي قايد السبسي طبيب المخ الأعصاب الأطباء الاختصاصات ستجدون فاقد لجميع الصلوحيات بالتالي لابد الحجر ممتلكاته إحالته فورا مستشفى المجانين عزله منصبه
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000033	ar	1	أي فزلكة!!!! إنها الموضة في أوروبا الرجوع لموضة لسبعينات والتمانينات ،الخليجيين تقال على القلب 
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000034	ar	0	وش تغير يادكتور هذا اللي يهاجم السعوديه وقادتها ليل نهار اصبح وطني
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000035	ar	1	  اسكتي يا جزمه يا منطلقه ماعندي والي يلمك شكلو ابوك شيوعي
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000036	ar	1	@User.IDX كل ثورات الغوغاء ...لازم ايقونه ...ولازم علم جديد...ولازم حساب تويتر يطلع مزيف......وسبحان الله لبسها وحلقها وتسريحتها طلعوا تراث بالصدفه....وبكره حتروح امريكا او بريطانيا تشتغل .....الربيع العبري . 
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000037	ar	0	اللهم ارينا عجائب قدرتك في سلمان بن عبدالعزيز وأسرته ومن معهم يا رب العرش العظيم اللهم عجل فيهم فكفك أفكارهم واجعل الدوائر عليهم بفضل كل دعاء استجابة يا جبار السماء والأرض يا الله اللهم امين الدعاء الدعاء الدعاء الدعاء
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000038	ar	1	توانسة زوامل قحاب فاك لخبزة مكم
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000039	ar	1	 اذا فزت انه كبرياء الزيعيم<>اذا خسرت طاح الزعيم بفعل فاعل <>( يعني يا أفوز يا اشكك ) <>ماتطفشون يا امعات من تحريض الناس ...<>فريقكك قمامه ومايستحق شي ..<>بارك للي افضل منك وبلاش هياط
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000040	ar	0	"ديما صادق تشارك في التظاهرات بساحة النور...""طرابلس تحيي جرحى النبطية اليوم""
://./9 #لبنان_ينتفض… ://./019"
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000041	ar	0	 ديما انت ونادين نجيم الهم انكن تبينوا تركو محل للثوار واكتفي بسرد الخبر انت انت من سكان القصور والفيلات وخاصة بمونت كارلو
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000042	ar	0	يعجبني الشعب التونسي لهجتهم المتحضرة ربي يبارك يحفظ بلادكم شر
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000043	ar	0	هلق لما طلعوا السوريين ضد النظام كانوا كلون ارهابيين ومدفوعين من الخارج وما في واحد منون مدني بريء، بس لما غيرون بيعمل نفس الشي بيكون بطل وعم يواجه الفساد الخ، السؤال ليش؟
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000044	ar	1	  ما في غير الله بينضف هيك بشر #ديما_الواطية
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000045	ar	0	مايا مرا مثقفة تحكي بكستوى صعيب كريم الغربي امثالو يفهموه شوف علقت جاوب ههههه اناء ينضح
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000046	ar	0	كل الاجلال والاحترام الأوفياء بيتذكرو كرم اهل دمشق دمشق احتضنت اللبنانيين في محنتهم والعراقيين والفلسطينيي…
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000047	ar	0	 اهتمي بالمعاني والكلمات والمواضيع والمغذى من الخطاب، مش عم نعطيكي درس بالإخراج والتمويه
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000048	ar	1	كل العنصريه بدهم حرق ،.، 
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000049	ar	1	اكيد نحنا ما منتسعّر يا غشيم اما انتو سعركن معروف ولا ارخص من هيك
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000050	ar	1	يا ديفيد يا لويز يا خول
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000051	ar	1	 : هدف واضح للحسنية يا حكم يا كلب ويا مخرج المباراة الغبي<>صراحة زمالك لا يستحق الفوز فريق ضعيف جدا وسيخرج من النصف <>#الزمالك_حسن…
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000052	ar	0	مبادرة بيروت للسلام عام بحضور الرئيس المقاوم اميل لحود ورئيس مجلس النواب الاستاذ نبيه بري رئيس حركة امل، تحدثت عن سلا…
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000053	ar	1	كامل الضجة اضن المستحيل يفطر مسلم رمضان وهؤلاء ملحدين ديانات تانية ومصيرهم جهنم خالدون دينكم ولي دين يسهل بدل الجدال هدا يجب الاهتمام بالأخلاق والتربية أحسن
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000054	ar	0	 : يا آلاء يا نقيييييب 😂😂😂😂😂😂❤ 
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000055	ar	1	@User.IDX اشششش 🤫 ولا كلمة ياكلاب المجوس وحريم السلطان ، اطلعوا من جو العرب ياخدم تفوووووو على اشكالكم الوسخه 
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000056	ar	1	تونس حقيرة يسئلو شهر الرمضان فرض تردون فرض وجايا تقولي تونس بلد المليون مثقف فعلا عاهرة وحقيرة
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000057	ar	0	مريم تحكي عبير متزوجة راجل اعمال
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000058	ar	1	@User.IDX اوجعكم حين كشف خبثكم وخيانتكم 
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000059	ar	1	@User.IDX تاكيد لمصداقية قناة الجزيره اي كارثه تقع بالعالم تقول من التحالف السعودي الاماراتي نتوقع خبر عاجل من قناة الجزيره يشير الي الفياضنات والعواصف الترابيه التى تحصل هذه الايام تنسبه الي التحالف السعودي الاماراتي اعتقد هذا التحالف احرق دم معدي ومذيعي
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000060	ar	1	انت اول واخر عاهر وبوق ارهابي للمجرم بشار ورئيس عصابة ولي الفقيه انت احقر انسان واتفه بشر خرااا علي ابو…
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000061	ar	1	فلسطيزي حرر القدس اليهود اغتصب عرضك وارضك والامارات مليانه فلسطيزيين تاركين بلدهم وعايشين بعز الامارات ياذليل ياعبد اليهود خير ماتبيعو ارضكم لليهود
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000062	ar	0	 57 _ حرام تشوه صورتيك  احلا ديما
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000063	ar	0	يجب أن يعلم الجميع أن الشجرة المثمرة ترشق دائما بالحجارة
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000064	ar	1	انت واقتراحك وصرماية اللواء عثمان سوا سوا
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000065	ar	0	 : يا دائم يا ديوم يا حي يا قيوم يا كاشف الغم ويا فارج الهم ويا باعث الرسل ويا صادق الوعد صل على محمد وآل محمد وآفعل بي…
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000066	ar	1	الله يرحم الملك فيصل بن الشريف حسين الهاشمي مؤسس الدوله السوريه ( المملكه العربيه السوريه الهاشميه ) .💔 1918 الآن مجرمين تحكم سوريه 
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000067	ar	1	وحاتم بلحاج ماكش راجل وميبون ترمتك ياطحا القحاب
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000068	ar	1	 يا قحبه يا متناكه يا ام كس منفوخ
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000069	ar	1	@User.IDX حاميها حراميها . هم إخوة لكن اعداء فإخ من الأخ . 
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000070	ar	0	يا علاج الروح يا غاية فوادي🖤.
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000071	ar	1	 يا بهيمة قال السيد لن يسقط العهد مش الحكومة
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000072	ar	0	 الوثائق اصبحت عند القضاء تفضلي إسألي القضاء
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000073	ar	0	أخلاق خلق قعر تربية شوارع حاشى والديه
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000074	ar	1	البلد لا يتحمل التطاول على الاجهزة الامنية ورؤسائها فاحترم نفسك وكفى اهانة والا سنعرضك على حكيم بيطري او متخصص في عالم الدين…
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000075	ar	1	وحيد برااا اعطي صرمك شمدخل زبي
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000076	ar	0	مرا تونسيه نطالب بالعدل بالمساواة اعدل ربي سبحانه
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000077	ar	1	@User.IDX الجزيرة قناه فشلت في الاساءة للسعوديه فاتجهت للامارات ومصر وهي على يقين انها ستفشل كما فشلت في السعوديه .. ولكن هي مغلوبه على امرها حيث انها قناه يملى عليها ما تفعله وهذا بفضل الطاقم الاعلامي المجنس 
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000078	ar	1	كذاب طحان تريد تجعل أجدادنا قوما سود سكان افريقيا بيض ايها الفاجر
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000079	ar	1	@User.IDX هذول مصادر الجزيره الرقاصه توكل 💃وناصر الدويله الجبان ولاخواني المرزوقي والمطبل عبدالخالق امحق مصادر😂😂😂 
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000080	ar	1	المشكلة انو دكتاتور حقو فرنك عديم الرؤية و الفهم وعاملي فيها خامس الخلفاء و مو شاطر غير بالهوبرة و الزعبرة و اللعي و رح يجيب اجل تركيا عاجلاً غير آجل و مع ذلك الشبيبة مغرمين فيه؛المصيبة انو الحج اردوغان هو نموذج ثلاثي الأبعاد للمقولة ا
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000081	ar	1	 رح تموتي قد مافي جواتك سم
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000082	ar	1	@User.IDX هذا أسلوبكم ياعيال الكلب بسكم كذب لابوكم لا ابو من يتبعكم ويأيدكم انتو وقطرائيل اتفو على قردوقان والحمدين وفوقهم تيمو 
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000083	ar	1	@User.IDX سؤال وين علامة الخنزيرة على المايك !؟👞🤣🤣😅 
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000084	ar	1	@User.IDX كل الشعب السعودي يرحب بتعلم اللغه الصينيه وسوف ترسل البعثات الي الصين لخذ المعرفه وموتوا بغيضكم يانعول ايران وموخرة اردوقان اشتغلوا لطم🤣🤣🤣 
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000085	ar	1	 اشرف منن طبعا..وخاصة انتِ فيكِ ترتاحي وتقعدي..مش رح يطلع من امرك شي ..وضرب واكلتيه.
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000086	ar	1	سليمان زنداح شابو خو يعطيك تتمنى هالرجالة مخنث ويقلك متربي
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000087	ar	0	يا جماعة مش ملاحظين بعد كل جولة من الكذب والتضليل على التيار ورئيسه ،
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000088	ar	0	هو بيعرف ومعترف بهالشي بس هلّق المخرج هيك بدّو وهو عمبأدّي الدور بجدارة
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000089	ar	0	مش شغلتي حبيبي فاضح حالو بلا جميلتنا بس عجبني تفكيرك
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000090	ar	1	الحين تترحم على وسام ونت لم تترك تهمه ولاشتيمه لا وقلتها عليه صحيح انك عفن
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000091	ar	0	هيك بتزعل عمك السيء نصر الله وعمتكن كلكن شريفة إيران أنت وتميم وأبو صواويخ تحت سيادة إيران وكلكم أل…
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000092	ar	1	ترامب واحد كلب من كلاب شوارع خرا عليه 😑😑😠 
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000093	ar	1	@User.IDX انعل والدي الي سواك رئيس 
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000094	ar	0	يا ألحان أُغنياتي ، يا سهّري و أفكاري يا حَبيبي يا بعيد
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000095	ar	1	الحمد لله مسلم وانتمي الئ الجزائرى لااعتراف بتونسين كنتم بالجزائرى قتلكم وحسبي ونعم الوكيل توانس يصوم كيم يحب ويفطرو كيم يحب شاهد للفيديو الهواري بومدين حي للقصفكم تونس مايقدروش يتخلو الماء الماكلةشعب جيعان شوف فارقة رغم انهم تشرد يلادهم فقر وانهم صائيمين متمسكين با الاسلام
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000096	ar	1	جبران باسيل بسوق الساسة سعره اقل من ليرة لبنانية خفوووووووها شوي
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000097	ar	0	اوقفت القوى الأمنية الناس على بعد حوالي كيلومترا من المطار بسبب مرور الوفود العربية الى القمة الفاشلة، تخيلوا عجوزا يهرو…
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000098	ar	1	 الاهلى ليه كام ضربة جزاء يا كلاب الفلوس يا عبيد الشوال
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000099	ar	1	  في العدوان الثلاثي اجتمع على مصر ثلاث دول قصفو المدارس والبيوت والاسواق فرنسا وبريطانيا واسرائيل يا كيوت يا محترم يا متحرر يا عقلاني يا ميمو يا حبيب ماما
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000100	ar	1	 الكيزان زي النازيين واحد :قتلو وعذبو و حكمهم كان ولا زال شمولي معتدي فاسد كامل الاركان. مفروض الآن رموزهم يا بيكونو بنتحروا يا في السجن درءاً لي اي فتنة و ليكون عظة و عبرة و ليرتدع كل جبار عنيد. #الثورة_بدت_يادوب و الثورة خيار الشعب
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000101	ar	1	لعنك حرية تتكلم انظر لحياة الملحدين أوروبا لتعلم نعيم وجنة الاسلام
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000102	ar	0	سي أمين وصفة طبيعية تخبي الفلجة تضحك تواصل الخاص
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000103	ar	0	ليهود بصح كاينة عقلية ليهود الجزائر
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000104	ar	0	حساب هده العارضة اشرف هادين الشيخين خخخخخ
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000105	ar	0	" لسانك متبري منك
دخلك انت وزوجك كيف بتتفقوا؟!!"
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000106	ar	1	نهارت لی ول ی الل واط الس حاق بقدرة نصنعوا الن ووی بالل اهی بر نیکم ک القحبة الباجی متاعک بشری القحبة الملهط العید أشرف ک یا خنزیر فی فرانسا بعینی شفتهم یشربوا فی دم الحل وف حی
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000107	ar	1	ابراهيم حسن الاكتع يا كهربا يا ابن المتناكة مفيد عنك
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000108	ar	0	يتكلم الكبار سي بشير الصغر يسكتو ظهرت متعرفش تركب جملة مفيدة
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000109	ar	0	 اربطي زندك وحاجيكي تحريض انت وجماعتك
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000110	ar	0	وقاحة يلي عم يكتب فرح لتحرير إخواننا الأكراد بعفرين من عصابات الـ هو إما جاهل، أو عنده حقد غير طبيعي للأكراد وبده يستفزهن حط بالخرج
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000111	ar	0	 اية هاروت وماروت في التفسير والراجح الي اتفقو عليه العلماء انهم يا انس يا جن والعلم عند الله ! ، وكانو يحذرون الناس قبل يورونهم السحر
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000112	ar	0	 هو في زيك يا عاقل انت يا جميل 😂♥️♥️
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000113	ar	0	تفووووه هليك هلى جد والديك لطفي العبدلي والله تكساب ريحة الرجولية
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000114	ar	0	البلاد قتلتو الفرحه قتلتو الزوالي قتلتو المتخرجين كملتو قتلتو لملايكا يهلكم كرهتونا هالعيشه
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000115	ar	0	برا لجماعة الجنوب الصحاح جماعة لمدينة حاقرين دينهم
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000116	ar	0	يا أم العيون الخجْلا يا نبض <>صدر نجد العذّيه 🌿..
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000117	ar	1	 : هيلا وهيلا وهيلا يا حلولو يا كبير العيلة .. مترستق خالص ع الكرسي وبلدنا في إيدك شخليله
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000118	ar	0	 اشكال فردي وفيكي تسألي رامز القاضي كان معو شخص من هونيك وحكى على المباشر. دخيلك يا رامز وضحلا عشان هيك… ://./3
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000119	ar	0	هيك قمة بدها هيك مستويات من الحضور
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000120	ar	0	 الثورة بخير طالما في صحفية أحرار متلك ست ديما
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000121	ar	0	جداتك وباباها وخاوتها جزايرين نت نت تونسي خطاك
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000122	ar	1	ليك يا جربوع يا صرمايه يا واطي بس يخلص فلمك بدن بحرقوق حرق وتصير تولول متل النسوان وينك يا عثمان دخيل ا…
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000123	ar	1	نحب نقول إل معزى بري شوفي وجهك مرايا متوسليش ضفر صبع كريم غربي تونس كولها كريم غربي
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000124	ar	0	 ما تلتفتي للحشرات ست ديما. انتي صح وضلك مكفيه. الله معك
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000125	ar	1	يا فاريس كول هوا… وريح حالك ترك الهبل وروح جرب فهام رجاع حضار حلقة مبارح واذا بدك لان كانت عل…
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000126	ar	1	ابنك ذكي يا ثريا بس حمار العقاب لوهاب وهاب قاتل ابو دياب
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000127	ar	1	@User.IDX صاحب الكلب المتخلف و الحارس اللي ما منه فايدة 
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000128	ar	0	كلمة إرهابي شرف إنسان حر أمريكا وحثلاتها هوما خترعو يسموا أعدائهم بالإرهابيين
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000129	ar	1	نمت ساعه وكل شيء احسه يا أرق يا ابن الكلبة مو وقتك ورب البيت مو ناقصتك
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000130	ar	0	نذالة بذاءة الحديث نذالة بذاءة عفونة الفكر الحداثة حقوق المرأة تطبق تونس أحب أحب كره كره ماعجبوش يمشي لأفغانستان الصومال يطبق الشريعة
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000131	ar	0	 ههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههه صدق يا اغني يا اخليهم يشغلوا صوتي :)
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000132	ar	0	"_  اذا فركوحين ونص ومش قادرة تفتحي طريق 
وبخصوص � خلي الك بفيدك اكتر يا روح امك انتي"
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000133	ar	0	 الله محيي البطن يلي حملك انت الصوت الصارخ في الوطن الوطن يلي بدنا ياه مش وطنهم المزور والمعبى كره وحقد و… ://./41
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000134	ar	0	هذى مريم الدباغ جنسية تونسية هذى تطلع جاسوسه اعلام المجارى يدعم بامين روقارا تفوه الزوز
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000135	ar	0	 : يا جعل ما يفرح غيركم يا شعب الاتحاد العظيم يا جمهور الذهب يا أجمل جمهور على وجه الأرض عقبال فرحة البقاء و كاس الملك💛💛💛💛💛
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000136	ar	0	مايا لقصوري ارجل مزابيط العياري لمسخ
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000137	ar	1	المقيم الفرنسي يعطي الاوامر تحبو الموبنة عجلة تونس سيب لوغة حقوق الانسان خليتونا تحن نظام ديكتاتوري ونتم تصفقو خماج تفيه
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000138	ar	0	 مدام ديما اذا ممكن تسألي شي خبير اقتصادي مدى قانونية الهندسة المالية التي قام بها حاكم مصرف لبنان لتربيح… ://./097
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ar/000139	ar	1	@User.IDX صيااح قطر وقناتها الخنزيرة مرتفع جدا 😂😂😂 <url> 
