source_id	language	toxic	text
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000047	zh	1	我男的，我去女权吧发过言，评论被秒删并被禁言，我想知道男权吧为什么不这样做
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000048	zh	1	它们只会骂中国男性，🐑跌跪舔还来不及呢
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000049	zh	1	人家把你弄舒服了你还告他，这750万就当作营养费
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000050	zh	1	男权吧老哥们还是比较理智哦，这要是男的发女权吧，可能已经让骂死了
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000051	zh	1	姆🐶老是先开团，真的可怜，没事就骂男性。
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000052	zh	1	西南省份确实在浙江真的是鄙视链底端
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000053	zh	1	补充一下，不只是黑人，只要是找过外国人的我都不能接受
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000054	zh	1	“阳刚”之气罢了
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000055	zh	1	山东一旦被黑就是两性问题😅
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000056	zh	1	正常人还是占大多数的，那些热评是什么成分大家都懂吧
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000057	zh	1	水文是水文，我又不是没把国内女权的德行放出来。你也不用来扣帽子。😆
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000058	zh	1	女的啊，那没事了
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000059	zh	1	这女的也太肤浅了
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000060	zh	1	还没影响到啊😓，同性才是真爱，异性只为繁衍是谁说的？😓
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000061	zh	1	哇哦，解锁孕妇play了
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000062	zh	1	你只是一个一无是处的人，所以你没要求，有个女的跟你就不错了，还敢有要求？😅
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000063	zh	1	女孩泛指0~18岁的女子过了18岁叫妇女，结了婚叫声阿姨女士不过分吧
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000064	zh	1	就像黄人黑人在美国，他们确确实实弱势，会被歧视
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000065	zh	1	什么女用洗衣机，这就把我的臭袜子塞进去
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000066	zh	1	异性恋属阳，是正常的，同性恋属阴，是不正常的
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000067	zh	1	谢谢ys让我更加坚定了单身下去的决心
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000068	zh	1	别说得好像中国男人很负责一样。忽悠自己是最大的傻
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000069	zh	1	你看评论，还不是说祖坟冒青烟，我觉得都差不多吧
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000070	zh	1	是啊，针对中国女性。毕竟在韩国人眼里，就是因为中国女性倒贴拉低了亚裔女性的地位。😓
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000071	zh	1	我直接承认我不是男人
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000072	zh	1	我是四川人，当初我的舍友怀疑我是小偷
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000073	zh	1	黑色不符合中国人的审美观！！！
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000074	zh	1	现在喜欢偷窥南人上厕所，真是从小边台到大。
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000075	zh	1	所以你就黑上海😅
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000076	zh	1	我愿意，然后我压断ta的脖子
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000077	zh	1	抱歉，第一次听江北八市，能解释一下是什么地方吗？不然江西和安徽的人民没法嘲笑啊⁉
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000078	zh	1	明明是江浙沪被黑的最惨吧
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000079	zh	1	褐兰州，真的太酸了
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000080	zh	1	别人不能定义性少数，那同性恋有什么资格给儿童定义？
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000081	zh	1	给他脸了，这不110
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000082	zh	1	如果再加上你说你和你家人都信那啥教基本就是王炸了
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000083	zh	1	你踏嘛的是不是觉得你的白叠就应该理所当然的在那
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000084	zh	1	我怕得病😅真的怕
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000085	zh	1	如果妹子嫁给黑人也可以要求买房买车要彩礼🐶
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000086	zh	1	没有基因倾向的人打死都扳不弯的
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000087	zh	1	我们不歧视歪果仁，我们只是教化穷人
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000088	zh	1	坏起来了兄弟们，原来真有荣誉女人
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000089	zh	1	中国人的脸都被她们丢尽了
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000090	zh	1	不知道看到多少说让上海人多死点大快人心的评论，到你这就是稍作讨论😜
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000091	zh	1	江西不配被黑
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000092	zh	1	杀不尽的舔?
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000093	zh	1	哎，这种的，一看就是没点脑子的，他也来喷我了。。看样子像女权派来的。。
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000094	zh	1	说🐔不说8，文明你我他
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000095	zh	1	可怕的是、明明两个上海人在公司用上海话聊天、会被其他人举报说这两个人在偷偷骂他。
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000096	zh	1	河南有个屁的存在感
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000097	zh	1	但是上海确实排外歧视很严重啊:-|
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000098	zh	1	南京人民表示，用历史来嘲讽南京人民的不在少数，最近这事也一样。而且说的都是胡扯的。
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000099	zh	1	嗨嗨嗨😆黑北京的哪有黑上海的多😎
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000100	zh	1	拉到羊圈里围着打。。。。
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000101	zh	1	别故意挑起吧友仇恨对抗，你嫁黑人就算了，别怂恿别的女孩和黑人谈恋爱
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000102	zh	1	朋友说河南人偷井盖很正常
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000103	zh	1	笑死了，怎么全是陕西黑河南的证据，难道河南没黑过陕西，评论区里就一堆吧😆
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000104	zh	1	圆圈吧出了名的鸡窝都不知道？里面都是卖的还有陪玩的，好多在里明卖。
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000105	zh	1	我先来让她们自己去卷例假不能休然打扮和男性一样去挣一样的钱
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000106	zh	1	这人还是个op
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000107	zh	1	？？你确定？？我遇到的找黑人男友的女生都是恨国的😜
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000108	zh	1	卫辉怎么黑的山东忘了？
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000109	zh	1	很美的非洲，非洲人回自己的祖国去吧！
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000110	zh	1	死掉的嗨人是好人
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000111	zh	1	吴施蒙了解一下，山东大学三陪一的异性学伴了解一下🐶
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000112	zh	1	有几个东北人吹张是英雄的😓😓至于你这么黑吗😓😓
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000113	zh	1	魔怔人还是要早点拉黑
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000114	zh	1	哎，只可惜无良媒体竟然还用做他女朋友令人羡慕来形容
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000115	zh	1	我就是女的，我讨厌杨笠
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000116	zh	1	别自我意识过剩了。别人看你也一样hui气。
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000117	zh	1	那为啥你认为不是黑人的背叛而且我们的背叛呢？
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000118	zh	1	所有的地域黑都离不开媒体、平台的无耻
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000119	zh	1	中国人对中国人很严苛，但是有些人对外国人点头哈腰献殷勤，送女人给外国人用，这是为什么？
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000120	zh	1	记得看过一本隐喻黑人的悬疑小说，揭示了黑人的丑恶嘴脸，主角好像叫肖万来着，还是肖旺
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000121	zh	1	作为正常取向的同性恋。不管异性恋出没出柜，都跟本宫没有任何关系
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000122	zh	1	开场就一个黑人，占领中国全靠生
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000123	zh	1	批站，翻墙看
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000124	zh	1	中国男性外娶，九成九都是东亚或者东南亚的亚裔人种。还得跟这群非洲印度来者不拒的比？？？
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000125	zh	1	原谅？😆什么🐢楠
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000126	zh	1	一个人又不会跟你说ta跟黑人搞过，这是最可怕的
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000127	zh	1	你笑郑思死的早，郑思笑你活不了
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000128	zh	1	河南担吗😆
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000129	zh	1	你在美国杀人都不犯法
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000130	zh	1	是一部分带坏一部分，清醒的还是有的！但怎么也比不上教员那时“妇女能顶半边天”时期的妇女
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000131	zh	1	你极其讨厌hn又算什么毛呢？说得你一讨厌很惊天动地一样，蚍蜉撼树而已
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000132	zh	1	你别结婚，别找对象就不用这么瞎操心了，省的秃得早
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000133	zh	1	不算，换个性别，现有法律法规全解决。
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000134	zh	1	说明我国还是有一些封建思想余孽的
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000135	zh	1	论地域黑，最厉害的是四川，挑拨其他省份，然后还能全身而退😄
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000136	zh	1	中国男人配不上中国女人
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000137	zh	1	聊着小淋拿出了女支女名单，邀请阿泼晚上一起去南宁玩捕捉爱的小游戏。
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000138	zh	1	不错，，妈的，，我算是知道了，，
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000139	zh	1	凭什么女的能扭男的就不行
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000140	zh	1	不是很狂么？怎么着歇菜了？换马甲了？
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000141	zh	1	和东北比，河南被地域黑不算严重
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000142	zh	1	你看看河北😜啥也没有
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000143	zh	1	哎，这智商，这水平，义务教育也不知道是怎么混过去的。。。。。。。
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000144	zh	1	中国男人:别骂了我不结婚了还不行吗？自己养活自己很潇洒，干嘛找个替我花钱的找罪受
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000145	zh	1	呵，黑安徽江西最严重的也是你们那吧🤣那就不要怪别人反击
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000146	zh	1	白女对黑人的同情和包容我也是看得无奈
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000147	zh	1	国外有敌对黑恶势力，收买国内一些下贱二狗子汉奸在国内做恶意引导～
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000148	zh	1	跟着一起回非洲就行，留在国内就算了。
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000149	zh	1	到处黑广东人长相这个真的过分……我不是广东人（北京的）也觉得好无语😅😅😅
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000150	zh	1	笑死了，东北宇宙
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000151	zh	1	这种是二十一世纪新型汉奸
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000152	zh	1	龟仙人只会舔
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000153	zh	1	扯，河北人最喜欢山东不假，但河北可不喜欢东北
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000154	zh	1	七尺大儒猴？
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000155	zh	1	是不是处女没有多大关系，这说明楼主在某种程度上，也被女权洗脑，错误观点急需纠正啊！
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000156	zh	1	谈何容易研究出只针对嘿🦍的了？
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000157	zh	1	中国男人娶黑人女孩是逼不得已是谁多的，我保证不喷死他。
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000158	zh	1	那种鬼畜幕狗别理它
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000159	zh	1	这是被黑吗？只是把东北人所作所为如实说出来。
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000160	zh	1	还是靠男人赚钱啊，既当又立
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000161	zh	1	我从来不会同情国女生的黑人孩子。包括他们的母亲。一样不会同情。
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000162	zh	1	我们这些原住民终于可以爬了
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000163	zh	1	当🐔更赚钱，一次五百，一年365天就是几十万
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000164	zh	1	嗯，马上就有人说河南人偷井盖了。
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000165	zh	1	哈哈啊哈哈哈，世界的笑柄
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000166	zh	1	太長不看，建議一直單身
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000167	zh	1	河南，东北，山东，地域黑重灾区……
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000168	zh	1	看来非洲真是未来人口增长的主动力。
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000169	zh	1	舍得吗，把她v信告诉我，我来治治她
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000170	zh	1	听说艾滋病可以潜伏好几年，评论区的可以撤退了🤣🤣🤣不害怕吗
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000171	zh	1	希望以后发生卢旺达华强买瓜事件的时候这些人还能笑得出来。
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000172	zh	1	觉醒群，抵制矫正供养者倾向聚拢觉醒男性，散兵游勇
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000173	zh	1	继续被黑，继续努力过自己的好日子！如果黑老美骂老美能把老美搞成非洲，那才是真成功！
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000174	zh	1	东北天天被黑，尤其是被百京😭
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000175	zh	1	谁给东北招黑了我不说，但我们辽宁人不应该替某省背黑锅
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000176	zh	1	唉，这里的人，这里的评论，在这里性别是女就是错误
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000177	zh	1	用定时化学武器消灭黑贵人，不留一丝痕迹。
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000178	zh	1	帅惨惹！无情爆扫下面那个不明生物惹
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000179	zh	1	大家举报吧，有这一类人真是种花家的不幸。
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000180	zh	1	怎么都是中国出的事啊？中国人咋这么能出事呢🐶🐶🐶
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000181	zh	1	感觉你这种加上省名的也算地域黑…隐隐约约透露出“皖乃穷鬼”的气息…
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000182	zh	1	日韩好啊，跪着让你伺候
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000183	zh	1	台湾人还觉得大陆人吃不起茶叶蛋呢
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000184	zh	1	国家重拳出击，不合格的直接遣返，差别对待外来物种低人一等。
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000185	zh	1	哈萨克人更是骗子和小偷啊，，。
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000186	zh	1	嫁印度人怎么说？五等吗🐶
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000187	zh	1	放肆，本宫乃本吧之主，一切奴婢都该听命于本宫，本宫允许你招人了吗。
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000188	zh	1	这种大学多得是，上层的决策罢了。要么躺平，要么逃离，加油吧
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000189	zh	1	当当当，请问毫无存在感的吉林可以说话吗？
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000190	zh	1	欧美学术界，媒体早就被白左渗透丑了。而且这还是媒体发表的研究报告什么成分不必多说了吧
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000191	zh	1	真没必要这样说它她们，等下你违背妇女意愿了
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000192	zh	1	17日据美国全国广播公司报道：美国一女子通勤列车上遭性侵，无乘客报警阻止。
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000193	zh	1	这幕刃直接经典我一男的
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000194	zh	1	春日祭母勾还拉黑啦
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000195	zh	1	你南异形最需要，遍地人丑心黑还不知丑
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000196	zh	1	我魔都是重灾区，能黑到小品舞台上，全国人民笑看上海娘娘腔男人和拜金女人。
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000197	zh	1	黑犯罪率高，还好人？劣质人种
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000198	zh	1	挺好笑的，男人没钱，一无是处的道理都不懂吗？单方面的感情值包泡面吗？
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000199	zh	1	外国是政治正确啊
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000200	zh	1	没死刑？管不了他们
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000201	zh	1	艾滋病得了没
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000202	zh	1	没有同性恋基因的人是不可能被掰弯的，就像同性恋没办法变成异性恋一样
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000203	zh	1	那下次她还得捅，搞不好所有的男司机都被她捅死了
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000204	zh	1	你需要更多的黑吉拔
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000205	zh	1	责任最大的显然不是国女，但只能用省略号替代了。
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000206	zh	1	就不该让这些家伙离开非洲
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000207	zh	1	同还是人人，黑是人兽
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000208	zh	1	没爹的黑孩到处扔
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000209	zh	1	乾坤再造日，桖洗嘿枸时
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000210	zh	1	仇视国男的一般就西方国家和汉奸
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000211	zh	1	傻逼。再说一次。还有个别评论。傻逼。
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000212	zh	1	B站奇趣蛋双标现场
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000213	zh	1	这个狗货给私信关了😆
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000214	zh	1	深柜里的1很多
textdetox@01907546324b0330d2d8b7669648cc18823323e5/zh/000215	zh	1	我怕有艾滋😓😓😓
