source_id	language	toxic	text
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000054	ru	0	только помню мы и сейчас дружим хотя прошло более 40 лет наш 10в и сейчас иногда собирается смеемся друг.
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000055	ru	0	,над другом какие были и какие есть школьные годы чудесные а подружка с которой я сидела за партой была ещё у меня на свадьбе.
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000056	ru	0	ирина спасибо большое за поддержку и добрые слова 🌸💋🌼
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000057	ru	0	очень вкусный напиток 🥤 советую всем
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000058	ru	0	очень красиво и действительно раскошо,уютно.
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000059	ru	0	как говорил милославский- храните деньги в сбербанке- но нужно читать между строк- храните в долларах!
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000060	ru	0	байер-рейнджерс 2:2 севилья-рома 2:1 базель-айнтрахт ф 1:0 вулверхэмптон-олимпиакос 3:1 ман сити-реал м 3:2 ювентус-лион 3:0 бавария-челси 1:1 барселона-наполи 2:0
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000061	ru	0	вышлю почтой только переведите деньги.
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000062	ru	0	мальчику хоть какие-то проблемы в жизни , даже элементарные проблемы со здоровьем и все сразу изменится
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000063	ru	0	крепкого тебе здоровье и твоим малышам.
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000064	ru	0	обнищание крестьянских масс, это конечно не социальная проблема!
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000065	ru	0	мне раньше из москвы привозили а в этом году облом с вирусом.
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000066	ru	0	что то ни какого азарта в игре,напоминает плей офф игры с сибирью
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000067	ru	0	мне очень не нравится ограничения по открытию ракушек.
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000068	ru	0	у меня теперь выжидательная тактика: открываю ракушки только там, где уже открыты 5 и более.
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000069	ru	0	ну хоть чуть -чуть .что ж так все переживают ?
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000070	ru	0	женщину в любовь оденьте выглядит красиво она в ней
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000071	ru	0	можно было не пугать ребёнка пусть кушает
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000072	ru	0	делать нечего, хлеб у волочковой отнимает!хотя, у той, теперь, другой хлеб- скандалы!😄
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000073	ru	0	какой % кэшбека при оплате через телефое?
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000074	ru	0	а вот с местными людьми общались так никто и в глаза гумпомощь из россии не видели.говорят эта гуманитарка в магазинах на прилавках.. по магазинам походили .
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000075	ru	0	приглашаю в союз кот бегемот постоянного игрока.
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000076	ru	0	рейтинг союза 397. писать в личку
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000077	ru	0	я решила борщ сварить и пельмени отварим кто захочет
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000078	ru	0	о боже мой... о боже мой... не могу сдержать своих эмоций... я начинаю не ненавидеть людей... что же вы творите?!
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000079	ru	0	каждому военному по мастерку в руки пусть строят жилые дома для людей переплавить танки на велосипеды,стиральные машины,детские коляски и т.д.
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000080	ru	0	вот тогда россия начнёт цвести и пахнуть
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000081	ru	0	это был великий человек, не то что эти дешёвые правители – предатели нашей страны
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000082	ru	0	дамы сейчас действуют акции 1ая- ноги полностью + глубокое бикини + подмышечные впадины бесплатно 2ая- каждое воскресенье скидка 20%
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000083	ru	0	у каждого свои доходы и слово не дорогой для дачника- пенсионера, весьма важно
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000084	ru	0	с днём рождения тебя 💋💋💋🤗🤗🤗 здоровья счастья благополучия и береги себя , хорошо 😘😘😘🌹🌹🌹🌹🌹🌹🌹
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000085	ru	0	ворачиваются в прошлое, а зачем ведь это пройденый этап.
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000086	ru	0	я поздравляю всех с днём вмф и хочу отметить слаженную работу специалистов кашарского рдк в подготовке к интернет мероприятиям!
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000087	ru	0	на самом деле этот творческий труд в интернете очень кропотлив и ответственен!
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000088	ru	0	ваши видео версии программ интересны и легки для восприятия!
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000089	ru	0	а мы, посетители группы, ждем новых публикаций!
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000090	ru	0	сначала благополучно все разрушили,а теперь взялись строить.
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000091	ru	0	он поднимался все выше и выше, пока совсем не скрылся из виду.
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000092	ru	0	всем было грустно...утром мишу нашли целого и невредимого на воробьевых горах, после чего его отвезли на склад олимпийского комитета.
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000093	ru	0	никому не нужный миша пылился на складе, и про него вспомнили только за рубежом.одна немецкая коммерческая фирма предложила выкупить мишу за крупную сумму денег.
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000094	ru	0	а мишу на складе съели крысы и он остался только в воспоминаниях людей.
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000095	ru	0	очень жаль, что ему не нашлось место где-нибудь в музее или на выставке.
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000096	ru	0	плюшевый мишка, который вызвал столько положительных эмоций у людей, был достоин этого.
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000097	ru	0	малышу 55 лет если что.малыш жил ещё при брежневе и может сравнивать разные эпохи.
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000098	ru	0	ничто в мире не стоит слёз собаки!!!
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000099	ru	0	самый красивый город в беларуси,люблю свой город♥♥♥
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000100	ru	0	для джонса, главное чтобы тайсон не попал по нему, а то будет плохо
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000101	ru	0	нежная чешуя на солнце быстро загорает, пока над водой летает.
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000102	ru	0	да сплошь и рядом оставляют детей одних, и гуляют одни, и в магазин одних посылают, и мусор выносить, и не только девятилетних, но и меньше возрастом.
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000103	ru	0	перед чм по футболу убрали этот ужас с улиц виза и вот опять-оранжевые и белые на колёсах ржавые ужасные стоят как и прежде!!
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000104	ru	0	как и рекламные щиты-та же история, сперва пилим, потом снова ставим...
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000105	ru	0	а народ отблагодарит награжденных немного позднее.
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000106	ru	0	мед будет примерно 10—13 августа, хорошо, позвоним вам обязательно
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000107	ru	0	многие лета дари добро и любовь!
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000108	ru	0	?существует мнение ,счастливый человек не обижает других.
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000109	ru	0	самая лучшая картошка на домашнем сале и только на чугунной сковородке!!!!
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000110	ru	0	при брежневе леониде ильиче мы жили хорошо и жили хорошо порядок был во всем и законы соблюдались время это золотое не вернуть очень жаль а как хорошо жилось
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000111	ru	0	собачку ещё не отдали, если не отдали можно номер телефона
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000112	ru	0	народ,я люблю россию и не хочу,что бы вмешивались другие страны в нашу политику.
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000113	ru	0	детский транспорт нашёлся, его забрали в участковый пункт полиции, завтра вернут!😊😊😊
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000114	ru	0	будет тем кто ещё не получал, а кто получал уже не чего не будет
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000115	ru	0	точно , коса на камень нашла, в видео жители рассказывают , что сами сажали лес , но это на самом деле смешно.
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000116	ru	0	конечно, не хочется чтобы кто-то из молодежи вступил с тобой в дискуссию.
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000117	ru	0	а ты просто будешь удивлен последствиям безобидной критики.
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000118	ru	0	нужна мне помощь да поддержка дружеская, не хватает в хозяйстве вещи малой для дела важного.
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000119	ru	0	у меня сестра троюродная работает в больнице в красноярске санитарной, совмещая обязанности медсестры.
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000120	ru	0	в отделении уже почти весь персонал на больничном, но короновируса не ставят им.
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000121	ru	0	по факту большая часть персонала на больничном.
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000122	ru	0	пару дней назад эта участь постигла и её, она заболела.
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000123	ru	0	ни на какие кт и прочие анализы в её больнице её не отправили.
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000124	ru	0	больничный не выдают сейчас, он электронный, и она даже не знает что там за диагноз ей написали.
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000125	ru	0	какая красота, мы в прошлом году хорошо там отдохнули!!!
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000126	ru	0	если никогда такого не было, то почему опять?
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000127	ru	0	советский союз - это самое лучшее, что было в нашей истории !
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000128	ru	0	и как всегда, все смотрят и снимают.... никто не заступился...
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000129	ru	0	образование все страны дают, а высшее образование не ссср мне дал.
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000130	ru	0	прямо точно про моего бывшего мужа!
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000131	ru	0	значит есть двух клавишный выключатель
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000132	ru	0	полно таких жалельщиков и считают, что великое доброе дело делают - с улицы забрали, а то, что жизнь на улице продолжается невдомек.
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000133	ru	0	- так дорого же ж) и при этом поза: я спасаю животных
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000134	ru	0	да разве можно тебя забыть доцентты наш родной!
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000135	ru	0	очень круто,хорошо что есть такие люди,которые пишут такие прекрасные вещи...
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000136	ru	0	она, когда идёт не боится сломаться пополом?
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000137	ru	0	москвичи вас все ненавидят.а кто нас примет в москве.заболел и подыхай.
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000138	ru	0	смотришь и глаз не оторвать.это умнейшие животные.
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000139	ru	0	раньше врачи действительно лечили ,боролись за каждого больного ,а сейчас оказывают помощь !
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000140	ru	0	во время пандемии люди умирали от рака , инфарктов ,почему их не лечили ?
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000141	ru	0	она просто пытается заинтересовать людей, чтобы потом на них заработать.
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000142	ru	0	неужели есть ещё такие наивные, которые это не видят?
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000143	ru	0	восхищена вашей работой, кропотливым трудом!
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000144	ru	0	а на самом деле цвет берета - не самое главное.
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000145	ru	0	важно, чтобы человек в любой ситуации оставался человеком
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000146	ru	0	так могут и вообще фото выложить, вы что думаете она сама?
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000147	ru	0	а теперешнее поколение , даже не знает что это такое???
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000148	ru	0	здравствуйте, если рейс будет отменен вам поступит об этом оповещение а почту
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000149	ru	0	скончались с короновирусом от другого заболевания, а не от короновируса.
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000150	ru	0	владик сынок это тебе люблю тоскую без тебя мой ангел небесный
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000151	ru	0	чтобы все испортить..и не хватит целой вечности.
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000152	ru	0	прежде чем что-то сказать или что-то сделать...берегите друг друга люди!!
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000153	ru	0	!боль потери не лечит хмель..мы художники наших судеб..мы и кисти.
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000154	ru	0	и --акварель..относитесь к любви как к кладу..чтоб потом не рыдать ей вслед...без любви ничего не надо..без любви ничего и нет!!
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000155	ru	0	ты очень классная девочка, удачи тебе красавица
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000156	ru	0	кроме чехов я люблю только альпов в таком окрасе!!
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000157	ru	0	я разделяю вами с вашу печаль и скорблю вместе вами с
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000158	ru	0	знаю очень многих которые из не богатых,бедных семей которые добились многого.и так де тех кто из семей с достатком,которые не добились ничего.
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000159	ru	0	а я вместо алычи ложу маленький помидорчик чери.
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000160	ru	0	это действительно были лучшие годы жизни
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000161	ru	0	дааааа все хорошо базарят а как дело доходит до наказания то все всторону и тишина
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000162	ru	0	а между предложением и делом может пройти много лет.
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000163	ru	0	давно пора, опустить зарплаты депутатов, сенаторов и т.п.
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000164	ru	0	тогда в депутаты пойдут те, кто, действительно, заботится о россии и россиянах, а не те, кто рвется к кормушке, чтобы набить свой собственный карман!
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000165	ru	0	как хорошо вы написали, прочитала как про своего деда шляпина василия, правда после войны 22 года прожил, но ушёл на войну 18 летним парнем, а вернулся с медалями и осколком.
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000166	ru	0	осенью 1979 года меня после учебки направили служить на камчатку на скр резкий.
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000167	ru	0	товарищ мартиросян, в то время - кап-три, работал там командиром корабля.
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000168	ru	0	раз согласились работать от безвыходности за такую зарплату, зачем тогда жаловатся?
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000169	ru	0	у вас есть выбор, или работать или не работать за такие деньги.
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000170	ru	0	уменя тоже сын с разными глазами один карий другой голубой и он для нас все равно красавиц наш и ваша девочка очень красивая дай бог ей здоровья
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000171	ru	0	скажите пожалуйста а где этот город находится?
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000172	ru	0	достаточно посмотреть на флаг армии генерала власова.
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000173	ru	0	я использовала дюфалак, нам очень помогло, его совсем немного
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000174	ru	0	добрый день,можно приобрести рабочую программу для 2-3 лет
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000175	ru	0	если это правда,я преклоняюсь перед такими людьми,дай бог вам здоровья и ребёночек,вы умница.
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000176	ru	0	доця с зятем и мальчишки, а внучка со мной дома.
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000177	ru	0	мы бы тоже поехали, да муж на вахте, а у меня хозяйство.
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000178	ru	0	ты даже не знаешь когда масло пальмовое стали завозить .
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000179	ru	0	оплатила 76руб.21:42 с карты 1413 людмила алекс.к.передать в прохладный.
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000180	ru	0	10 лет карасю... конечно стал членом семьи... как кот или собака...
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000181	ru	0	действительно,мы весь год об иссык-куле мечтали и вдруг такое...:(
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000182	ru	0	поднятие пенсионного возраста.развал экономики.публикация это провокация и ложь.
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000183	ru	0	молодцы честь и хвала вам дай вам бог здоровья и вашему ребеночку🌼🌼🌼❤
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000184	ru	0	замечательно,все вы довольствуетесь,но дети без отцов растут
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000185	ru	0	где тот мертвый который поднялся после употребление этой смеси !
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000186	ru	0	счастья тебе ванечка, дай бог тебя возьмут добрые люди, будет у тебя семья и родня и все самое лучшее
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000187	ru	0	в ветклинику нужно обязательно , чтобы удостовериться , что не болен , чтобы не заразился ваш кот !
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000188	ru	0	если болен , то нужно лечить , не выкидывайте малыша , подарите ему дом , ласку , уход !
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000189	ru	0	а у вас предоплата , и сколько будет стоит в томск
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000190	ru	0	выходит так, без решения суда человека уже виновен ,а это не является давлением на суд.
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000191	ru	0	просто я не живу в квартире, а иногда сплю в ней.
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000192	ru	0	пусть будет ваше утро добрым всем хорошего букет настроения и от меня
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000193	ru	0	для такого количества квартир мизерные дворики.
textdetox@01907546324b0330d2d8b7669648cc18823323e5/ru/000194	ru	0	меня оскорблять за правдивую информацию это нормально.
