source_id	language	toxic	text
textdetox@01907546324b0330d2d8b7669648cc18823323e5/de/000051	de	1	 .....das lichtscheue Gesindel aus einer Melange von Antifa, Verdi, SPD und Migranten zeigt mal wieder seine hässliche, linksgrüne Fratze!
textdetox@01907546324b0330d2d8b7669648cc18823323e5/de/000052	de	0	Freie Marktwirtschaft ist nur möglich wenn alle Gemeinsam fair spielen. Der Neid und Missgunst bestimmt unsere Gesellschaft
textdetox@01907546324b0330d2d8b7669648cc18823323e5/de/000053	de	1	 Absolut. Wer am lautesten Korruption  schreit hat meist etwas zu verbergen. Das Geschrei der Opposition dient nur von den eigenen Sümpfen abzulenken.
textdetox@01907546324b0330d2d8b7669648cc18823323e5/de/000054	de	0	#Bischof Dr. Matthias Ring wurde auf den Namen #Franziskus gefirmt ... #aksynode16 #altkatholisch
textdetox@01907546324b0330d2d8b7669648cc18823323e5/de/000055	de	1	  Nicht quer, sondern gerade denken bevor man redet bitte.
textdetox@01907546324b0330d2d8b7669648cc18823323e5/de/000056	de	1	   Halt die Klappe und verzieh dich in deine nazi bubble. Niemand will dich hier.
textdetox@01907546324b0330d2d8b7669648cc18823323e5/de/000057	de	0	Wie kommt es eigentlich, dass alle den Mölzer einladen, aber so wenig über die vom Staat verfolgten Refugees berichtet wird...
textdetox@01907546324b0330d2d8b7669648cc18823323e5/de/000058	de	1	" So eine Rede hat noch nicht einmal die AFD hinbekommen geschweige denn der Great Reset Lindner!
Die Union als FC eigene Tasche!
Die Volksterror Merkel hat es geschafft einen Haufen von Versagern in der Regierung um sich zu scharen
Und weil diese es wissen lecken sie der am Arsch"
textdetox@01907546324b0330d2d8b7669648cc18823323e5/de/000059	de	1	"  Dann lebe weiter mit:
80000 plus ⚰️
Millionen fach Existenz Vernichtung
#Lockdown 3,4,5
#Notbremse
#Ausgangssperre

Bleibe weiter in 🇹🇭 Thailand
bis ihr 🇩🇪  Deppen zur Vernunft kommt
😭 Wohl nie 😭 https://t.co/9sSL1WAjoG"
textdetox@01907546324b0330d2d8b7669648cc18823323e5/de/000060	de	0	Wenn der Staat seinen Aufgaben nachkommen und Gesetze umsetzen würde gäbe es keinen Populismus.
textdetox@01907546324b0330d2d8b7669648cc18823323e5/de/000061	de	0	 Ich schreibe seit 15 Jahren dt./pl. EU-Projekte, seit 41 Jh. habe ich einen pln. Familienteil, ich käme nur nach Hause 😜
textdetox@01907546324b0330d2d8b7669648cc18823323e5/de/000062	de	0	 Das wird leider nie passieren. Der Type kann sich mal exzellente Pflege leisten
textdetox@01907546324b0330d2d8b7669648cc18823323e5/de/000063	de	0	  Stimmt. Assad hat die schlimmsten Extremisten bekämpft,  ist selber Alevit - irgendetwas zwischen Moslem und Katholik.
textdetox@01907546324b0330d2d8b7669648cc18823323e5/de/000064	de	0	" Wie heißt es doch : ""Humor ist, wenn man trotzdem lacht."" 😜"
textdetox@01907546324b0330d2d8b7669648cc18823323e5/de/000065	de	0	 Da er nicht in einer Kirche oder kirchlichen Stätte aufgetreten ist, fällt das nicht in unsere Zuständigkeit.
textdetox@01907546324b0330d2d8b7669648cc18823323e5/de/000066	de	1	"Verstehe, dass #HaltDieFresseBild kein freundlicher Hashtag ist, aber #HaltDieFresseBild gilt dem Schmierblatt BILD, das selten freundlich ist.

Solange mir für #HaltDieFresseBild nichts Freundlicheres einfällt, sehe ich  #HaltDieFresseBild als Platzhalter für #HaltDieFresseBild."
textdetox@01907546324b0330d2d8b7669648cc18823323e5/de/000067	de	0	 O.k Gut so, aber Schröder passt nicht. Nur meine Meinung.
textdetox@01907546324b0330d2d8b7669648cc18823323e5/de/000068	de	0	 Eine Schande das der Terroristen Verein Hamas in Deutschland Israelische Flaggen verbrennen darf..
textdetox@01907546324b0330d2d8b7669648cc18823323e5/de/000069	de	1	"   Nazis sind zu dumm um Satire zu verstehen.
Die nehmen es für bahre Münzen und lassen Taten folgen und dann sterben Menschen.
Der Dreck muss weg.
#Pegidioten"
textdetox@01907546324b0330d2d8b7669648cc18823323e5/de/000070	de	1	 Idioten gibt es überall. Hier zu Lande  bekommen Querdenker Erlaubnis zum Demonstrieren und Polizei lässt sie ohne Masken und Abstandhalten  die Coronavirus verbreiten. Illegale Party vs legale Demo, beide scheiße
textdetox@01907546324b0330d2d8b7669648cc18823323e5/de/000071	de	1	   Es muss endlich Schluss sein mit Menschen, die lediglich Fernseh schauen, sich manipulieren lassen, anstatt eigenständig Wahlprogramme lesen! Und wer wählen darf, sollte ein Intelligenztest entscheiden. Dann wären Wesen wie du raus!
textdetox@01907546324b0330d2d8b7669648cc18823323e5/de/000072	de	0	"Parallelen zwischen den Nazis und der AfD? Der Antisemitismus bspw., wie Stefan Dietl in diesem Beitrag analysiert: ""Dass die AfD zutiefst antisemitisch ist, wird kaum beachtet. Dabei ist der Judenhass der gemeinsame Nenner, der die verschiedenen Strömungen der Partei eint."" https://jungle.world/artikel/2019/23/adolf-bitte-melde-dich"
textdetox@01907546324b0330d2d8b7669648cc18823323e5/de/000073	de	0	Hallo Freunde, muss mich doch mal melden, ich hoffe, Ihr seid alle gesund und munter. 5 Wochen in Polen, eine Wohltat für meine Seele.
textdetox@01907546324b0330d2d8b7669648cc18823323e5/de/000074	de	0	" Nur ist die Treuhand seine Idee, die er wieder aus der ""Vor-Nazizeit"" aufleben ließ 😜"
textdetox@01907546324b0330d2d8b7669648cc18823323e5/de/000075	de	1	   Die bekommt man schon nicht in den Griff, dann holt man sich das Unheil noch dazu. Und das noch in allen Bereichen. Sexual Delikte, Antisemitismus, Terror, Raub und Ehrenmord, Clan Strukturen und die ganze Batterie
textdetox@01907546324b0330d2d8b7669648cc18823323e5/de/000076	de	1	 Nein, das bedeutet dass Agitatoren wie Sie Schuld am Tod von Menschen sind, Pflegepersonal war Querdenker und ungeimpft. Der Impfschutz bei einigen Älteren noch nicht genug ausgeprägt. Ohne Impfung wäre es eine Katastrophe gewesen.
textdetox@01907546324b0330d2d8b7669648cc18823323e5/de/000077	de	0	Wenn man dachte, man ist dieses Verbrecherpack 1989 los geworden, dann setzt der  deren Enkel in seine Talk Show. Absurd! Und: Ich darf den Käse auch noch mitbezahlen.🤦‍♂️
textdetox@01907546324b0330d2d8b7669648cc18823323e5/de/000078	de	0	der Bund Alt-Katholischer Frauen (#baf) kommt auf die #altkatholisch|e #Synode - #aksynode16
textdetox@01907546324b0330d2d8b7669648cc18823323e5/de/000079	de	0	 Die können ein Zimmerkonzert veranstalten,keine Fans mehr , ja wo sind sie denn ?wo sind die hingelaufen?
textdetox@01907546324b0330d2d8b7669648cc18823323e5/de/000080	de	0	welcher? der deutschen, der eurotransplant? kein franzose gäbe uns auch nur seinen wurmfortsatz! - oder der weltgemeinschaft?
textdetox@01907546324b0330d2d8b7669648cc18823323e5/de/000081	de	0	" Es ist nicht verharmlosendend, sondern spiegelt diese wiederkehrende Arroganz wider, Politik zum vermeintlichen ""Wohl"" der ganzen Welt zu machen und seine Nachbarn unter Druck zu setzen."
textdetox@01907546324b0330d2d8b7669648cc18823323e5/de/000082	de	0	Heute ist ein denkwürdiger Tag für die #SPD. Sie haben sich gerade das Grab noch ein bisschen tiefer gegraben. |LBR| Die nächste Wahl kommt bestimmt.
textdetox@01907546324b0330d2d8b7669648cc18823323e5/de/000083	de	1	 Finde das sehr  geil will gerne mal neuen Nazi votze ballern
textdetox@01907546324b0330d2d8b7669648cc18823323e5/de/000084	de	0	 Nun ja ...Wasserwerfer sind anders, dass hier sieht aus als würden sie die nur zum gedeihen bewässern....
textdetox@01907546324b0330d2d8b7669648cc18823323e5/de/000085	de	1	    Sie hat sich von den Nebelkerzen  und ihrem linksextremen Umfeld blenden lassen. Luisa hätte diesmal mit ihrer perfiden Strategie nicht Laschet sondern fast Anne zum Opfer gemacht.
textdetox@01907546324b0330d2d8b7669648cc18823323e5/de/000086	de	0	Anscheinend geht es nicht anders um der Profitgier einen Riegel vorzuschieben. Das gefällt hier einigen nicht. Aber wenn der Ottonormalverbraucher sich keine Wohnung mehr leisten kann , muss was passieren.
textdetox@01907546324b0330d2d8b7669648cc18823323e5/de/000087	de	1	"   ""Genau"" was interessiert mich Israel.
Tja Junge. Das ist das Problem bei euch Pommesärmchen: Null Ahnung von Geschichte, Null Ahnung was Verantwortung heißt und Null Ahnung das genau das auch mit Christen passiert..."
textdetox@01907546324b0330d2d8b7669648cc18823323e5/de/000088	de	1	"  Im Namen""Kampf gegen Rechts"" mit 1,1 Milliarden finanziert, Klima, ziehen SPD, GRÜNEN, EXTREMISTEN ANTIFA, GEWERKSCHAFTEN Zum 1 Mai mit Gewalt gegen DIE POLIZEI UND BRANDSCHATZEN DURCH DIE STADT Aber das ist natürlich durch die A. Stiftung und Bundesregierung legitimierte Gewalt!"
textdetox@01907546324b0330d2d8b7669648cc18823323e5/de/000089	de	0	Wer kommt? Am Sonntag um 10 Uhr feiert Kardinal Marx ein Pontifikalamt in der Stiftskirche St. Martin in Landshut. #LandshuterHochzeit
textdetox@01907546324b0330d2d8b7669648cc18823323e5/de/000090	de	0	"  Falsch. Wir ""verdienen unser Geld"" aus Spenden unserer Unterstützer*innen. Denen - wie auch uns - wäre es sicherlich mehr als Recht, wenn es weniger Elend gäbe."
textdetox@01907546324b0330d2d8b7669648cc18823323e5/de/000091	de	0	, stimme ich Ihnen grundlegend zu. Jedoch sollten wir diese Verantwortung nicht durch ein zu hohes Maß an Toleranz wahrnehmen.
textdetox@01907546324b0330d2d8b7669648cc18823323e5/de/000092	de	0	  Das ist in Deutschland nicht strafbar...nur wenn deutsche Diebstähle begehen dann ist es anders...
textdetox@01907546324b0330d2d8b7669648cc18823323e5/de/000093	de	0	 Die Britten haben doch alles richtig gemacht. Raus aus der EU.
textdetox@01907546324b0330d2d8b7669648cc18823323e5/de/000094	de	1	Bitte keine Naivität bei #LuisaNeubauer und der perfekt geplanten PR-Aktion. Die Demagogin weiß, daß sie für strafbaren Lügen nie zur Verantwortung gezogen wird, denn #OERR findet sowas sogar gut und die Opfer trauen sich nicht. Und die #FfF-Sektenjünger feiern Lügen und Hetze.
textdetox@01907546324b0330d2d8b7669648cc18823323e5/de/000095	de	0	Herzlichen Glückwunsch zu 70 Jahren FU Bayern! Danke für euer Engagement! #CSU #Frauenpower
textdetox@01907546324b0330d2d8b7669648cc18823323e5/de/000096	de	0	gibt's mal eine Kernfusion,..was ist mit der EU Forschung in Frankreich..
textdetox@01907546324b0330d2d8b7669648cc18823323e5/de/000097	de	1	" Terror und Besatzer Volk  sind mehr Blutrünstig geworden.
Es wurden über 2000 Kinder getötet von Terrorist Zionisten Staat.
Die Gottlosen Jesusmörder werden verlieren, das Gerrechtigkeit wird Siegen und Mörder Volk werden wie immer verlieren. https://t.co/ZAzdshbMDb"
textdetox@01907546324b0330d2d8b7669648cc18823323e5/de/000098	de	1	 Die Gewalt geht von der Polizei aus man sieht es in mehreren Videos , wenn mal die Polizei so gegen die rechten Querdenker und Nazis mal so vorgehen würde , Ps dort sind jungen Frauen mit Kinder dabei die nicht zur Linken gehören und ganz normale Bürger sind
textdetox@01907546324b0330d2d8b7669648cc18823323e5/de/000099	de	0	   6. Wer das alles glaubt o verbreitet ist auf antiisraelische Hetze hereingefallen o selbst einer. Daher Frage: wann u wo hat Isr. angeheizt?
textdetox@01907546324b0330d2d8b7669648cc18823323e5/de/000100	de	1	"Seit Kür zur Kanzlerkandidatin: Grünen-Politikerin #Baerbock wird vermehrt Opfer von Hassattacken.
Seltsam, dabei unternimmt die Presse doch alles, damit sie everybodys Darling wird.
Undankbares Pack.
 https://t.co/VQ6155EU8b via "
textdetox@01907546324b0330d2d8b7669648cc18823323e5/de/000101	de	1	"Man Man, der Nazi vorzeige Lesbe Weidel fällt wieder so viele braune scheisse aus dem Mund das ihr Arschloch doch bestimmt wieder eifersüchtig ist. 
#Lanz #Weidel 3 2 1 ----- #AfDVerfassungsfeindlich #AfDrausausdenParlamenten #afdverbotjetzt https://t.co/6lH56h9env"
textdetox@01907546324b0330d2d8b7669648cc18823323e5/de/000102	de	1	"Gerade das #allesdichtmachen Video von  gesehen.
Was soll man sagen? Auch gute Schauspieler können sehr, sehr dumme Sachen sagen.
Jeder blamiert sich, so gut er kann."
textdetox@01907546324b0330d2d8b7669648cc18823323e5/de/000103	de	0	Der neue #Newsletter ist da! Thema ist unter anderem die Rede von  Netanyahu vor #NATO-Botschaftern in #Israel
textdetox@01907546324b0330d2d8b7669648cc18823323e5/de/000104	de	1	"   Funktioniert nicht. Die Flüchtlinge kommen übers Meer. Es gibt griechische Inseln, die sind  so nah an der türkischen Küste das ein geübter 🏊‍♂️ rüber 🏊‍♀️kann.
Sanktionen bringen nix-&gt;
Wirtschaft📉 Arbeitslosigkeit📈-&gt;
Flüchtlinge+Türken+Kurden setzen sich in 🚣‍♂️
🇪🇺 in 🐖💨💩"
textdetox@01907546324b0330d2d8b7669648cc18823323e5/de/000105	de	0	 Stasi war daran beteiligt - das Kinder-Bordell Jasmin und Club Rose.
textdetox@01907546324b0330d2d8b7669648cc18823323e5/de/000106	de	1	"Da darf man nur beipflichten..

#noafd #fckafd #FCKNZS #NazisRaus #gegenrechts #AfDVerbot21 #AfDKeineStimmen https://t.co/cv2P5KgIdL"
textdetox@01907546324b0330d2d8b7669648cc18823323e5/de/000107	de	1	    Ob diese wirklich von rechts begangen wurden, wie Sie und die WIRSINDMEHR Sekte sich das immer ausmalt, sprich weißen Männer/Frauen mit lockeren rechten Arm und vulgärer Ausländerfeindlicher Sprache, ist somit nicht belegt und sollte zumindest zum Nachdenken anregen.
textdetox@01907546324b0330d2d8b7669648cc18823323e5/de/000108	de	1	  Ja, überall sind Demokratiefeinde am Werk. USA, UK, Portugal, Spanien, Griechenland, Niederlande, Neuseeland,... Lauter kleine merkelsche Freiheitsberauber 😱
textdetox@01907546324b0330d2d8b7669648cc18823323e5/de/000109	de	0	"Das Thema der Sendung: ""Heimat Deutschland - nur für Deutsche oder offen für alle?""- wier bitteschön soll das gehen ohne die Frage nach der Herkunft. Wie am Sendungsverlauf zu erkennen ist schwebte diese Frage über allem. Daher meine Frage, der man sicherlich gerne routiniert ausweicht."
textdetox@01907546324b0330d2d8b7669648cc18823323e5/de/000110	de	0	24 Stunden alles niederlegen, sich nicht einbringen, Bundesweit.... Und sie fühlen die Macht des Volkes.
textdetox@01907546324b0330d2d8b7669648cc18823323e5/de/000111	de	1	"Ich bin Ausländer....
Nicht NAZI...
Nicht Kommunist....
Nicht Kapitalist....
Nicht Deutsch....
Nicht Extremist....
Nicht Kämpfen.....
Aber ich erkenne das AfD ist nicht NAZi...!
Und ich erkenne das CDU ist Ausländer HASS hat !!
Das CDU zerstören Zukunft und Europa Menschen leben! https://t.co/kxWBKu1v4q"
textdetox@01907546324b0330d2d8b7669648cc18823323e5/de/000112	de	1	" Nein. Die AfD vertritt ja eine Vielfalt an Positionen. Und auch ein blindes Huhn findet mal ein Korn.
Solange man selbst weiß, dass es braun kollektivistische Affen sind die mit Liberalismus nichts am Hut haben, ist doch alles gut."
