id	pos	category	stereotype	lemma	level
HI00252	a	ps	yes	कलूटा	inclusive
HI00253	n	ps	yes	कलूटी	inclusive
HI00254	n	ps	yes	काफ़िर	conservative
HI00255	n	ps	yes	काफिर	conservative
HI00256	n	ps	yes	काफिरों	conservative
HI00257	n	ps	yes	कालू	inclusive
HI00258	n	ps	yes	गुज्जू	inclusive
HI00259	n	ps	yes	चमार	conservative
HI00260	n	ps	yes	चमारों	conservative
HI00261	n	ps	yes	चिंकी	conservative
HI00262	n	ps	yes	जिहादन	conservative
HI00263	n	ps	yes	जिहादियों	conservative
HI00264	n	ps	yes	जिहादी	conservative
HI00265	n	ps	yes	जेहादी	conservative
HI00266	n	ps	yes	भंगियों	conservative
HI00267	n	ps	yes	भंगी	conservative
HI00268	n	ps	yes	मद्रासी	conservative
HI00269	n	ps	yes	मल्लू	inclusive
HI00270	n	ps	yes	मुल्ला	conservative
HI00271	n	ps	yes	मुल्ले	conservative
HI00272	n	ps	yes	मुल्लो	conservative
HI00273	n	ps	yes	मुल्लों	conservative
HI00274	n	ps	yes	म्लेच्छ	conservative
HI00275	n	ps	yes	हब्शी	conservative
HI00276	n	ps	yes	हरिजन	inclusive
HI00277	n	qas	no	अफ़लातून	inclusive
HI00278	n	qas	no	औक़ात	inclusive
HI00279	n	qas	no	औकात	inclusive
HI00280	n	qas	no	घटिया	inclusive
HI00281	n	qas	no	चोदमपट्टी	inclusive
HI00282	n	qas	no	नंगा	inclusive
HI00283	n	qas	no	नंगी	inclusive
HI00284	v	qas	no	फेंकना	inclusive
HI00285	n	qas	no	बकचोद	inclusive
HI00286	n	qas	no	बकचोदी	inclusive
HI00287	n	qas	no	बकवास	inclusive
HI00288	n	qas	no	बेशर्म	inclusive
HI00289	n	re	no	चोर	inclusive
HI00290	p	svp	no	कुत्ते की मौत	conservative
HI00291	p	svp	no	मर गई	conservative
HI00292	p	svp	no	मरा ले	conservative
HI00293	p	svp	no	मार ले	conservative
