lemma	category	level
plebeo	is	inclusive
poetastro	is	inclusive
polentone	ps	conservative
polentoni	ps	conservative
pomiciare	asm	inclusive
pompinaio	asm	conservative
pompinara	asm	conservative
pompinaro	asm	conservative
pompini	asm	conservative
pompino	asm	conservative
porca	an	conservative
porca madonna	svp	conservative
porca miseria	svp	inclusive
porca puttana	svp	conservative
porca troia	svp	conservative
porco	an	conservative
porco dio	svp	conservative
porcoddio	svp	conservative
porcodio	svp	conservative
potta	asf	inclusive
poveracci	cds	inclusive
poveraccio	cds	inclusive
presuntuoso	cds	inclusive
professorame	is	inclusive
pucchiacchera	asf	inclusive
pugnetta	asm	inclusive
putta	pr	inclusive
puttana	pr	conservative
puttanaio	pr	conservative
puttanata	cds	inclusive
puttanate	cds	inclusive
puttane	pr	conservative
puttaneggiare	pr	inclusive
puttanesimo	pr	conservative
puttaniere	pr	conservative
puttano	pr	conservative
quadrupede	an	inclusive
quattrocchi	ddf	conservative
ragazzaglia	is	inclusive
recchione	om	conservative
repubblica delle banane	rci	conservative
ricchione	om	conservative
ricchioni	om	conservative
ricottaro	pr	inclusive
ridicola	cds	inclusive
ridicoli	cds	inclusive
ridicolo	cds	inclusive
rimbambire	ddf	inclusive
rimbambirsi	ddf	inclusive
rimbecillire	ddp	inclusive
rimbecillirsi	ddp	inclusive
rincoglionimento	ddp	conservative
rincoglionire	ddp	conservative
rincoglionirsi	ddp	conservative
rincoglionita	ddp	conservative
rincoglioniti	ddp	conservative
rincoglionito	ddp	conservative
ritardata	ddp	conservative
ritardate	ddp	conservative
ritardati	ddp	conservative
ritardato	ddp	conservative
romanaccio	is	inclusive
rompiballe	cds	inclusive
rompicazzo	cds	inclusive
rompicoglioni	cds	inclusive
rompiminchia	cds	inclusive
rompipalle	cds	inclusive
rosso	dmc	inclusive
rottinculo	qas	inclusive
rotto in culo	om	conservative
ruffiano	pr	inclusive
saccente	cds	inclusive
salamelecco	cds	inclusive
salvinite	dmc	inclusive
salvinizzare	dmc	inclusive
sardegnolo	ps	conservative
sbattersene	qas	inclusive
sbora	asm	inclusive
sboro	asm	inclusive
sborra	asm	inclusive
sborrare	asm	inclusive
sborrata	asm	inclusive
sborrate	asm	inclusive
sborrato	asm	inclusive
sborro	asm	inclusive
sborrone	asm	inclusive
sbura	asm	inclusive
sburare	asm	inclusive
sburo	asm	inclusive
sburrare	asm	inclusive
scaldacazzi	asm	inclusive
scalognato	ddf	inclusive
scarto	cds	inclusive
scassacoglioni	cds	inclusive
scassamaroni	cds	inclusive
scassapalle	cds	inclusive
scema	ddp	inclusive
sceme	ddp	inclusive
scemi	ddp	inclusive
scemo	ddp	inclusive
scopabile	asm	conservative
scopamico	asm	conservative
scopare	asm	conservative
scopata	asm	conservative
scopate	asm	conservative
scopatina	asm	conservative
scopato	asm	conservative
scopatore	asm	conservative
scrofa	an	conservative
sculo	qas	inclusive
seccatore	cds	inclusive
sederone	ddf	inclusive
sederoni	ddf	inclusive
sega	asm	inclusive
segaioli	asm	inclusive
segaiolo	asm	inclusive
segaossa	asm	inclusive
seghe	asm	inclusive
sego	asm	inclusive
segone	asm	inclusive
sfigata	ddf	inclusive
sfigate	ddf	inclusive
sfigati	ddf	inclusive
sfigato	ddf	inclusive
sfortunata	ddf	inclusive
sfortunate	ddf	inclusive
sfortunato	ddf	inclusive
sgualdrina	pr	conservative
sgualdrinaccia	pr	conservative
sgualdrine	pr	conservative
smandrappata	pr	inclusive
smerda	cds	inclusive
smerdare	cds	inclusive
smerdata	cds	inclusive
smerdato	cds	inclusive
smerdo	cds	inclusive
smorzacandela	cds	inclusive
sodomita	om	conservative
sottospecie	cds	inclusive
sputtanamento	cds	inclusive
sputtanare	cds	inclusive
sticchio	asf	inclusive
stocazzo	asm	inclusive
strafottenza	cds	inclusive
strafottere	cds	inclusive
stronza	cds	conservative
stronzata	cds	inclusive
stronzate	cds	inclusive
stronze	cds	conservative
stronzi	cds	conservative
stronzo	cds	conservative
succhiacazzi	asm	conservative
succhione	asm	conservative
sveltina	asm	inclusive
sverginare	asm	inclusive
tamarro	is	inclusive
tarzanello	ps	conservative
teatrino	cds	inclusive
tega	om	inclusive
terrone	ps	conservative
terroni	ps	conservative
testa di cazzo	cds	conservative
tetta	asf	inclusive
tette	asf	inclusive
tettona	ddf	inclusive
topa	asf	inclusive
topo	asf	inclusive
travestita	om	inclusive
travestite	om	inclusive
travestiti	om	inclusive
travestito	om	inclusive
travone	om	conservative
trinariciuti	dmc	inclusive
trinariciuto	dmc	inclusive
troia	pr	conservative
troiaggine	pr	conservative
troiaio	pr	conservative
troiata	pr	conservative
troie	pr	conservative
troieggiare	pr	conservative
trollare	cds	inclusive
trombabile	asm	conservative
trombamico	asm	conservative
trombare	asm	conservative
trombata	asm	conservative
trombatore	asm	conservative
tronfione	cds	inclusive
vacca	an	conservative
vaffanculo	qas	inclusive
vastaso	is	inclusive
vecchiaccia	ddf	inclusive
vecchiaccio	ddf	inclusive
vecchiarda	ddf	inclusive
vecchiardo	ddf	inclusive
vigliacca	cds	inclusive
vigliacchi	cds	inclusive
vigliacco	cds	inclusive
vucumprà	ps	conservative
zingara	ps	conservative
zingare	ps	conservative
zingari	ps	conservative
zingaro	ps	conservative
zinna	asf	inclusive
zinne	asf	inclusive
zoccola	pr	conservative
zoccole	pr	conservative
