lemma	category	level
putanheiro	pr	conservative
putaria	pr	conservative
putas	pr	inclusive
puteiro	pr	conservative
putinha	pr	conservative
putinhas	pr	conservative
putona	pr	conservative
putífero	pr	conservative
puxa-saco	is	inclusive
pé na cozinha	ps	conservative
quatro olhos	ddf	inclusive
que se foda	asm	conservative
queca	asm	inclusive
quenga	pr	conservative
quisling	dmc	inclusive
radfem	dmc	inclusive
ralé	is	inclusive
reaça	dmc	inclusive
república de bananas	rci	conservative
retardada	ddp	conservative
retardado	ddp	conservative
retardados	ddp	conservative
rola	asm	inclusive
rolada	asm	inclusive
rolas	asm	inclusive
romanista	ps	inclusive
romanistas	ps	inclusive
rústico	is	inclusive
sabe-tudo	cds	inclusive
sabichão	cds	inclusive
sabidão	cds	inclusive
sacanagem	cds	inclusive
safada	pr	conservative
saloiada	is	inclusive
saloiice	is	inclusive
saloio	is	inclusive
saloísmo	is	inclusive
sanguessuga	an	inclusive
sapatona	om	conservative
sapatonas	om	conservative
sapatão	om	conservative
sapatões	om	conservative
saporra	cds	inclusive
se fode	cds	inclusive
sertanojo	is	inclusive
sexo frágil	pr	inclusive
simplório	qas	inclusive
siririca	asm	inclusive
siriricar	asm	inclusive
solteirona	ddf	inclusive
solteironas	ddf	inclusive
stalinista	dmc	inclusive
supunhetar	asm	inclusive
suruba	asm	conservative
terraplanismo	dmc	inclusive
terraplanista	dmc	inclusive
tesudo	asm	inclusive
tesudos	asm	inclusive
tesão	asm	inclusive
tnc	cds	inclusive
tocar punheta	asm	inclusive
tocar à punheta	asm	inclusive
tomar no cu	asm	conservative
trambiqueiro	re	inclusive
trambolho	is	inclusive
transar	asm	inclusive
traveca	om	conservative
traveco	om	conservative
travecos	om	conservative
travequeira	om	conservative
travequeiro	om	conservative
travequeiros	om	conservative
trepada	asm	inclusive
trepar	asm	inclusive
trepação	asm	inclusive
tribufu	is	inclusive
trombadinha	cds	inclusive
trombadinhas	cds	inclusive
trouxa	qas	inclusive
trouxas	qas	inclusive
tucanalha	dmc	inclusive
tucanominion	dmc	inclusive
tuga	ps	inclusive
tugalândia	rci	inclusive
tugalândias	rci	inclusive
tugas	ps	inclusive
turbamulta	is	inclusive
urubu	an	inclusive
vaca	an	inclusive
vadia	pr	conservative
vadias	pr	conservative
vagabunda	pr	conservative
vagabundo	pr	conservative
vagabundos	pr	conservative
vai se lascar	asm	conservative
vai tomar banho	cds	conservative
vai tomar no cu	asm	conservative
vai-te foder	asm	conservative
vara	asm	inclusive
veada	om	conservative
veado	om	conservative
veados	om	conservative
velhota	ddf	inclusive
velhotas	ddf	inclusive
velhote	ddf	inclusive
velhotes	ddf	inclusive
vendido	is	inclusive
vendidos	is	inclusive
verborragia	qas	inclusive
verga	asm	inclusive
verme	an	conservative
vermes	an	conservative
vesga	ddf	inclusive
vesgo	ddf	inclusive
vesgos	ddf	inclusive
viada	om	conservative
viadinha	om	conservative
viadinho	om	conservative
viadinhos	om	conservative
viado	om	conservative
viados	om	conservative
vira-lata	an	inclusive
vsf	cds	inclusive
vtnc	cds	inclusive
vá tomar no cu	asm	conservative
vá-se foder	asm	conservative
webcomunista	dmc	inclusive
wokismo	dmc	inclusive
wokista	dmc	inclusive
xana	asf	inclusive
xereca	asf	inclusive
xibunga	om	conservative
xibungo	om	conservative
xibungos	om	conservative
xing ling	ps	conservative
xota	asf	inclusive
xoxota	asf	inclusive
zorra	cds	inclusive
zuca	ps	inclusive
zucas	ps	inclusive
zé-povinho	is	inclusive
