id	pos	category	stereotype	lemma	level
RU00112	p	an	no	сука блять	conservative
RU00113	n	an	no	суки	conservative
RU00114	n	an	no	сукин	conservative
RU00115	p	an	no	сукин сын	conservative
RU00116	n	an	no	суку	conservative
RU00117	n	an	no	сучара	conservative
RU00118	n	an	no	сучка	inclusive
RU00119	n	an	no	сучня	conservative
RU00120	n	an	no	сучок	inclusive
RU00121	n	an	no	сучонок	inclusive
RU00122	n	an	no	табун	inclusive
RU00123	n	an	no	тварей	inclusive
RU00124	n	an	no	твари	inclusive
RU00125	n	an	no	тварь	inclusive
RU00126	n	an	no	удод	inclusive
RU00127	n	an	no	хомяк	inclusive
RU00128	p	an	no	черпак говна	inclusive
RU00129	n	an	no	чуча	inclusive
RU00130	n	an	no	чучело	inclusive
RU00131	n	an	no	шакал	inclusive
RU00132	n	an	no	шакалы	inclusive
RU00133	n	an	no	шакальё	inclusive
RU00134	n	an	no	щенок	inclusive
RU00135	p	asf	no	без пизды	inclusive
RU00136	p	asf	no	большой пиздец	inclusive
RU00137	p	asf	no	босым хуем около голой пизды шутки не шутят	inclusive
RU00138	p	asf	no	в пизду	inclusive
RU00139	p	asf	no	всё пучком и пизда торчком	inclusive
RU00140	n	asf	no	выпиздеться	inclusive
RU00141	n	asf	no	выпиздить	inclusive
RU00142	p	asf	no	гавкнуть пиздой	inclusive
RU00143	p	asf	no	голодная пизда	inclusive
RU00144	p	asf	no	горит пизда	inclusive
RU00145	p	asf	no	дать пизды	inclusive
RU00146	p	asf	no	дать по пизде мешалкой	inclusive
RU00147	p	asf	no	до пизды	inclusive
RU00148	n	asf	no	допиздеться	inclusive
RU00149	n	asf	no	драпиздон	inclusive
RU00150	n	asf	no	драпиздончик	inclusive
RU00151	n	asf	no	дупа	inclusive
RU00152	n	asf	no	дупло	inclusive
RU00153	n	asf	no	дырка	inclusive
RU00154	p	asf	no	за три пизды	inclusive
RU00155	p	asf	no	закрыть пиздак	inclusive
RU00156	n	asf	no	залупоглазый	inclusive
RU00157	n	asf	no	запиздеть	inclusive
RU00158	n	asf	no	запиздеться	inclusive
RU00159	n	asf	no	запиздонить	inclusive
RU00160	n	asf	no	запиздюливать	inclusive
RU00161	n	asf	no	запиздюривать	inclusive
RU00162	n	asf	no	запиздючить	inclusive
RU00163	p	asf	no	зачесалася пизда	inclusive
RU00164	n	asf	no	испиздеться	inclusive
RU00165	n	asf	no	испиздить	inclusive
RU00166	p	asf	no	как из пизды на лыжах	inclusive
RU00167	p	asf	no	какая пизда тебя родила	inclusive
RU00168	p	asf	no	килька в томате да пизда в халате	inclusive
RU00169	p	asf	no	ложь, пиздёж и провокация	inclusive
RU00170	n	asf	no	манда	inclusive
RU00171	n	asf	no	мандавошка	inclusive
RU00172	n	asf	no	мандец	inclusive
RU00173	n	asf	no	милипиздрический	inclusive
RU00174	p	asf	no	на воре и шапка пизженая	inclusive
RU00175	p	asf	no	на моих золотых полчаса как спиздили	inclusive
RU00176	p	asf	no	на пизду надеяться	inclusive
RU00177	p	asf	no	навешать пиздюлей	inclusive
RU00178	p	asf	no	навставлять пиздюлей	inclusive
RU00179	p	asf	no	надавать пиздюлей	inclusive
RU00180	p	asf	no	накрыться пиздой	inclusive
RU00181	n	asf	no	напиздеть	inclusive
RU00182	n	asf	no	напиздеться	inclusive
RU00183	n	asf	no	напиздить	inclusive
RU00184	p	asf	no	напудрить пизду	inclusive
RU00185	n	asf	no	настопиздеть	inclusive
RU00186	p	asf	no	нахохлить пизду	inclusive
RU00187	p	asf	no	не пришей к пизде рукав	inclusive
RU00188	p	asf	no	не смеши пизду, она и так смешная	inclusive
RU00189	p	asf	no	ни в пизду, ни в красную армию	inclusive
RU00190	p	asf	no	о пизде ни слова	inclusive
RU00191	p	asf	no	обувать пизду в лапти	inclusive
RU00192	n	asf	no	одноманда	inclusive
RU00193	n	asf	no	опизденевать	inclusive
RU00194	n	asf	no	опизденеть	inclusive
RU00195	n	asf	no	опизденительность	inclusive
RU00196	n	asf	no	опизденительный	inclusive
RU00197	n	asf	no	опиздоволоситься	inclusive
RU00198	n	asf	no	опиздохуительный	inclusive
RU00199	n	asf	no	опиздюливаемый	inclusive
RU00200	n	asf	no	опиздюливаться	inclusive
RU00201	n	asf	no	опиздюлиться	inclusive
RU00202	n	asf	no	остопиздеть	inclusive
RU00203	n	asf	no	остопиздить	inclusive
RU00204	n	asf	no	отпиздеться	inclusive
RU00205	n	asf	no	отпиздиться	inclusive
RU00206	n	asf	no	отпиздохать	inclusive
RU00207	n	asf	no	отпиздякать	inclusive
RU00208	n	asf	no	отпиздячить	inclusive
RU00209	p	asf	no	отхватить пиздюлей	inclusive
RU00210	n	asf	no	передок	inclusive
RU00211	n	asf	no	перепиздеть	inclusive
RU00212	n	asf	no	пизда	inclusive
RU00213	p	asf	no	пизда горит	inclusive
RU00214	p	asf	no	пизда на ободах	inclusive
RU00215	p	asf	no	пизда нестроевая	inclusive
RU00216	p	asf	no	пизда пилоткой	inclusive
RU00217	p	asf	no	пизда рулю	inclusive
RU00218	p	asf	no	пизда с ушами	inclusive
RU00219	p	asf	no	пизда чешется	inclusive
RU00220	n	asf	no	пиздабол	inclusive
RU00221	n	asf	no	пиздаболы	inclusive
RU00222	n	asf	no	пиздак	inclusive
RU00223	n	asf	no	пиздануть	inclusive
RU00224	n	asf	no	пиздануться	inclusive
RU00225	n	asf	no	пиздарики	inclusive
RU00226	p	asf	no	пиздарики на воздушном шарике	inclusive
RU00227	n	asf	no	пиздатее	inclusive
RU00228	n	asf	no	пиздато	inclusive
RU00229	n	asf	no	пиздатый	inclusive
RU00230	n	asf	no	пиздев	inclusive
RU00231	n	asf	no	пиздевши	inclusive
RU00232	n	asf	no	пиздевший	inclusive
RU00233	n	asf	no	пизделушка	inclusive
RU00234	n	asf	no	пиздень	inclusive
RU00235	n	asf	no	пиздеть	inclusive
RU00236	p	asf	no	пиздеть — не кули ворочать, — спина не болит	inclusive
RU00237	p	asf	no	пиздеть — не мешки ворочать	inclusive
RU00238	n	asf	no	пиздеться	inclusive
RU00239	n	asf	no	пиздец	inclusive
RU00240	p	asf	no	пиздец подкрался незаметно	inclusive
RU00241	n	asf	no	пиздецки	inclusive
RU00242	n	asf	no	пиздецкий	inclusive
RU00243	n	asf	no	пиздецовый	inclusive
RU00244	p	asf	no	пизди, пизди: приятно слушать	inclusive
RU00245	n	asf	no	пиздий	inclusive
RU00246	n	asf	no	пиздиловка	inclusive
RU00247	n	asf	no	пиздит	inclusive
RU00248	n	asf	no	пиздить	inclusive
RU00249	n	asf	no	пиздиться	inclusive
RU00250	n	asf	no	пиздишка	inclusive
RU00251	n	asf	no	пиздища	inclusive
RU00252	n	asf	no	пиздище	inclusive
RU00253	n	asf	no	пиздливый	inclusive
RU00254	n	asf	no	пиздлявый	inclusive
RU00255	p	asf	no	пиздлявый ящик	inclusive
RU00256	n	asf	no	пиздня	inclusive
RU00257	n	asf	no	пиздоблядство	inclusive
RU00258	n	asf	no	пиздобол	inclusive
RU00259	n	asf	no	пиздоболить	inclusive
RU00260	n	asf	no	пиздоболка	inclusive
RU00261	n	asf	no	пиздобольство	inclusive
RU00262	n	asf	no	пиздобратия	inclusive
RU00263	n	asf	no	пиздовать	inclusive
RU00264	n	asf	no	пиздоделие	inclusive
RU00265	n	asf	no	пиздодельный	inclusive
RU00266	p	asf	no	пиздой мух ловить	inclusive
RU00267	p	asf	no	пиздой накрыться	inclusive
RU00268	n	asf	no	пиздоквак	inclusive
RU00269	n	asf	no	пиздолиз	inclusive
RU00270	n	asf	no	пиздолизка	inclusive
RU00271	n	asf	no	пиздомудство	inclusive
RU00272	n	asf	no	пиздопротивный	inclusive
RU00273	n	asf	no	пиздопроёбище	inclusive
RU00274	n	asf	no	пиздорванец	inclusive
RU00275	p	asf	no	пиздорванец хуев	inclusive
RU00276	n	asf	no	пиздорванка	inclusive
RU00277	n	asf	no	пиздорез	inclusive
RU00278	n	asf	no	пиздоремонтник	inclusive
RU00279	n	asf	no	пиздоремонтничек	inclusive
RU00280	n	asf	no	пиздос	inclusive
RU00281	n	asf	no	пиздосий	inclusive
RU00282	n	asf	no	пиздострадалец	inclusive
RU00283	n	asf	no	пиздохаться	inclusive
RU00284	n	asf	no	пиздоход	inclusive
RU00285	n	asf	no	пиздохранилище	inclusive
RU00286	n	asf	no	пиздошить	inclusive
RU00287	n	asf	no	пиздоёбство	inclusive
RU00288	n	asf	no	пизду	inclusive
RU00289	p	asf	no	пизду в лапти обувать	inclusive
RU00290	n	asf	no	пиздун	inclusive
RU00291	p	asf	no	пиздуна запускать	inclusive
RU00292	p	asf	no	пиздуна запустить	inclusive
RU00293	n	asf	no	пиздунья	inclusive
RU00294	n	asf	no	пиздушечка	inclusive
RU00295	n	asf	no	пиздушка	inclusive
RU00296	p	asf	no	пизды дать	inclusive
RU00297	n	asf	no	пиздык	inclusive
RU00298	n	asf	no	пиздюк	inclusive
RU00299	n	asf	no	пиздюлей	inclusive
RU00300	p	asf	no	пиздюлей вложить	inclusive
RU00301	p	asf	no	пиздюлей навешать	inclusive
RU00302	p	asf	no	пиздюлей навставлять	inclusive
RU00303	p	asf	no	пиздюлей отхватить	inclusive
RU00304	n	asf	no	пиздюлина	inclusive
RU00305	n	asf	no	пиздюль	inclusive
RU00306	n	asf	no	пиздюря	inclusive
RU00307	n	asf	no	пиздюхать	inclusive
RU00308	n	asf	no	пиздючество	inclusive
RU00309	n	asf	no	пиздюшка	inclusive
RU00310	n	asf	no	пиздякнуться	inclusive
RU00311	n	asf	no	пиздянка	inclusive
RU00312	n	asf	no	пиздятина	inclusive
RU00313	n	asf	no	пиздятинка	inclusive
RU00314	n	asf	no	пиздячить	inclusive
RU00315	n	asf	no	пиздящий	inclusive
RU00316	n	asf	no	пиздёж	inclusive
RU00317	n	asf	no	пиздёнка	inclusive
RU00318	n	asf	no	пиздёночка	inclusive
RU00319	n	asf	no	пиздёныш	inclusive
RU00320	n	asf	no	пиздёнышка	inclusive
RU00321	n	asf	no	пиздёшечка	inclusive
RU00322	n	asf	no	пиздёшка	inclusive
RU00323	n	asf	no	пизже	inclusive
RU00324	n	asf	no	пизженый	inclusive
RU00325	n	asf	no	пилотка	inclusive
RU00326	p	asf	no	по пизде мешалкой	inclusive
RU00327	p	asf	no	по пизде мешалкой словить	inclusive
RU00328	p	asf	no	подарок — из пизды огарок	inclusive
RU00329	n	asf	no	подпизживать	inclusive
RU00330	p	asf	no	пойти по пизде	inclusive
RU00331	n	asf	no	полпизды	inclusive
RU00332	p	asf	no	получить пизды	inclusive
RU00333	p	asf	no	понеслась пизда по кочкам	inclusive
RU00334	n	asf	no	попизделки	inclusive
RU00335	n	asf	no	попиздеть	inclusive
RU00336	n	asf	no	попиздистее	inclusive
RU00337	n	asf	no	попиздить	inclusive
RU00338	n	asf	no	попиздиться	inclusive
RU00339	n	asf	no	попиздовать	inclusive
RU00340	n	asf	no	попизже	inclusive
RU00341	p	asf	no	послать в пизду	inclusive
RU00342	p	asf	no	посылать в пизду	inclusive
RU00343	n	asf	no	припездь	inclusive
RU00344	n	asf	no	припиздень	inclusive
RU00345	n	asf	no	припиздеть	inclusive
RU00346	n	asf	no	припиздить	inclusive
RU00347	n	asf	no	припиздок	inclusive
RU00348	n	asf	no	припиздюхать	inclusive
RU00349	p	asf	no	про пизду ни слова	inclusive
RU00350	n	asf	no	пропиздеть	inclusive
RU00351	n	asf	no	пропиздеться	inclusive
RU00352	n	asf	no	пропиздон	inclusive
RU00353	p	asf	no	протягивать пизду	inclusive
RU00354	n	asf	no	пёзды	inclusive
RU00355	p	asf	no	раззуделася пизда	inclusive
RU00356	n	asf	no	распиздеть	inclusive
RU00357	n	asf	no	распиздеться	inclusive
RU00358	n	asf	no	распиздун	inclusive
RU00359	n	asf	no	распиздяйский	inclusive
RU00360	p	asf	no	с пиздий волос	inclusive
RU00361	n	asf	no	сиська	inclusive
RU00362	n	asf	no	сися	inclusive
RU00363	n	asf	no	сквирт	inclusive
RU00364	p	asf	no	слушать пиздой	inclusive
RU00365	p	asf	no	смех смехом, а пизда кверху мехом	inclusive
RU00366	p	asf	no	смешить пизду	inclusive
RU00367	p	asf	no	смотреть как пизда на лимон	inclusive
RU00368	n	asf	no	спиздануть	inclusive
RU00369	n	asf	no	спиздеть	inclusive
RU00370	n	asf	no	спиздивший	inclusive
RU00371	n	asf	no	спиздить	inclusive
RU00372	n	asf	no	спиздиться	inclusive
RU00373	n	asf	no	спизженный	inclusive
RU00374	p	asf	no	старая пизда	inclusive
RU00375	n	asf	no	страхопиздище	inclusive
RU00376	n	asf	no	титька	inclusive
RU00377	n	asf	no	толстопиздый	inclusive
RU00378	p	asf	no	торговать пиздой	inclusive
RU00379	p	asf	no	торговать пиздой и жопой	inclusive
RU00380	p	asf	no	туева хуча	inclusive
RU00381	p	asf	no	тупая пизда	inclusive
RU00382	n	asf	no	тупиздень	inclusive
RU00383	n	asf	no	тупопёздный	inclusive
RU00384	p	asf	no	угощать пиздой	inclusive
RU00385	n	asf	no	упиздить	inclusive
RU00386	n	asf	no	упиздовать	inclusive
RU00387	n	asf	no	целка	inclusive
RU00388	p	asf	no	через три пизды колено	inclusive
RU00389	p	asf	no	чешется пиздища	inclusive
RU00390	p	asf	no	чешется пиздище	inclusive
RU00391	p	asf	no	шахтёрам — кресты, инженерам — пизды, директору — нары, владельцу — канары	inclusive
RU00392	p	asf	no	это у вас в пизде квас, а у нас — в бочках	inclusive
RU00393	p	asm	no	а на хуя	inclusive
RU00394	p	asm	no	а поебаться тебе не завернуть?	inclusive
RU00395	p	asm	no	а сто хуёв — большая куча?	inclusive
RU00396	n	asm	no	анальщик	inclusive
RU00397	n	asm	no	апчхуй	inclusive
RU00398	n	asm	no	архипиздрит	inclusive
RU00399	n	asm	no	ахуй	inclusive
RU00400	n	asm	no	ахулиард	inclusive
RU00401	p	asm	no	беден как адам, и хуя прикрыть нечем	inclusive
RU00402	n	asm	no	бляха-муха	inclusive
RU00403	p	asm	no	босый хуй	inclusive
RU00404	p	asm	no	буква «ю» — по хую	inclusive
RU00405	p	asm	no	в ахуе	inclusive
RU00406	p	asm	no	в два хуя	inclusive
RU00407	p	asm	no	в душе не ебать	inclusive
RU00408	p	asm	no	в еблет наклацать	inclusive
RU00409	p	asm	no	в жопе	inclusive
RU00410	p	asm	no	в жопу ёбаный	inclusive
RU00411	p	asm	no	в рай въехать на чужом хую	inclusive
RU00412	p	asm	no	в рот ебаться	inclusive
RU00413	p	asm	no	в хуй дует	inclusive
RU00414	p	asm	no	в хуй дышит	inclusive
RU00415	p	asm	no	в хуй не всраться	inclusive
RU00416	p	asm	no	в хуй не дуть	inclusive
RU00417	p	asm	no	в хуй не ставить	inclusive
RU00418	p	asm	no	в хуй не упереться	inclusive
RU00419	n	asm	no	вахуй	inclusive
RU00420	n	asm	no	вдуть	inclusive
RU00421	p	asm	no	вдуть в очко	inclusive
RU00422	p	asm	no	вертеть на хую	inclusive
RU00423	n	asm	no	веселоебучесть	inclusive
RU00424	n	asm	no	веселоебучий	inclusive
RU00425	p	asm	no	весь в поте и хуй в роте	inclusive
RU00426	p	asm	no	весь в поту и хуй во рту	inclusive
RU00427	p	asm	no	вешать лапшу на хуй	inclusive
RU00428	n	asm	no	взъебать	inclusive
RU00429	n	asm	no	взъебти	inclusive
RU00430	n	asm	no	взъёб	inclusive
RU00431	n	asm	no	взъёбка	inclusive
RU00432	n	asm	no	взъёбывать	inclusive
RU00433	p	asm	no	влындить хуй	inclusive
RU00434	p	asm	no	во рту мухи ебутся	inclusive
RU00435	p	asm	no	водить хуем по губам	inclusive
RU00436	p	asm	no	война — хуйня, главное — манёвры	inclusive
RU00437	p	asm	no	вола ебать	inclusive
RU00438	n	asm	no	волоёб	inclusive
RU00439	n	asm	no	волоёбство	inclusive
RU00440	p	asm	no	вот и весь хуй	inclusive
RU00441	p	asm	no	вот те нате — хуй в томате!	inclusive
RU00442	p	asm	no	врубить съебаторы	inclusive
RU00443	p	asm	no	всё в ажуре, а хуй на абажуре	inclusive
RU00444	n	asm	no	вхуяриться	inclusive
RU00445	n	asm	no	въебать	inclusive
RU00446	n	asm	no	въебаться	inclusive
RU00447	n	asm	no	въебашить	inclusive
RU00448	n	asm	no	въебенить	inclusive
RU00449	p	asm	no	въехать в рай на чужом хую	inclusive
RU00450	n	asm	no	въёб	inclusive
RU00451	n	asm	no	въёбка	inclusive
RU00452	n	asm	no	въёбывать	inclusive
RU00453	n	asm	no	выебанный	inclusive
RU00454	n	asm	no	выебать	inclusive
RU00455	n	asm	no	выебаться	inclusive
RU00456	n	asm	no	выебина	inclusive
RU00457	n	asm	no	выебнуть	inclusive
RU00458	n	asm	no	выебнуться	inclusive
RU00459	n	asm	no	выебон	inclusive
RU00460	n	asm	no	выебонщик	inclusive
RU00461	n	asm	no	выебсти	inclusive
RU00462	n	asm	no	выебти	inclusive
RU00463	n	asm	no	выеть	inclusive
RU00464	n	asm	no	высрать	inclusive
RU00465	n	asm	no	выёбистый	inclusive
RU00466	n	asm	no	выёбывать	inclusive
RU00467	n	asm	no	выёбываться	inclusive
RU00468	n	asm	no	гандон	inclusive
RU00469	p	asm	no	гандон штопаный	inclusive
RU00470	p	asm	no	где совесть была, там хуй вырос	inclusive
RU00471	n	asm	no	говнарь	inclusive
RU00472	n	asm	no	говнище	inclusive
RU00473	n	asm	no	говнорок	inclusive
RU00474	p	asm	no	головка от хуя	inclusive
RU00475	p	asm	no	голосуй — не голосуй, всё равно получишь хуй	inclusive
RU00476	n	asm	no	голохуевка	inclusive
RU00477	n	asm	no	гондон	inclusive
RU00478	p	asm	no	гондон штопаный	inclusive
RU00479	p	asm	no	гондон штопаный колючей проволокой	inclusive
RU00480	n	asm	no	гондонище	inclusive
RU00481	n	asm	no	гузно	inclusive
RU00482	n	asm	no	гусеёб	inclusive
RU00483	p	asm	no	да блядь	inclusive
RU00484	p	asm	no	дать в еблетку	inclusive
RU00485	p	asm	no	дать по ебалу	inclusive
RU00486	p	asm	no	девятый хуй без соли доедать	inclusive
RU00487	n	asm	no	длбйб	inclusive
RU00488	p	asm	no	дневальный! подай станок ебальный!	inclusive
RU00489	p	asm	no	до хуища	inclusive
RU00490	p	asm	no	до хуя	inclusive
RU00491	n	asm	no	довыёбываться	inclusive
RU00492	n	asm	no	доебать	inclusive
RU00493	n	asm	no	доебаться	inclusive
RU00494	n	asm	no	доебсти	inclusive
RU00495	n	asm	no	доебти	inclusive
RU00496	p	asm	no	доигрался хуй на скрипке	inclusive
RU00497	n	asm	no	долбоебизм	inclusive
RU00498	n	asm	no	долбоёбина	inclusive
RU00499	n	asm	no	долбоёбище	inclusive
RU00500	n	asm	no	долбоёбский	inclusive
RU00501	n	asm	no	долбоёбство	inclusive
RU00502	n	asm	no	дохулион	inclusive
RU00503	n	asm	no	дохуя	inclusive
RU00504	n	asm	no	доёб	inclusive
RU00505	n	asm	no	доёбистый	inclusive
RU00506	n	asm	no	доёбка	inclusive
RU00507	n	asm	no	доёбчивость	inclusive
RU00508	n	asm	no	доёбчивый	inclusive
RU00509	n	asm	no	доёбщик	inclusive
RU00510	n	asm	no	доёбывать	inclusive
RU00511	n	asm	no	доёбываться	inclusive
RU00512	n	asm	no	дрочер	inclusive
RU00513	n	asm	no	дрочить	inclusive
RU00514	n	asm	no	дрочка	inclusive
RU00515	n	asm	no	дрочун	inclusive
RU00516	p	asm	no	друг дружку ебут и деньги в кружку кладут	inclusive
RU00517	n	asm	no	дрючить	inclusive
RU00518	n	asm	no	дуроёб	inclusive
RU00519	p	asm	no	дырявый гондон	inclusive
RU00520	n	asm	no	дядеёб	inclusive
RU00521	n	asm	no	е*ать	inclusive
RU00522	n	asm	no	е5	inclusive
RU00523	n	asm	no	еб*ть	inclusive
RU00524	n	asm	no	еба	inclusive
RU00525	n	asm	no	ебабельность	inclusive
RU00526	n	asm	no	ебабельный	inclusive
RU00527	n	asm	no	ебак	inclusive
RU00528	n	asm	no	ебака	inclusive
RU00529	n	asm	no	ебаков	inclusive
RU00530	n	asm	no	ебал	inclusive
RU00531	p	asm	no	ебал я тебя в грызло	inclusive
RU00532	n	asm	no	ебала	inclusive
RU00533	n	asm	no	ебалай	inclusive
RU00534	n	asm	no	ебалайствовать	inclusive
RU00535	n	asm	no	ебали	inclusive
RU00536	n	asm	no	ебало	inclusive
RU00537	p	asm	no	ебало завали!	inclusive
RU00538	p	asm	no	ебало на ноль!	inclusive
RU00539	p	asm	no	ебало офнуть	inclusive
RU00540	p	asm	no	ебало раскурочить	inclusive
RU00541	p	asm	no	ебало сверни!	inclusive
RU00542	p	asm	no	ебало свернуть	inclusive
RU00543	n	asm	no	ебальная	inclusive
RU00544	n	asm	no	ебальник	inclusive
RU00545	p	asm	no	ебальник начистить	inclusive
RU00546	p	asm	no	ебальник просрать	inclusive
RU00547	p	asm	no	ебальник разрисовать	inclusive
RU00548	n	asm	no	ебальничек	inclusive
RU00549	n	asm	no	ебальный	inclusive
RU00550	n	asm	no	ебальня	inclusive
RU00551	n	asm	no	ебальце	inclusive
RU00552	n	asm	no	ебан	inclusive
RU00553	n	asm	no	ебанарий	inclusive
RU00554	n	asm	no	ебанат	inclusive
RU00555	n	asm	no	ебанатик	inclusive
RU00556	n	asm	no	ебанашка	inclusive
RU00557	n	asm	no	ебание	inclusive
RU00558	n	asm	no	ебанизм	inclusive
RU00559	n	asm	no	ебанина	inclusive
RU00560	n	asm	no	ебанистика	inclusive
RU00561	n	asm	no	ебанистический	inclusive
RU00562	n	asm	no	ебано	inclusive
RU00563	n	asm	no	ебаноид	inclusive
RU00564	n	asm	no	ебанутость	inclusive
RU00565	n	asm	no	ебанутые	inclusive
RU00566	n	asm	no	ебанутый	inclusive
RU00567	n	asm	no	ебануть	inclusive
RU00568	p	asm	no	ебануть в бороду	inclusive
RU00569	n	asm	no	ебануться	inclusive
RU00570	n	asm	no	ебанушка	inclusive
RU00571	n	asm	no	ебаный	inclusive
RU00572	n	asm	no	ебанье	inclusive
RU00573	n	asm	no	ебанько	inclusive
RU00574	n	asm	no	ебаришка	inclusive
RU00575	n	asm	no	ебаришко	inclusive
RU00576	n	asm	no	ебарёк	inclusive
RU00577	n	asm	no	ебарёчек	inclusive
RU00578	n	asm	no	ебати	inclusive
RU00579	n	asm	no	ебатись	inclusive
RU00580	n	asm	no	ебаторий	inclusive
RU00581	n	asm	no	ебатория	inclusive
RU00582	n	asm	no	ебатура	inclusive
RU00583	n	asm	no	ебать	inclusive
RU00584	p	asm	no	ебать вола	inclusive
RU00585	p	asm	no	ебать и резать	inclusive
RU00586	p	asm	no	ебать мозги	inclusive
RU00587	p	asm	no	ебать мой лысый череп	inclusive
RU00588	p	asm	no	ебать мой хуй ментовской жопой	inclusive
RU00589	p	asm	no	ебать раком	inclusive
RU00590	n	asm	no	ебаться	inclusive
RU00591	p	asm	no	ебаться в телевизор	inclusive
RU00592	n	asm	no	ебач	inclusive
RU00593	n	asm	no	ебашить	inclusive
RU00594	n	asm	no	ебашиться	inclusive
RU00595	n	asm	no	ебейший	inclusive
RU00596	n	asm	no	ебель	inclusive
